param_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
127,surprisal,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.1,0.6,5
128,surprisal,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.3,5
129,surprisal,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,0.5,0.6,5
130,surprisal,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.3,5
131,surprisal,0,5,500,5,20,999,999,999,3,1.0,0.1,0.0001,0.001,1.0,0.6,5
132,surprisal,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,0.3,5
133,surprisal,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.1,0.6,5
134,surprisal,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,0.3,5
135,surprisal,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,0.5,0.6,5
136,surprisal,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,0.3,5
137,surprisal,0,5,500,5,20,999,999,999,3,1.0,1.0,0.0001,0.001,1.0,0.6,5
138,surprisal,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,0.3,5
139,surprisal,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.1,0.6,5
140,surprisal,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,0.3,5
141,surprisal,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,0.5,0.6,5
142,surprisal,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,0.3,5
143,surprisal,0,5,500,5,20,999,999,999,3,1.0,10.0,0.0001,0.001,1.0,0.6,5
144,surprisal,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,0.3,5
145,surprisal,0,5,500,5,20,999,999,999,3,10.0,0.1,0.0001,0.001,0.1,0.6,5
