param_id,trial_type,trial_number,count,sd_sample,mean_sample,ub_sample,lb_sample
0,background,1,100,348.209102332734,41.204,44.61644920286079,37.79155079713921
0,background,2,100,342.4852513151786,39.545,42.90135546288875,36.18864453711125
0,background,3,100,358.28180616880195,38.513,42.02416170045426,35.00183829954574
0,background,4,100,360.1524713667517,36.8215,40.35099421939417,33.292005780605834
0,background,5,100,338.9225847019532,34.1915,37.51294133007914,30.870058669920855
0,background,6,100,329.2598917508622,31.3205,34.54724693915845,28.09375306084155
0,background,7,100,318.11486257242643,29.6755,32.79302565320978,26.55797434679022
0,background,8,100,309.38665980154656,27.499,30.530989266055155,24.467010733944843
0,background,9,100,301.39545625744194,26.333,29.28667547132293,23.379324528677067
0,background,10,100,289.84119971569186,24.544,27.38444375721378,21.70355624278622
0,deviant,1,100,344.0521112610093,41.4335,44.805210690357896,38.06178930964211
0,deviant,2,99,378.37467159584446,42.605555555555554,46.33230791779862,38.878803193312486
0,deviant,3,100,393.33980220669247,40.974,44.828730061625585,37.11926993837441
0,deviant,4,100,380.9868625998595,39.273,43.00667125347863,35.53932874652138
0,deviant,5,100,426.8105674960682,40.7615,44.94424356146147,36.57875643853853
0,deviant,6,100,411.6794230568503,38.502,42.536458345957136,34.46754165404287
0,deviant,7,100,418.51537417525384,37.7675,41.868950666917485,33.66604933308251
0,deviant,8,100,419.36844747410606,36.278999999999996,40.388810785246235,32.16918921475376
0,deviant,9,99,384.7980297301566,32.4489898989899,36.23900829592715,28.65897150205265
0,deviant,10,100,387.91342970741346,30.7045,34.50605161113265,26.902948388867348
1,background,1,99,642.3975855299713,75.98585858585858,82.31307047156916,69.658646700148
1,background,2,100,672.6779631482386,80.407,86.99924403885274,73.81475596114726
1,background,3,99,674.203520342415,77.87828282828283,84.51876315290794,71.23780250365773
1,background,4,100,693.1007274711611,75.0125,81.80488712921738,68.22011287078263
1,background,5,100,645.7598237735141,68.9615,75.28994627298044,62.633053727019565
1,background,6,100,648.7688076576076,65.2005,71.55843431504456,58.84256568495545
1,background,7,100,671.5544732382592,63.152,69.73323383773494,56.57076616226506
1,background,8,100,623.950082348867,60.247,66.3617108070189,54.132289192981105
1,background,9,100,673.456373377003,59.9705,66.57037245909463,53.370627540905375
1,background,10,100,708.8027154813138,60.969,67.91526661171687,54.02273338828313
1,deviant,1,100,659.7943160362055,76.3625,82.82848429715482,69.89651570284518
1,deviant,2,100,708.9029775497826,81.088,88.03524917998786,74.14075082001213
1,deviant,3,99,708.9784348290375,80.97575757575757,87.95874892038098,73.99276623113415
1,deviant,4,100,732.6330559951839,77.609,84.7888039487528,70.42919605124719
