trial_id,param_id,sample_n_mean,sample_n_std,Unnamed: 0,embedding_type,feature_n,fam_duration,test_type,fam,test,violation_type,stim_id,linking_hypothesis,mu_prior,hypothetical_obs_grid_n,max_observation,batch_n,jitter_n,quad_a,quad_b,quad_c,V_prior,alpha_prior,beta_prior,epsilon,mu_epsilon,sd_epsilon,world_EIGs,forced_exposure_max
5,0,29.77375,37.17463690994123,242,resnet_pa,3,2,novel,animate_001_right.png,animate_002_right.png,identity,2,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,243,resnet_pa,3,2,novel,animate_002_right.png,animate_001_right.png,identity,3,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,244,resnet_pa,3,2,novel,animate_003_left.png,animate_004_left.png,identity,4,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,245,resnet_pa,3,2,novel,animate_004_left.png,animate_003_left.png,identity,5,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,246,resnet_pa,3,2,novel,animate_003_right.png,animate_004_right.png,identity,6,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,247,resnet_pa,3,2,novel,animate_004_right.png,animate_003_right.png,identity,7,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,248,resnet_pa,3,2,novel,animate_005_left.png,animate_006_left.png,identity,8,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,249,resnet_pa,3,2,novel,animate_006_left.png,animate_005_left.png,identity,9,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,250,resnet_pa,3,2,novel,animate_005_right.png,animate_006_right.png,identity,10,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,251,resnet_pa,3,2,novel,animate_006_right.png,animate_005_right.png,identity,11,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,252,resnet_pa,3,2,novel,animate_007_left.png,animate_008_left.png,identity,12,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,253,resnet_pa,3,2,novel,animate_008_left.png,animate_007_left.png,identity,13,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,254,resnet_pa,3,2,novel,animate_007_right.png,animate_008_right.png,identity,14,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,255,resnet_pa,3,2,novel,animate_008_right.png,animate_007_right.png,identity,15,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,256,resnet_pa,3,2,novel,animate_009_left.png,animate_010_left.png,identity,16,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,257,resnet_pa,3,2,novel,animate_010_left.png,animate_009_left.png,identity,17,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,258,resnet_pa,3,2,novel,animate_009_right.png,animate_010_right.png,identity,18,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,259,resnet_pa,3,2,novel,animate_010_right.png,animate_009_right.png,identity,19,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,260,resnet_pa,3,2,novel,animate_011_left.png,animate_012_left.png,identity,20,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,261,resnet_pa,3,2,novel,animate_012_left.png,animate_011_left.png,identity,21,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,262,resnet_pa,3,2,novel,animate_011_right.png,animate_012_right.png,identity,22,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
5,0,29.77375,37.17463690994123,263,resnet_pa,3,2,novel,animate_012_right.png,animate_012_right.png,identity,23,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,312,resnet_pa,3,3,fam,animate_001_left.png,animate_001_left.png,background,24,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,313,resnet_pa,3,3,fam,animate_002_left.png,animate_002_left.png,background,25,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,314,resnet_pa,3,3,fam,animate_001_right.png,animate_001_right.png,background,26,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,315,resnet_pa,3,3,fam,animate_002_right.png,animate_002_right.png,background,27,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,316,resnet_pa,3,3,fam,animate_003_left.png,animate_003_left.png,background,28,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,317,resnet_pa,3,3,fam,animate_004_left.png,animate_004_left.png,background,29,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,318,resnet_pa,3,3,fam,animate_003_right.png,animate_003_right.png,background,30,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,319,resnet_pa,3,3,fam,animate_004_right.png,animate_004_right.png,background,31,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,320,resnet_pa,3,3,fam,animate_005_left.png,animate_005_left.png,background,32,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,321,resnet_pa,3,3,fam,animate_006_left.png,animate_006_left.png,background,33,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,322,resnet_pa,3,3,fam,animate_005_right.png,animate_005_right.png,background,34,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,323,resnet_pa,3,3,fam,animate_006_right.png,animate_006_right.png,background,35,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,324,resnet_pa,3,3,fam,animate_007_left.png,animate_007_left.png,background,36,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,325,resnet_pa,3,3,fam,animate_008_left.png,animate_008_left.png,background,37,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,326,resnet_pa,3,3,fam,animate_007_right.png,animate_007_right.png,background,38,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,327,resnet_pa,3,3,fam,animate_008_right.png,animate_008_right.png,background,39,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,328,resnet_pa,3,3,fam,animate_009_left.png,animate_009_left.png,background,40,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,329,resnet_pa,3,3,fam,animate_010_left.png,animate_010_left.png,background,41,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,330,resnet_pa,3,3,fam,animate_009_right.png,animate_009_right.png,background,42,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,331,resnet_pa,3,3,fam,animate_010_right.png,animate_010_right.png,background,43,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,332,resnet_pa,3,3,fam,animate_011_left.png,animate_011_left.png,background,44,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,333,resnet_pa,3,3,fam,animate_012_left.png,animate_012_left.png,background,45,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,334,resnet_pa,3,3,fam,animate_011_right.png,animate_011_right.png,background,46,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
6,0,29.998333333333335,37.95479753208749,335,resnet_pa,3,3,fam,animate_012_right.png,animate_012_right.png,background,47,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,336,resnet_pa,3,3,novel,animate_001_left.png,animate_002_left.png,identity,0,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,337,resnet_pa,3,3,novel,animate_002_left.png,animate_001_left.png,identity,1,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,338,resnet_pa,3,3,novel,animate_001_right.png,animate_002_right.png,identity,2,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,339,resnet_pa,3,3,novel,animate_002_right.png,animate_001_right.png,identity,3,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,340,resnet_pa,3,3,novel,animate_003_left.png,animate_004_left.png,identity,4,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,341,resnet_pa,3,3,novel,animate_004_left.png,animate_003_left.png,identity,5,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,342,resnet_pa,3,3,novel,animate_003_right.png,animate_004_right.png,identity,6,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,343,resnet_pa,3,3,novel,animate_004_right.png,animate_003_right.png,identity,7,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,344,resnet_pa,3,3,novel,animate_005_left.png,animate_006_left.png,identity,8,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,345,resnet_pa,3,3,novel,animate_006_left.png,animate_005_left.png,identity,9,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,346,resnet_pa,3,3,novel,animate_005_right.png,animate_006_right.png,identity,10,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,347,resnet_pa,3,3,novel,animate_006_right.png,animate_005_right.png,identity,11,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,348,resnet_pa,3,3,novel,animate_007_left.png,animate_008_left.png,identity,12,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,349,resnet_pa,3,3,novel,animate_008_left.png,animate_007_left.png,identity,13,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,350,resnet_pa,3,3,novel,animate_007_right.png,animate_008_right.png,identity,14,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,351,resnet_pa,3,3,novel,animate_008_right.png,animate_007_right.png,identity,15,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,352,resnet_pa,3,3,novel,animate_009_left.png,animate_010_left.png,identity,16,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,353,resnet_pa,3,3,novel,animate_010_left.png,animate_009_left.png,identity,17,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,354,resnet_pa,3,3,novel,animate_009_right.png,animate_010_right.png,identity,18,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,355,resnet_pa,3,3,novel,animate_010_right.png,animate_009_right.png,identity,19,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,356,resnet_pa,3,3,novel,animate_011_left.png,animate_012_left.png,identity,20,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,357,resnet_pa,3,3,novel,animate_012_left.png,animate_011_left.png,identity,21,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,358,resnet_pa,3,3,novel,animate_011_right.png,animate_012_right.png,identity,22,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
7,0,29.498854166666668,37.736605399285764,359,resnet_pa,3,3,novel,animate_012_right.png,animate_012_right.png,identity,23,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,408,resnet_pa,3,4,fam,animate_001_left.png,animate_001_left.png,background,24,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,409,resnet_pa,3,4,fam,animate_002_left.png,animate_002_left.png,background,25,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,410,resnet_pa,3,4,fam,animate_001_right.png,animate_001_right.png,background,26,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,411,resnet_pa,3,4,fam,animate_002_right.png,animate_002_right.png,background,27,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,412,resnet_pa,3,4,fam,animate_003_left.png,animate_003_left.png,background,28,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,413,resnet_pa,3,4,fam,animate_004_left.png,animate_004_left.png,background,29,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,414,resnet_pa,3,4,fam,animate_003_right.png,animate_003_right.png,background,30,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,415,resnet_pa,3,4,fam,animate_004_right.png,animate_004_right.png,background,31,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,416,resnet_pa,3,4,fam,animate_005_left.png,animate_005_left.png,background,32,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,417,resnet_pa,3,4,fam,animate_006_left.png,animate_006_left.png,background,33,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,418,resnet_pa,3,4,fam,animate_005_right.png,animate_005_right.png,background,34,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,419,resnet_pa,3,4,fam,animate_006_right.png,animate_006_right.png,background,35,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,420,resnet_pa,3,4,fam,animate_007_left.png,animate_007_left.png,background,36,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,421,resnet_pa,3,4,fam,animate_008_left.png,animate_008_left.png,background,37,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,422,resnet_pa,3,4,fam,animate_007_right.png,animate_007_right.png,background,38,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,423,resnet_pa,3,4,fam,animate_008_right.png,animate_008_right.png,background,39,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,424,resnet_pa,3,4,fam,animate_009_left.png,animate_009_left.png,background,40,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,425,resnet_pa,3,4,fam,animate_010_left.png,animate_010_left.png,background,41,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,426,resnet_pa,3,4,fam,animate_009_right.png,animate_009_right.png,background,42,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,427,resnet_pa,3,4,fam,animate_010_right.png,animate_010_right.png,background,43,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,428,resnet_pa,3,4,fam,animate_011_left.png,animate_011_left.png,background,44,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,429,resnet_pa,3,4,fam,animate_012_left.png,animate_012_left.png,background,45,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,430,resnet_pa,3,4,fam,animate_011_right.png,animate_011_right.png,background,46,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
8,0,29.67927083333333,37.74426811079132,431,resnet_pa,3,4,fam,animate_012_right.png,animate_012_right.png,background,47,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,432,resnet_pa,3,4,novel,animate_001_left.png,animate_002_left.png,identity,0,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,433,resnet_pa,3,4,novel,animate_002_left.png,animate_001_left.png,identity,1,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,434,resnet_pa,3,4,novel,animate_001_right.png,animate_002_right.png,identity,2,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,435,resnet_pa,3,4,novel,animate_002_right.png,animate_001_right.png,identity,3,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,436,resnet_pa,3,4,novel,animate_003_left.png,animate_004_left.png,identity,4,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,437,resnet_pa,3,4,novel,animate_004_left.png,animate_003_left.png,identity,5,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,438,resnet_pa,3,4,novel,animate_003_right.png,animate_004_right.png,identity,6,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,439,resnet_pa,3,4,novel,animate_004_right.png,animate_003_right.png,identity,7,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,440,resnet_pa,3,4,novel,animate_005_left.png,animate_006_left.png,identity,8,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,441,resnet_pa,3,4,novel,animate_006_left.png,animate_005_left.png,identity,9,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,442,resnet_pa,3,4,novel,animate_005_right.png,animate_006_right.png,identity,10,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,443,resnet_pa,3,4,novel,animate_006_right.png,animate_005_right.png,identity,11,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,444,resnet_pa,3,4,novel,animate_007_left.png,animate_008_left.png,identity,12,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,445,resnet_pa,3,4,novel,animate_008_left.png,animate_007_left.png,identity,13,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,446,resnet_pa,3,4,novel,animate_007_right.png,animate_008_right.png,identity,14,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,447,resnet_pa,3,4,novel,animate_008_right.png,animate_007_right.png,identity,15,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,448,resnet_pa,3,4,novel,animate_009_left.png,animate_010_left.png,identity,16,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,449,resnet_pa,3,4,novel,animate_010_left.png,animate_009_left.png,identity,17,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,450,resnet_pa,3,4,novel,animate_009_right.png,animate_010_right.png,identity,18,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,451,resnet_pa,3,4,novel,animate_010_right.png,animate_009_right.png,identity,19,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,452,resnet_pa,3,4,novel,animate_011_left.png,animate_012_left.png,identity,20,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,453,resnet_pa,3,4,novel,animate_012_left.png,animate_011_left.png,identity,21,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,454,resnet_pa,3,4,novel,animate_011_right.png,animate_012_right.png,identity,22,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
9,0,29.447604166666668,37.36813107976818,455,resnet_pa,3,4,novel,animate_012_right.png,animate_012_right.png,identity,23,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,504,resnet_pa,3,5,fam,animate_001_left.png,animate_001_left.png,background,24,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,505,resnet_pa,3,5,fam,animate_002_left.png,animate_002_left.png,background,25,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,506,resnet_pa,3,5,fam,animate_001_right.png,animate_001_right.png,background,26,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,507,resnet_pa,3,5,fam,animate_002_right.png,animate_002_right.png,background,27,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,508,resnet_pa,3,5,fam,animate_003_left.png,animate_003_left.png,background,28,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,509,resnet_pa,3,5,fam,animate_004_left.png,animate_004_left.png,background,29,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,510,resnet_pa,3,5,fam,animate_003_right.png,animate_003_right.png,background,30,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,511,resnet_pa,3,5,fam,animate_004_right.png,animate_004_right.png,background,31,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
10,0,27.95270833333333,35.71177888758539,512,resnet_pa,3,5,fam,animate_005_left.png,animate_005_left.png,background,32,surprisal,0,5,500,20,20,999,999,999,1,0.1,0.1,0.0001,0.001,0.1,0.5,3
