trial_id,stim_id,param_id,index,sample_n_mean,sample_n_std
0,46,6,0,31.9,34.226643976509536
0,31,5,0,34.15,24.602684919804137
0,36,4,0,49.85,40.54143429550615
0,34,7,0,45.15,58.669704367129
0,35,8,0,60.75,116.95607587556333
0,46,6,0,29.95,29.398308222001305
0,31,5,0,29.8,25.067487855156546
0,29,3,0,67.5,61.00862751758105
0,46,6,0,20.7,14.945867233734583
0,44,1,0,146.95,171.67425549569163
0,35,8,0,24.65,29.5871149053275
0,34,7,0,23.4,27.38689659788341
0,31,5,0,37.75,54.52944641490311
0,36,4,0,66.3,101.1601648247393
0,35,8,0,25.3,30.844431383451063
0,41,2,0,145.55,158.23083570663795
0,34,7,0,21.85,19.685086527088153
0,31,5,0,26.7,21.70641428363127
0,46,6,0,49.5,67.18199946884268
0,29,3,0,73.35,71.75563429189083
0,35,8,0,22.7,24.235902033314566
0,36,4,0,30.7,25.41052413552513
0,31,5,0,30.5,44.90164690450498
0,34,7,0,31.7,28.421822601655933
0,46,6,0,35.4,55.844144017547904
0,46,5,0,24.2,19.24249682890779
0,35,8,0,43.2,111.18102829454125
0,31,6,0,22.7,17.460029541181978
0,41,2,0,103.65,128.9301218326791
0,34,7,0,31.8,43.25152872260246
0,36,4,0,66.8,74.58912013226367
0,35,8,0,22.8,23.875995432541384
0,46,5,0,29.0,31.168472599896933
0,31,6,0,20.5,22.06807649071391
0,44,1,0,171.15,196.28611635488693
0,29,3,0,105.0,87.38119754392547
0,31,6,0,19.15,16.601442549876264
0,35,8,0,24.6,20.82104198818311
0,34,7,0,36.75,52.818333140960384
0,46,5,0,53.55,110.98908196660369
0,31,6,0,32.45,32.49368359672708
0,35,8,0,26.15,32.65493434141471
0,36,4,0,66.9,89.02211434303986
0,34,7,0,23.45,23.924167477128314
0,31,6,0,21.45,17.563344004818074
0,35,8,0,24.95,32.51473350247303
0,46,5,0,33.95,25.084016718556896
0,34,7,0,30.3,30.651006680471617
0,35,6,0,31.3,24.037470748812158
0,46,5,0,22.05,30.353140824216805
0,41,2,0,161.2,180.88949810952482
0,35,8,0,31.55,36.580804572314904
0,29,3,0,106.1,114.90128486295484
0,34,7,0,27.9,31.51758072468193
0,26,8,0,14.5,11.43171949123647
0,37,4,0,80.15,73.84640888535581
0,35,6,0,31.35,26.061213365944095
0,46,5,0,41.05,37.27913907973621
0,34,7,0,24.85,22.5114590702976
0,26,8,0,16.8,14.95818733740999
0,44,1,0,206.85,208.62060124340044
0,35,6,0,29.3,29.088069538449684
0,36,7,0,19.3,23.881505727015494
0,46,5,0,24.55,19.15442782395647
0,26,8,0,22.05,22.7537735447621
0,37,4,0,43.95,44.20344711492651
0,36,7,0,22.35,19.483528806066985
0,29,3,0,87.15,104.22206807430089
0,35,6,0,39.65,33.31551716858867
0,46,5,0,34.25,35.23585942578504
0,26,8,0,32.85,48.297624437603446
0,41,2,0,125.35,176.44598845568936
0,37,4,0,48.6,41.079383995791424
0,46,5,0,26.45,27.421610763084384
0,36,7,0,45.1,97.70411832078577
0,35,6,0,30.75,25.916617306885925
0,26,8,0,24.35,25.125526964884894
0,36,7,0,17.15,16.582409830584748
