trial_id,stim_id,param_id,index,sample_n_mean,sample_n_std
0,422,106,0,34.45,21.54914823081609
0,747,102,0,34.1,39.83769703764461
0,1982,110,0,38.25,17.549553900463202
0,1170,0,0,56.15,53.071228204724015
0,1137,108,0,41.3,37.15982550522738
0,487,10,0,40.7,19.86825026068105
0,1430,104,0,44.75,24.289644750495285
0,877,112,0,46.15,22.1532342892338
0,877,100,0,50.15,40.2168791482016
0,845,114,0,49.5,41.62046561362255
0,812,1,0,70.35,67.4484403471508
0,260,105,0,68.4,33.58006927675372
0,422,106,0,41.7,26.066917933010718
0,1170,0,0,40.25,33.51178111775336
0,455,113,0,69.2,47.28257718508116
0,1007,111,0,70.9,45.127771820395516
0,780,109,0,71.8,38.326299888691246
0,1430,104,0,37.35,16.993110058893993
0,260,11,0,73.05,44.06869637282229
0,747,102,0,46.5,32.61659248393611
0,1982,110,0,48.7,29.03192435197755
0,1950,101,0,77.75,41.48668143925355
0,1137,108,0,45.3,40.0842533723787
0,487,10,0,43.35,25.352826064833174
0,877,112,0,49.05,23.232180494441664
0,877,100,0,42.45,18.500284492833874
0,227,107,0,79.95,35.408109389323734
0,845,114,0,48.8,40.78131667165351
0,910,106,0,33.1,22.17134233763557
0,1040,0,0,41.95,34.33039929551466
0,1007,103,0,82.5,44.690161404002446
0,845,104,0,43.2,17.966635745180564
0,1787,115,0,92.3,84.2871657833473
0,617,110,0,45.9,28.110496260293946
0,910,112,0,38.0,20.300375936368635
0,747,102,0,47.0,40.345873068806064
0,617,108,0,41.65,37.25060932034323
0,1267,100,0,41.1,33.13751253250771
0,1397,114,0,38.65,37.78230580018837
0,487,10,0,50.25,22.61782017511158
0,1040,0,0,47.85,30.68563010167531
0,1950,101,0,65.75,30.755187837946437
0,910,106,0,52.65,25.47707948229876
0,260,105,0,80.85,44.36247228647679
0,260,11,0,74.7,47.80783904010106
0,1007,111,0,76.95,42.9276931840655
0,812,1,0,79.5,85.54684773791924
0,845,104,0,44.5,24.465873116821744
0,747,102,0,37.25,32.819883254547165
0,455,113,0,81.8,54.370657721354
0,617,110,0,43.05,21.20693779229608
0,910,112,0,49.05,21.893221734014773
0,780,109,0,81.5,67.62006864985074
0,1397,114,0,39.8,44.5770769507567
0,1267,100,0,46.5,22.187004256878325
0,650,0,0,37.95,34.093486027006456
0,617,108,0,47.75,37.43327396848958
0,1527,106,0,33.45,18.788224195518126
0,227,107,0,74.1,52.85421857385304
0,1495,102,0,30.15,32.180862243526704
0,1787,115,0,62.4,71.10881209733951
0,747,104,0,41.05,23.560616112040606
0,780,110,0,34.05,26.725652963319522
0,487,10,0,47.95,24.022960508208545
0,1170,114,0,32.05,26.306843216167156
0,1007,103,0,63.7,64.42466020170586
0,1202,100,0,29.45,15.729539759720613
0,1755,101,0,55.45,32.12553501500014
0,650,0,0,35.1,29.102179336009584
0,1885,112,0,42.15,25.152743912261133
0,1527,106,0,44.15,22.898574995883592
0,1495,102,0,34.4,32.41084938557977
0,747,109,0,52.65,39.26867641477646
0,1495,0,0,25.35,30.77469055810908
0,747,104,0,35.55,18.030602640481746
0,715,108,0,51.8,33.22744585270942
0,1885,105,0,76.55,48.632320853306474
0,780,110,0,43.0,22.86343898247294
0,1917,11,0,74.85,56.787948128380016
0,1982,10,0,40.4,20.05886075371286
0,1170,114,0,44.35,36.705477864525314
0,1202,100,0,46.5,28.83802314562093
0,1885,112,0,43.4,18.757174066137157
0,65,106,0,42.15,18.451287217969373
