,sample_n,run_id,v_type
2,2,52,pose
3,55,52,pose
4,2,52,pose
5,9,52,pose
0,77,52,animacy
1,9,52,animacy
2,3,52,animacy
3,9,52,animacy
4,12,52,animacy
5,3,52,animacy
0,59,53,background
1,12,53,background
2,11,53,background
3,4,53,background
4,1,53,background
5,1,53,background
0,78,53,identity
1,3,53,identity
2,3,53,identity
3,7,53,identity
4,1,53,identity
5,6,53,identity
0,73,53,number
1,13,53,number
2,1,53,number
3,7,53,number
4,2,53,number
5,1,53,number
0,47,53,pose
1,38,53,pose
2,3,53,pose
3,4,53,pose
4,1,53,pose
5,1,53,pose
0,77,53,animacy
1,2,53,animacy
2,3,53,animacy
3,8,53,animacy
4,1,53,animacy
5,19,53,animacy
0,43,54,background
1,5,54,background
2,6,54,background
3,2,54,background
4,2,54,background
5,2,54,background
0,47,54,identity
1,1,54,identity
2,4,54,identity
3,4,54,identity
4,2,54,identity
5,2,54,identity
0,49,54,number
1,3,54,number
2,1,54,number
3,1,54,number
4,2,54,number
5,2,54,number
0,49,54,pose
1,2,54,pose
2,2,54,pose
3,3,54,pose
4,2,54,pose
5,2,54,pose
0,50,54,animacy
1,3,54,animacy
2,2,54,animacy
3,3,54,animacy
4,2,54,animacy
5,2,54,animacy
0,27,55,background
1,4,55,background
2,3,55,background
3,1,55,background
4,2,55,background
5,1,55,background
0,21,55,identity
1,6,55,identity
2,4,55,identity
3,3,55,identity
4,4,55,identity
5,1,55,identity
0,18,55,number
1,7,55,number
2,2,55,number
3,7,55,number
4,3,55,number
5,2,55,number
0,23,55,pose
1,2,55,pose
2,1,55,pose
3,2,55,pose
4,1,55,pose
5,2,55,pose
0,7,55,animacy
1,8,55,animacy
2,16,55,animacy
3,2,55,animacy
4,2,55,animacy
5,2,55,animacy
0,4,56,background
1,5,56,background
2,1,56,background
3,1,56,background
4,1,56,background
5,1,56,background
0,8,56,identity
1,1,56,identity
2,1,56,identity
3,1,56,identity
4,1,56,identity
5,2,56,identity
0,7,56,number
1,3,56,number
2,1,56,number
3,1,56,number
4,1,56,number
5,49,56,number
0,3,56,pose
1,5,56,pose
2,1,56,pose
3,1,56,pose
4,2,56,pose
5,98,56,pose
0,3,56,animacy
1,5,56,animacy
2,1,56,animacy
3,1,56,animacy
4,1,56,animacy
5,10,56,animacy
0,12,57,background
1,14,57,background
2,15,57,background
3,11,57,background
4,2,57,background
5,4,57,background
0,17,57,identity
1,18,57,identity
2,6,57,identity
3,21,57,identity
4,2,57,identity
5,47,57,identity
0,20,57,number
1,8,57,number
2,4,57,number
3,1,57,number
4,2,57,number
5,58,57,number
0,12,57,pose
1,5,57,pose
2,30,57,pose
3,17,57,pose
4,4,57,pose
5,82,57,pose
0,24,57,animacy
1,30,57,animacy
2,30,57,animacy
3,2,57,animacy
4,1,57,animacy
5,110,57,animacy
0,14,58,background
1,25,58,background
2,17,58,background
3,7,58,background
4,1,58,background
5,1,58,background
0,46,58,identity
1,6,58,identity
2,3,58,identity
3,2,58,identity
4,2,58,identity
5,1,58,identity
0,53,58,number
1,2,58,number
2,1,58,number
3,1,58,number
4,2,58,number
5,1,58,number
0,32,58,pose
1,29,58,pose
2,1,58,pose
3,2,58,pose
4,2,58,pose
5,1,58,pose
0,51,58,animacy
1,16,58,animacy
2,1,58,animacy
3,2,58,animacy
4,1,58,animacy
5,1,58,animacy
0,13,59,background
1,1,59,background
2,1,59,background
3,1,59,background
4,1,59,background
5,1,59,background
0,8,59,identity
1,5,59,identity
2,1,59,identity
3,1,59,identity
4,2,59,identity
5,5,59,identity
0,10,59,number
1,4,59,number
2,1,59,number
3,1,59,number
4,1,59,number
5,2,59,number
0,10,59,pose
1,3,59,pose
2,1,59,pose
3,1,59,pose
4,2,59,pose
5,1,59,pose
0,10,59,animacy
1,2,59,animacy
2,1,59,animacy
3,2,59,animacy
4,1,59,animacy
5,6,59,animacy
0,1,60,background
1,1,60,background
2,1,60,background
3,36,60,background
4,4,60,background
5,2,60,background
0,1,60,identity
1,2,60,identity
2,4,60,identity
3,14,60,identity
4,20,60,identity
5,1,60,identity
0,1,60,number
1,1,60,number
2,1,60,number
3,33,60,number
4,5,60,number
5,5,60,number
0,1,60,pose
1,1,60,pose
2,2,60,pose
3,35,60,pose
4,3,60,pose
5,3,60,pose
0,1,60,animacy
1,1,60,animacy
2,1,60,animacy
3,35,60,animacy
4,5,60,animacy
5,1,60,animacy
0,1,61,background
1,1,61,background
2,1,61,background
3,1,61,background
4,1,61,background
5,1,61,background
0,1,61,identity
1,2,61,identity
2,1,61,identity
3,1,61,identity
4,2,61,identity
5,1,61,identity
0,1,61,number
1,1,61,number
2,1,61,number
3,1,61,number
4,1,61,number
5,1,61,number
0,1,61,pose
1,1,61,pose
2,2,61,pose
3,1,61,pose
4,1,61,pose
5,1,61,pose
0,1,61,animacy
1,1,61,animacy
2,1,61,animacy
3,1,61,animacy
4,1,61,animacy
5,2,61,animacy
0,86,62,background
1,3,62,background
2,9,62,background
3,4,62,background
4,1,62,background
5,2,62,background
0,103,62,identity
1,4,62,identity
2,12,62,identity
3,4,62,identity
4,3,62,identity
5,2,62,identity
0,91,62,number
1,12,62,number
2,2,62,number
3,2,62,number
4,7,62,number
5,1,62,number
0,53,62,pose
1,48,62,pose
2,3,62,pose
3,2,62,pose
4,4,62,pose
5,1,62,pose
0,86,62,animacy
1,27,62,animacy
2,11,62,animacy
3,1,62,animacy
4,6,62,animacy
5,6,62,animacy
0,19,63,background
1,2,63,background
2,1,63,background
3,1,63,background
4,3,63,background
5,2,63,background
0,18,63,identity
1,2,63,identity
2,2,63,identity
3,1,63,identity
4,1,63,identity
5,1,63,identity
0,17,63,number
1,4,63,number
2,2,63,number
3,1,63,number
4,2,63,number
5,1,63,number
0,16,63,pose
1,1,63,pose
2,2,63,pose
3,1,63,pose
4,2,63,pose
5,1,63,pose
0,18,63,animacy
1,2,63,animacy
2,2,63,animacy
3,1,63,animacy
4,1,63,animacy
5,1,63,animacy
0,4,64,background
1,23,64,background
2,29,64,background
3,10,64,background
4,2,64,background
5,1,64,background
0,3,64,identity
1,19,64,identity
2,5,64,identity
3,28,64,identity
4,5,64,identity
5,24,64,identity
0,3,64,number
1,53,64,number
2,13,64,number
3,6,64,number
4,3,64,number
5,29,64,number
0,3,64,pose
1,17,64,pose
2,42,64,pose
3,13,64,pose
4,2,64,pose
5,16,64,pose
0,36,64,animacy
1,2,64,animacy
2,12,64,animacy
3,8,64,animacy
4,1,64,animacy
5,18,64,animacy
0,31,65,background
1,30,65,background
2,2,65,background
3,20,65,background
4,10,65,background
5,12,65,background
0,32,65,identity
1,31,65,identity
2,7,65,identity
3,34,65,identity
4,29,65,identity
5,8,65,identity
0,45,65,number
1,9,65,number
2,19,65,number
3,5,65,number
4,27,65,number
5,11,65,number
0,22,65,pose
1,6,65,pose
2,22,65,pose
3,8,65,pose
4,7,65,pose
5,29,65,pose
0,36,65,animacy
1,37,65,animacy
2,31,65,animacy
3,2,65,animacy
4,20,65,animacy
5,37,65,animacy
0,38,66,background
1,21,66,background
2,5,66,background
3,3,66,background
4,3,66,background
5,3,66,background
0,39,66,identity
1,4,66,identity
2,8,66,identity
3,4,66,identity
4,2,66,identity
5,3,66,identity
0,59,66,number
1,5,66,number
2,2,66,number
3,1,66,number
4,2,66,number
5,6,66,number
0,44,66,pose
1,10,66,pose
2,7,66,pose
3,3,66,pose
4,2,66,pose
5,4,66,pose
0,23,66,animacy
1,15,66,animacy
2,5,66,animacy
3,9,66,animacy
4,2,66,animacy
5,3,66,animacy
0,1,67,background
1,16,67,background
2,100,67,background
3,2,67,background
4,1,67,background
5,1,67,background
0,1,67,identity
1,97,67,identity
2,14,67,identity
3,2,67,identity
4,2,67,identity
5,1,67,identity
0,1,67,number
1,1,67,number
2,55,67,number
3,44,67,number
4,13,67,number
5,6,67,number
0,1,67,pose
1,108,67,pose
2,1,67,pose
3,3,67,pose
4,1,67,pose
5,2,67,pose
0,1,67,animacy
1,46,67,animacy
2,1,67,animacy
3,11,67,animacy
4,48,67,animacy
5,3,67,animacy
0,7,68,background
1,3,68,background
2,1,68,background
3,1,68,background
4,1,68,background
5,1,68,background
0,8,68,identity
1,2,68,identity
2,1,68,identity
3,1,68,identity
4,1,68,identity
5,4,68,identity
0,8,68,number
1,2,68,number
2,1,68,number
3,2,68,number
4,1,68,number
5,6,68,number
0,7,68,pose
1,2,68,pose
2,2,68,pose
3,1,68,pose
4,1,68,pose
5,2,68,pose
0,8,68,animacy
1,1,68,animacy
2,1,68,animacy
3,2,68,animacy
4,1,68,animacy
5,3,68,animacy
0,22,69,background
1,5,69,background
2,2,69,background
3,1,69,background
4,1,69,background
5,1,69,background
0,2,69,identity
1,22,69,identity
2,5,69,identity
3,3,69,identity
4,1,69,identity
5,1,69,identity
0,18,69,number
1,4,69,number
2,5,69,number
3,1,69,number
4,2,69,number
5,1,69,number
0,22,69,pose
1,6,69,pose
2,1,69,pose
3,1,69,pose
4,1,69,pose
5,1,69,pose
0,2,69,animacy
1,26,69,animacy
2,1,69,animacy
3,2,69,animacy
4,1,69,animacy
5,1,69,animacy
0,37,70,background
1,3,70,background
2,4,70,background
3,1,70,background
4,1,70,background
5,1,70,background
0,28,70,identity
1,11,70,identity
2,1,70,identity
3,1,70,identity
4,1,70,identity
5,5,70,identity
0,32,70,number
1,2,70,number
2,3,70,number
3,2,70,number
4,1,70,number
5,8,70,number
0,37,70,pose
1,4,70,pose
2,1,70,pose
3,1,70,pose
4,1,70,pose
5,4,70,pose
0,44,70,animacy
1,1,70,animacy
2,1,70,animacy
3,1,70,animacy
4,1,70,animacy
5,6,70,animacy
0,31,71,background
1,1,71,background
2,2,71,background
3,3,71,background
4,5,71,background
5,10,71,background
0,56,71,identity
1,2,71,identity
2,2,71,identity
3,1,71,identity
4,1,71,identity
5,1,71,identity
0,24,71,number
1,1,71,number
2,3,71,number
3,7,71,number
4,7,71,number
5,11,71,number
0,52,71,pose
1,2,71,pose
2,2,71,pose
3,2,71,pose
4,1,71,pose
5,1,71,pose
0,16,71,animacy
1,6,71,animacy
2,53,71,animacy
3,2,71,animacy
4,3,71,animacy
5,1,71,animacy
0,6,72,background
1,1,72,background
2,1,72,background
3,1,72,background
4,1,72,background
5,1,72,background
0,6,72,identity
1,1,72,identity
2,1,72,identity
3,1,72,identity
4,1,72,identity
5,1,72,identity
0,6,72,number
1,1,72,number
2,1,72,number
3,1,72,number
4,1,72,number
5,1,72,number
0,6,72,pose
1,1,72,pose
2,1,72,pose
3,1,72,pose
4,1,72,pose
5,1,72,pose
0,1,72,animacy
1,5,72,animacy
2,1,72,animacy
3,1,72,animacy
4,1,72,animacy
5,1,72,animacy
0,8,73,background
1,3,73,background
2,2,73,background
3,2,73,background
4,2,73,background
5,38,73,background
0,1,73,identity
1,1,73,identity
2,5,73,identity
3,2,73,identity
4,1,73,identity
5,16,73,identity
0,2,73,number
1,1,73,number
2,3,73,number
3,1,73,number
4,3,73,number
5,9,73,number
0,3,73,pose
1,3,73,pose
2,2,73,pose
3,1,73,pose
4,2,73,pose
5,2,73,pose
0,3,73,animacy
1,4,73,animacy
2,3,73,animacy
3,1,73,animacy
4,1,73,animacy
5,36,73,animacy
0,1,74,background
1,1,74,background
2,1,74,background
3,4,74,background
4,1,74,background
5,1,74,background
0,1,74,identity
1,1,74,identity
2,1,74,identity
3,1,74,identity
4,3,74,identity
5,1,74,identity
0,1,74,number
1,1,74,number
2,2,74,number
3,1,74,number
4,2,74,number
5,1,74,number
0,1,74,pose
1,1,74,pose
2,1,74,pose
3,1,74,pose
4,1,74,pose
5,2,74,pose
0,1,74,animacy
1,1,74,animacy
2,2,74,animacy
3,1,74,animacy
4,3,74,animacy
5,2,74,animacy
0,12,75,background
1,2,75,background
2,5,75,background
3,3,75,background
4,1,75,background
5,2,75,background
0,14,75,identity
1,2,75,identity
2,2,75,identity
3,2,75,identity
4,4,75,identity
5,3,75,identity
0,13,75,number
1,2,75,number
2,3,75,number
3,2,75,number
4,3,75,number
5,4,75,number
0,13,75,pose
1,2,75,pose
2,1,75,pose
3,2,75,pose
4,2,75,pose
5,4,75,pose
0,13,75,animacy
1,2,75,animacy
2,2,75,animacy
3,2,75,animacy
4,1,75,animacy
5,3,75,animacy
0,62,76,background
1,5,76,background
2,7,76,background
3,2,76,background
4,4,76,background
5,1,76,background
0,52,76,identity
1,8,76,identity
2,2,76,identity
3,4,76,identity
4,7,76,identity
5,3,76,identity
0,49,76,number
1,14,76,number
2,1,76,number
3,4,76,number
4,2,76,number
5,3,76,number
0,58,76,pose
1,10,76,pose
2,3,76,pose
3,3,76,pose
4,3,76,pose
5,4,76,pose
0,47,76,animacy
1,12,76,animacy
2,5,76,animacy
3,7,76,animacy
4,5,76,animacy
5,2,76,animacy
0,6,77,background
1,6,77,background
2,11,77,background
3,38,77,background
4,2,77,background
5,2,77,background
0,5,77,identity
1,7,77,identity
2,1,77,identity
3,6,77,identity
4,6,77,identity
5,15,77,identity
0,6,77,number
1,3,77,number
2,3,77,number
3,3,77,number
4,1,77,number
5,19,77,number
0,6,77,pose
1,3,77,pose
2,20,77,pose
3,6,77,pose
4,26,77,pose
5,4,77,pose
0,4,77,animacy
1,1,77,animacy
2,6,77,animacy
3,6,77,animacy
4,1,77,animacy
5,15,77,animacy
0,36,78,background
1,3,78,background
2,1,78,background
3,2,78,background
4,1,78,background
5,1,78,background
0,26,78,identity
1,6,78,identity
2,4,78,identity
3,2,78,identity
4,1,78,identity
5,2,78,identity
0,26,78,number
1,8,78,number
2,1,78,number
3,2,78,number
4,6,78,number
5,1,78,number
0,17,78,pose
1,20,78,pose
2,5,78,pose
3,2,78,pose
4,1,78,pose
5,4,78,pose
0,26,78,animacy
1,9,78,animacy
2,3,78,animacy
3,2,78,animacy
4,3,78,animacy
5,1,78,animacy
0,25,79,background
1,25,79,background
2,15,79,background
3,13,79,background
4,10,79,background
5,4,79,background
0,25,79,identity
1,24,79,identity
2,14,79,identity
3,14,79,identity
4,10,79,identity
5,2,79,identity
0,21,79,number
1,27,79,number
2,17,79,number
3,14,79,number
4,8,79,number
5,3,79,number
0,22,79,pose
1,23,79,pose
2,21,79,pose
3,11,79,pose
4,9,79,pose
5,5,79,pose
0,29,79,animacy
1,22,79,animacy
2,19,79,animacy
3,6,79,animacy
4,12,79,animacy
5,5,79,animacy
0,4,80,background
1,1,80,background
2,1,80,background
3,1,80,background
4,1,80,background
5,1,80,background
0,5,80,identity
1,1,80,identity
2,1,80,identity
3,1,80,identity
4,1,80,identity
5,1,80,identity
0,5,80,number
1,1,80,number
2,1,80,number
3,1,80,number
4,1,80,number
5,1,80,number
0,5,80,pose
1,1,80,pose
2,1,80,pose
3,1,80,pose
4,1,80,pose
5,1,80,pose
0,5,80,animacy
1,1,80,animacy
2,1,80,animacy
3,1,80,animacy
4,1,80,animacy
5,1,80,animacy
0,2,81,background
1,3,81,background
2,2,81,background
3,1,81,background
4,1,81,background
5,1,81,background
0,2,81,identity
1,2,81,identity
2,2,81,identity
3,1,81,identity
4,1,81,identity
5,1,81,identity
0,2,81,number
1,2,81,number
2,1,81,number
3,1,81,number
4,1,81,number
5,1,81,number
0,2,81,pose
1,2,81,pose
2,1,81,pose
3,1,81,pose
4,1,81,pose
5,1,81,pose
0,2,81,animacy
1,2,81,animacy
2,2,81,animacy
3,1,81,animacy
4,1,81,animacy
5,1,81,animacy
0,44,82,background
1,6,82,background
2,2,82,background
3,1,82,background
4,2,82,background
5,1,82,background
0,39,82,identity
1,3,82,identity
2,3,82,identity
3,7,82,identity
4,1,82,identity
5,1,82,identity
0,30,82,number
1,19,82,number
2,1,82,number
3,1,82,number
4,1,82,number
5,1,82,number
0,39,82,pose
1,2,82,pose
2,6,82,pose
3,1,82,pose
4,3,82,pose
5,1,82,pose
0,39,82,animacy
1,8,82,animacy
2,3,82,animacy
3,2,82,animacy
4,2,82,animacy
5,1,82,animacy
0,4,83,background
1,1,83,background
2,1,83,background
3,2,83,background
4,3,83,background
5,1,83,background
0,5,83,identity
1,1,83,identity
2,1,83,identity
3,1,83,identity
4,2,83,identity
5,2,83,identity
0,5,83,number
1,1,83,number
2,1,83,number
3,2,83,number
4,1,83,number
5,2,83,number
0,5,83,pose
1,1,83,pose
2,2,83,pose
3,1,83,pose
4,2,83,pose
5,1,83,pose
0,5,83,animacy
1,1,83,animacy
2,3,83,animacy
3,2,83,animacy
4,3,83,animacy
5,2,83,animacy
0,1,84,background
1,1,84,background
2,1,84,background
3,1,84,background
4,1,84,background
5,1,84,background
0,1,84,identity
1,1,84,identity
2,1,84,identity
3,1,84,identity
4,1,84,identity
5,1,84,identity
0,1,84,number
1,1,84,number
2,1,84,number
3,1,84,number
4,1,84,number
5,1,84,number
0,1,84,pose
1,1,84,pose
2,1,84,pose
3,1,84,pose
4,1,84,pose
5,1,84,pose
0,1,84,animacy
1,1,84,animacy
2,1,84,animacy
3,1,84,animacy
4,1,84,animacy
5,1,84,animacy
0,25,85,background
1,5,85,background
2,8,85,background
3,2,85,background
4,1,85,background
5,2,85,background
0,11,85,identity
1,8,85,identity
2,10,85,identity
3,2,85,identity
4,1,85,identity
5,2,85,identity
0,22,85,number
1,6,85,number
2,3,85,number
3,2,85,number
4,1,85,number
5,2,85,number
0,14,85,pose
1,30,85,pose
2,1,85,pose
3,1,85,pose
4,1,85,pose
5,7,85,pose
0,12,85,animacy
1,19,85,animacy
2,2,85,animacy
3,1,85,animacy
4,2,85,animacy
5,1,85,animacy
0,1,86,background
1,1,86,background
2,1,86,background
3,1,86,background
4,1,86,background
5,1,86,background
0,1,86,identity
1,1,86,identity
2,1,86,identity
3,1,86,identity
4,1,86,identity
5,1,86,identity
0,1,86,number
1,1,86,number
2,1,86,number
3,1,86,number
4,1,86,number
5,1,86,number
0,1,86,pose
1,1,86,pose
2,1,86,pose
3,1,86,pose
4,1,86,pose
5,1,86,pose
0,1,86,animacy
1,1,86,animacy
2,1,86,animacy
3,1,86,animacy
4,1,86,animacy
5,1,86,animacy
0,15,87,background
1,1,87,background
2,3,87,background
3,1,87,background
4,30,87,background
5,2,87,background
0,15,87,identity
1,1,87,identity
2,2,87,identity
3,1,87,identity
4,31,87,identity
5,1,87,identity
0,17,87,number
1,1,87,number
2,34,87,number
3,1,87,number
4,1,87,number
5,1,87,number
0,14,87,pose
1,37,87,pose
2,1,87,pose
3,1,87,pose
4,2,87,pose
5,1,87,pose
0,16,87,animacy
1,1,87,animacy
2,32,87,animacy
3,2,87,animacy
4,2,87,animacy
5,1,87,animacy
0,2,88,background
1,3,88,background
2,3,88,background
3,2,88,background
4,1,88,background
5,7,88,background
0,2,88,identity
1,3,88,identity
2,2,88,identity
3,1,88,identity
4,2,88,identity
5,17,88,identity
0,2,88,number
1,2,88,number
2,2,88,number
3,3,88,number
4,3,88,number
5,5,88,number
0,2,88,pose
1,1,88,pose
2,3,88,pose
3,3,88,pose
4,9,88,pose
5,2,88,pose
0,2,88,animacy
1,3,88,animacy
2,3,88,animacy
3,3,88,animacy
4,7,88,animacy
5,13,88,animacy
0,1,89,background
1,1,89,background
2,1,89,background
3,1,89,background
4,1,89,background
5,2,89,background
0,1,89,identity
1,2,89,identity
2,1,89,identity
3,1,89,identity
4,1,89,identity
5,4,89,identity
0,1,89,number
1,1,89,number
2,1,89,number
3,1,89,number
4,1,89,number
5,17,89,number
0,1,89,pose
1,1,89,pose
2,1,89,pose
3,1,89,pose
4,1,89,pose
5,3,89,pose
0,1,89,animacy
1,1,89,animacy
2,1,89,animacy
3,1,89,animacy
4,1,89,animacy
5,32,89,animacy
0,120,90,background
1,36,90,background
2,49,90,background
3,16,90,background
4,3,90,background
5,2,90,background
0,195,90,identity
1,2,90,identity
2,11,90,identity
3,8,90,identity
4,1,90,identity
5,6,90,identity
0,146,90,number
1,18,90,number
2,18,90,number
3,25,90,number
4,6,90,number
5,7,90,number
0,7,90,pose
1,186,90,pose
2,13,90,pose
3,12,90,pose
4,14,90,pose
5,12,90,pose
0,167,90,animacy
1,29,90,animacy
2,18,90,animacy
3,1,90,animacy
4,15,90,animacy
5,8,90,animacy
0,1,91,background
1,1,91,background
2,1,91,background
3,1,91,background
4,1,91,background
5,1,91,background
0,1,91,identity
1,1,91,identity
2,1,91,identity
3,1,91,identity
4,1,91,identity
5,1,91,identity
0,1,91,number
1,1,91,number
2,1,91,number
3,1,91,number
4,1,91,number
5,1,91,number
0,1,91,pose
1,1,91,pose
2,1,91,pose
3,1,91,pose
4,1,91,pose
5,1,91,pose
0,1,91,animacy
1,1,91,animacy
2,1,91,animacy
3,1,91,animacy
4,1,91,animacy
5,1,91,animacy
0,1,92,background
1,13,92,background
2,45,92,background
3,33,92,background
4,10,92,background
5,17,92,background
0,1,92,identity
1,29,92,identity
2,13,92,identity
3,55,92,identity
4,22,92,identity
5,20,92,identity
0,1,92,number
1,34,92,number
2,4,92,number
3,35,92,number
4,54,92,number
5,2,92,number
0,1,92,pose
1,32,92,pose
2,55,92,pose
3,6,92,pose
4,50,92,pose
5,19,92,pose
0,2,92,animacy
1,27,92,animacy
2,97,92,animacy
3,4,92,animacy
4,18,92,animacy
5,13,92,animacy
0,1,93,background
1,1,93,background
2,12,93,background
3,2,93,background
4,2,93,background
5,3,93,background
0,1,93,identity
1,11,93,identity
2,2,93,identity
3,2,93,identity
4,1,93,identity
5,2,93,identity
0,1,93,number
1,12,93,number
2,3,93,number
3,1,93,number
4,1,93,number
5,3,93,number
0,1,93,pose
1,12,93,pose
2,2,93,pose
3,4,93,pose
4,3,93,pose
5,2,93,pose
0,1,93,animacy
1,1,93,animacy
2,11,93,animacy
3,3,93,animacy
4,3,93,animacy
5,2,93,animacy
0,34,94,background
1,1,94,background
2,2,94,background
3,1,94,background
4,2,94,background
5,1,94,background
0,38,94,identity
1,1,94,identity
2,2,94,identity
3,1,94,identity
4,1,94,identity
5,1,94,identity
0,36,94,number
1,2,94,number
2,1,94,number
3,1,94,number
4,1,94,number
5,1,94,number
0,18,94,pose
1,14,94,pose
2,1,94,pose
3,1,94,pose
4,1,94,pose
5,1,94,pose
0,28,94,animacy
1,6,94,animacy
2,1,94,animacy
3,3,94,animacy
4,1,94,animacy
5,36,94,animacy
0,8,95,background
1,11,95,background
2,5,95,background
3,2,95,background
4,2,95,background
5,3,95,background
0,21,95,identity
1,2,95,identity
2,2,95,identity
3,2,95,identity
4,1,95,identity
5,2,95,identity
0,22,95,number
1,2,95,number
2,2,95,number
3,2,95,number
4,2,95,number
5,2,95,number
0,7,95,pose
1,15,95,pose
2,3,95,pose
3,2,95,pose
4,2,95,pose
5,2,95,pose
0,7,95,animacy
1,12,95,animacy
2,6,95,animacy
3,2,95,animacy
4,3,95,animacy
5,2,95,animacy
0,57,96,background
1,16,96,background
2,5,96,background
3,4,96,background
4,9,96,background
5,14,96,background
0,82,96,identity
1,1,96,identity
2,11,96,identity
3,19,96,identity
4,4,96,identity
5,245,96,identity
0,54,96,number
1,10,96,number
2,21,96,number
3,8,96,number
4,4,96,number
5,8,96,number
0,62,96,pose
1,8,96,pose
2,21,96,pose
3,7,96,pose
4,13,96,pose
5,5,96,pose
0,98,96,animacy
1,8,96,animacy
2,7,96,animacy
3,8,96,animacy
4,3,96,animacy
5,14,96,animacy
0,130,97,background
1,4,97,background
2,2,97,background
3,1,97,background
4,9,97,background
5,1,97,background
0,76,97,identity
1,40,97,identity
2,7,97,identity
3,6,97,identity
4,5,97,identity
5,8,97,identity
0,90,97,number
1,4,97,number
2,29,97,number
3,6,97,number
4,8,97,number
5,8,97,number
0,132,97,pose
1,1,97,pose
2,4,97,pose
3,1,97,pose
4,1,97,pose
5,9,97,pose
0,80,97,animacy
1,32,97,animacy
2,17,97,animacy
3,16,97,animacy
4,1,97,animacy
5,1,97,animacy
0,1,98,background
1,1,98,background
2,1,98,background
3,2,98,background
4,1,98,background
5,3,98,background
0,1,98,identity
1,2,98,identity
2,2,98,identity
3,1,98,identity
4,31,98,identity
5,2,98,identity
0,1,98,number
1,1,98,number
2,1,98,number
3,1,98,number
4,1,98,number
5,4,98,number
0,1,98,pose
1,1,98,pose
2,1,98,pose
3,34,98,pose
4,1,98,pose
5,1,98,pose
0,1,98,animacy
1,1,98,animacy
2,1,98,animacy
3,1,98,animacy
4,1,98,animacy
5,2,98,animacy
0,7,99,background
1,1,99,background
2,1,99,background
3,1,99,background
4,1,99,background
5,1,99,background
0,7,99,identity
1,1,99,identity
2,1,99,identity
3,1,99,identity
4,1,99,identity
5,1,99,identity
0,6,99,number
1,1,99,number
2,1,99,number
3,1,99,number
4,1,99,number
5,1,99,number
0,6,99,pose
1,1,99,pose
2,1,99,pose
3,1,99,pose
4,1,99,pose
5,1,99,pose
0,5,99,animacy
1,1,99,animacy
2,1,99,animacy
3,1,99,animacy
4,1,99,animacy
5,1,99,animacy
