,sample_n,run_id,v_type
2,1,52,animacy
3,12,52,animacy
4,1,52,animacy
5,1,52,animacy
0,109,53,background
1,6,53,background
2,1,53,background
3,3,53,background
4,1,53,background
5,1,53,background
0,103,53,identity
1,3,53,identity
2,6,53,identity
3,2,53,identity
4,1,53,identity
5,1,53,identity
0,108,53,number
1,6,53,number
2,2,53,number
3,5,53,number
4,1,53,number
5,1,53,number
0,113,53,pose
1,3,53,pose
2,1,53,pose
3,1,53,pose
4,1,53,pose
5,2,53,pose
0,101,53,animacy
1,9,53,animacy
2,7,53,animacy
3,1,53,animacy
4,2,53,animacy
5,1,53,animacy
0,6,54,background
1,7,54,background
2,7,54,background
3,8,54,background
4,7,54,background
5,6,54,background
0,7,54,identity
1,6,54,identity
2,7,54,identity
3,7,54,identity
4,6,54,identity
5,2,54,identity
0,7,54,number
1,7,54,number
2,7,54,number
3,6,54,number
4,6,54,number
5,2,54,number
0,4,54,pose
1,8,54,pose
2,5,54,pose
3,5,54,pose
4,6,54,pose
5,3,54,pose
0,7,54,animacy
1,7,54,animacy
2,7,54,animacy
3,7,54,animacy
4,6,54,animacy
5,1,54,animacy
0,14,55,background
1,1,55,background
2,1,55,background
3,1,55,background
4,2,55,background
5,2,55,background
0,14,55,identity
1,1,55,identity
2,1,55,identity
3,1,55,identity
4,2,55,identity
5,3,55,identity
0,14,55,number
1,1,55,number
2,1,55,number
3,1,55,number
4,2,55,number
5,3,55,number
0,10,55,pose
1,4,55,pose
2,1,55,pose
3,1,55,pose
4,1,55,pose
5,1,55,pose
0,13,55,animacy
1,1,55,animacy
2,1,55,animacy
3,1,55,animacy
4,1,55,animacy
5,3,55,animacy
0,2,56,background
1,2,56,background
2,3,56,background
3,2,56,background
4,2,56,background
5,1,56,background
0,2,56,identity
1,1,56,identity
2,2,56,identity
3,3,56,identity
4,3,56,identity
5,2,56,identity
0,1,56,number
1,4,56,number
2,2,56,number
3,2,56,number
4,1,56,number
5,3,56,number
0,6,56,pose
1,2,56,pose
2,3,56,pose
3,1,56,pose
4,1,56,pose
5,2,56,pose
0,3,56,animacy
1,3,56,animacy
2,1,56,animacy
3,2,56,animacy
4,2,56,animacy
5,2,56,animacy
0,2,57,background
1,1,57,background
2,1,57,background
3,1,57,background
4,1,57,background
5,1,57,background
0,2,57,identity
1,1,57,identity
2,1,57,identity
3,1,57,identity
4,1,57,identity
5,1,57,identity
0,2,57,number
1,1,57,number
2,1,57,number
3,1,57,number
4,1,57,number
5,1,57,number
0,2,57,pose
1,1,57,pose
2,1,57,pose
3,1,57,pose
4,1,57,pose
5,1,57,pose
0,2,57,animacy
1,1,57,animacy
2,1,57,animacy
3,1,57,animacy
4,1,57,animacy
5,1,57,animacy
0,2,58,background
1,1,58,background
2,1,58,background
3,14,58,background
4,34,58,background
5,3,58,background
0,2,58,identity
1,1,58,identity
2,14,58,identity
3,37,58,identity
4,6,58,identity
5,3,58,identity
0,2,58,number
1,1,58,number
2,1,58,number
3,46,58,number
4,7,58,number
5,4,58,number
0,2,58,pose
1,1,58,pose
2,1,58,pose
3,52,58,pose
4,2,58,pose
5,3,58,pose
0,2,58,animacy
1,1,58,animacy
2,38,58,animacy
3,5,58,animacy
4,8,58,animacy
5,3,58,animacy
0,51,59,background
1,2,59,background
2,3,59,background
3,2,59,background
4,3,59,background
5,2,59,background
0,51,59,identity
1,3,59,identity
2,3,59,identity
3,3,59,identity
4,2,59,identity
5,3,59,identity
0,50,59,number
1,3,59,number
2,2,59,number
3,2,59,number
4,3,59,number
5,1,59,number
0,50,59,pose
1,3,59,pose
2,2,59,pose
3,3,59,pose
4,3,59,pose
5,2,59,pose
0,8,59,animacy
1,43,59,animacy
2,3,59,animacy
3,4,59,animacy
4,2,59,animacy
5,1,59,animacy
0,1,60,background
1,10,60,background
2,18,60,background
3,18,60,background
4,1,60,background
5,1,60,background
0,1,60,identity
1,19,60,identity
2,30,60,identity
3,1,60,identity
4,1,60,identity
5,1,60,identity
0,1,60,number
1,1,60,number
2,48,60,number
3,1,60,number
4,2,60,number
5,1,60,number
0,1,60,pose
1,3,60,pose
2,33,60,pose
3,9,60,pose
4,5,60,pose
5,1,60,pose
0,1,60,animacy
1,3,60,animacy
2,44,60,animacy
3,2,60,animacy
4,1,60,animacy
5,1,60,animacy
0,1,61,background
1,1,61,background
2,1,61,background
3,1,61,background
4,1,61,background
5,1,61,background
0,1,61,identity
1,1,61,identity
2,1,61,identity
3,1,61,identity
4,1,61,identity
5,1,61,identity
0,1,61,number
1,1,61,number
2,1,61,number
3,1,61,number
4,1,61,number
5,1,61,number
0,1,61,pose
1,1,61,pose
2,1,61,pose
3,1,61,pose
4,1,61,pose
5,1,61,pose
0,1,61,animacy
1,1,61,animacy
2,1,61,animacy
3,1,61,animacy
4,1,61,animacy
5,1,61,animacy
0,2,62,background
1,1,62,background
2,1,62,background
3,1,62,background
4,1,62,background
5,1,62,background
0,1,62,identity
1,1,62,identity
2,1,62,identity
3,1,62,identity
4,1,62,identity
5,5,62,identity
0,2,62,number
1,1,62,number
2,1,62,number
3,1,62,number
4,1,62,number
5,1,62,number
0,2,62,pose
1,1,62,pose
2,1,62,pose
3,1,62,pose
4,1,62,pose
5,1,62,pose
0,2,62,animacy
1,1,62,animacy
2,1,62,animacy
3,1,62,animacy
4,1,62,animacy
5,4,62,animacy
0,1,63,background
1,1,63,background
2,9,63,background
3,5,63,background
4,1,63,background
5,1,63,background
0,2,63,identity
1,1,63,identity
2,6,63,identity
3,2,63,identity
4,1,63,identity
5,1,63,identity
0,1,63,number
1,1,63,number
2,1,63,number
3,8,63,number
4,3,63,number
5,1,63,number
0,1,63,pose
1,1,63,pose
2,1,63,pose
3,6,63,pose
4,3,63,pose
5,1,63,pose
0,1,63,animacy
1,1,63,animacy
2,1,63,animacy
3,8,63,animacy
4,2,63,animacy
5,14,63,animacy
0,2,64,background
1,9,64,background
2,11,64,background
3,22,64,background
4,4,64,background
5,4,64,background
0,9,64,identity
1,3,64,identity
2,4,64,identity
3,29,64,identity
4,3,64,identity
5,4,64,identity
0,10,64,number
1,3,64,number
2,25,64,number
3,2,64,number
4,7,64,number
5,3,64,number
0,7,64,pose
1,2,64,pose
2,5,64,pose
3,33,64,pose
4,3,64,pose
5,4,64,pose
0,14,64,animacy
1,1,64,animacy
2,17,64,animacy
3,8,64,animacy
4,5,64,animacy
5,2,64,animacy
0,45,65,background
1,19,65,background
2,28,65,background
3,9,65,background
4,3,65,background
5,3,65,background
0,66,65,identity
1,8,65,identity
2,25,65,identity
3,2,65,identity
4,10,65,identity
5,2,65,identity
0,50,65,number
1,33,65,number
2,22,65,number
3,9,65,number
4,2,65,number
5,2,65,number
0,83,65,pose
1,12,65,pose
2,22,65,pose
3,11,65,pose
4,7,65,pose
5,4,65,pose
0,47,65,animacy
1,38,65,animacy
2,27,65,animacy
3,8,65,animacy
4,2,65,animacy
5,3,65,animacy
0,66,66,background
1,2,66,background
2,5,66,background
3,3,66,background
4,3,66,background
5,1,66,background
0,38,66,identity
1,16,66,identity
2,6,66,identity
3,1,66,identity
4,11,66,identity
5,2,66,identity
0,55,66,number
1,5,66,number
2,7,66,number
3,3,66,number
4,2,66,number
5,4,66,number
0,64,66,pose
1,7,66,pose
2,3,66,pose
3,1,66,pose
4,3,66,pose
5,2,66,pose
0,58,66,animacy
1,1,66,animacy
2,7,66,animacy
3,3,66,animacy
4,3,66,animacy
5,3,66,animacy
0,1,67,background
1,1,67,background
2,1,67,background
3,1,67,background
4,1,67,background
5,1,67,background
0,1,67,identity
1,1,67,identity
2,1,67,identity
3,1,67,identity
4,1,67,identity
5,1,67,identity
0,1,67,number
1,1,67,number
2,1,67,number
3,1,67,number
4,1,67,number
5,1,67,number
0,1,67,pose
1,1,67,pose
2,1,67,pose
3,1,67,pose
4,1,67,pose
5,1,67,pose
0,1,67,animacy
1,1,67,animacy
2,1,67,animacy
3,1,67,animacy
4,1,67,animacy
5,1,67,animacy
0,1,68,background
1,1,68,background
2,45,68,background
3,2,68,background
4,3,68,background
5,4,68,background
0,34,68,identity
1,17,68,identity
2,5,68,identity
3,3,68,identity
4,1,68,identity
5,2,68,identity
0,40,68,number
1,11,68,number
2,2,68,number
3,2,68,number
4,1,68,number
5,2,68,number
0,3,68,pose
1,36,68,pose
2,5,68,pose
3,5,68,pose
4,5,68,pose
5,2,68,pose
0,42,68,animacy
1,2,68,animacy
2,2,68,animacy
3,6,68,animacy
4,2,68,animacy
5,5,68,animacy
0,23,69,background
1,1,69,background
2,2,69,background
3,1,69,background
4,1,69,background
5,1,69,background
0,24,69,identity
1,1,69,identity
2,1,69,identity
3,1,69,identity
4,4,69,identity
5,1,69,identity
0,7,69,number
1,15,69,number
2,3,69,number
3,3,69,number
4,1,69,number
5,1,69,number
0,16,69,pose
1,1,69,pose
2,2,69,pose
3,1,69,pose
4,2,69,pose
5,1,69,pose
0,11,69,animacy
1,7,69,animacy
2,9,69,animacy
3,1,69,animacy
4,3,69,animacy
5,1,69,animacy
0,37,70,background
1,4,70,background
2,1,70,background
3,1,70,background
4,1,70,background
5,2,70,background
0,36,70,identity
1,2,70,identity
2,3,70,identity
3,2,70,identity
4,1,70,identity
5,23,70,identity
0,19,70,number
1,10,70,number
2,9,70,number
3,3,70,number
4,1,70,number
5,1,70,number
0,33,70,pose
1,2,70,pose
2,1,70,pose
3,3,70,pose
4,1,70,pose
5,1,70,pose
0,34,70,animacy
1,3,70,animacy
2,3,70,animacy
3,1,70,animacy
4,2,70,animacy
5,5,70,animacy
0,7,71,background
1,3,71,background
2,1,71,background
3,1,71,background
4,1,71,background
5,1,71,background
0,7,71,identity
1,2,71,identity
2,2,71,identity
3,1,71,identity
4,2,71,identity
5,3,71,identity
0,7,71,number
1,4,71,number
2,1,71,number
3,1,71,number
4,1,71,number
5,1,71,number
0,7,71,pose
1,3,71,pose
2,1,71,pose
3,1,71,pose
4,1,71,pose
5,1,71,pose
0,5,71,animacy
1,4,71,animacy
2,1,71,animacy
3,1,71,animacy
4,1,71,animacy
5,9,71,animacy
0,18,72,background
1,2,72,background
2,1,72,background
3,1,72,background
4,1,72,background
5,1,72,background
0,12,72,identity
1,4,72,identity
2,3,72,identity
3,2,72,identity
4,1,72,identity
5,1,72,identity
0,20,72,number
1,1,72,number
2,1,72,number
3,1,72,number
4,1,72,number
5,1,72,number
0,20,72,pose
1,1,72,pose
2,1,72,pose
3,1,72,pose
4,1,72,pose
5,1,72,pose
0,16,72,animacy
1,2,72,animacy
2,2,72,animacy
3,1,72,animacy
4,1,72,animacy
5,1,72,animacy
0,1,73,background
1,1,73,background
2,1,73,background
3,1,73,background
4,1,73,background
5,1,73,background
0,2,73,identity
1,1,73,identity
2,1,73,identity
3,1,73,identity
4,1,73,identity
5,1,73,identity
0,1,73,number
1,1,73,number
2,1,73,number
3,1,73,number
4,1,73,number
5,1,73,number
0,2,73,pose
1,1,73,pose
2,1,73,pose
3,1,73,pose
4,1,73,pose
5,1,73,pose
0,1,73,animacy
1,1,73,animacy
2,1,73,animacy
3,1,73,animacy
4,1,73,animacy
5,1,73,animacy
0,18,74,background
1,1,74,background
2,2,74,background
3,1,74,background
4,2,74,background
5,2,74,background
0,13,74,identity
1,4,74,identity
2,2,74,identity
3,2,74,identity
4,2,74,identity
5,5,74,identity
0,1,74,number
1,16,74,number
2,3,74,number
3,1,74,number
4,1,74,number
5,2,74,number
0,17,74,pose
1,2,74,pose
2,2,74,pose
3,2,74,pose
4,1,74,pose
5,1,74,pose
0,16,74,animacy
1,3,74,animacy
2,1,74,animacy
3,1,74,animacy
4,2,74,animacy
5,5,74,animacy
0,4,75,background
1,4,75,background
2,4,75,background
3,37,75,background
4,25,75,background
5,22,75,background
0,5,75,identity
1,4,75,identity
2,3,75,identity
3,34,75,identity
4,25,75,identity
5,6,75,identity
0,4,75,number
1,4,75,number
2,3,75,number
3,33,75,number
4,35,75,number
5,9,75,number
0,4,75,pose
1,4,75,pose
2,28,75,pose
3,17,75,pose
4,22,75,pose
5,12,75,pose
0,4,75,animacy
1,4,75,animacy
2,3,75,animacy
3,24,75,animacy
4,26,75,animacy
5,8,75,animacy
0,23,76,background
1,2,76,background
2,2,76,background
3,2,76,background
4,3,76,background
5,3,76,background
0,22,76,identity
1,2,76,identity
2,1,76,identity
3,2,76,identity
4,3,76,identity
5,2,76,identity
0,1,76,number
1,20,76,number
2,4,76,number
3,2,76,number
4,2,76,number
5,2,76,number
0,25,76,pose
1,2,76,pose
2,2,76,pose
3,2,76,pose
4,3,76,pose
5,2,76,pose
0,24,76,animacy
1,2,76,animacy
2,2,76,animacy
3,3,76,animacy
4,2,76,animacy
5,2,76,animacy
0,91,77,background
1,7,77,background
2,1,77,background
3,3,77,background
4,6,77,background
5,2,77,background
0,94,77,identity
1,13,77,identity
2,3,77,identity
3,6,77,identity
4,5,77,identity
5,88,77,identity
0,102,77,number
1,17,77,number
2,2,77,number
3,2,77,number
4,4,77,number
5,11,77,number
0,102,77,pose
1,3,77,pose
2,1,77,pose
3,11,77,pose
4,1,77,pose
5,4,77,pose
0,101,77,animacy
1,19,77,animacy
2,2,77,animacy
3,3,77,animacy
4,9,77,animacy
5,114,77,animacy
0,66,78,background
1,12,78,background
2,5,78,background
3,9,78,background
4,2,78,background
5,3,78,background
0,80,78,identity
1,5,78,identity
2,2,78,identity
3,4,78,identity
4,2,78,identity
5,6,78,identity
0,72,78,number
1,4,78,number
2,7,78,number
3,2,78,number
4,4,78,number
5,4,78,number
0,41,78,pose
1,39,78,pose
2,7,78,pose
3,3,78,pose
4,3,78,pose
5,4,78,pose
0,85,78,animacy
1,2,78,animacy
2,2,78,animacy
3,3,78,animacy
4,1,78,animacy
5,44,78,animacy
0,28,79,background
1,10,79,background
2,3,79,background
3,1,79,background
4,1,79,background
5,2,79,background
0,33,79,identity
1,2,79,identity
2,2,79,identity
3,2,79,identity
4,2,79,identity
5,13,79,identity
0,38,79,number
1,5,79,number
2,2,79,number
3,3,79,number
4,1,79,number
5,1,79,number
0,39,79,pose
1,1,79,pose
2,3,79,pose
3,3,79,pose
4,1,79,pose
5,1,79,pose
0,28,79,animacy
1,12,79,animacy
2,1,79,animacy
3,2,79,animacy
4,1,79,animacy
5,7,79,animacy
0,60,80,background
1,29,80,background
2,5,80,background
3,2,80,background
4,4,80,background
5,2,80,background
0,6,80,identity
1,82,80,identity
2,1,80,identity
3,1,80,identity
4,5,80,identity
5,2,80,identity
0,74,80,number
1,13,80,number
2,14,80,number
3,3,80,number
4,1,80,number
5,1,80,number
0,77,80,pose
1,20,80,pose
2,2,80,pose
3,8,80,pose
4,2,80,pose
5,2,80,pose
0,62,80,animacy
1,11,80,animacy
2,8,80,animacy
3,6,80,animacy
4,2,80,animacy
5,2,80,animacy
0,2,81,background
1,2,81,background
2,1,81,background
3,1,81,background
4,1,81,background
5,1,81,background
0,3,81,identity
1,1,81,identity
2,1,81,identity
3,1,81,identity
4,1,81,identity
5,1,81,identity
0,3,81,number
1,1,81,number
2,1,81,number
3,1,81,number
4,1,81,number
5,1,81,number
0,1,81,pose
1,3,81,pose
2,1,81,pose
3,1,81,pose
4,1,81,pose
5,1,81,pose
0,1,81,animacy
1,3,81,animacy
2,1,81,animacy
3,1,81,animacy
4,1,81,animacy
5,1,81,animacy
0,51,82,background
1,1,82,background
2,2,82,background
3,1,82,background
4,2,82,background
5,4,82,background
0,58,82,identity
1,3,82,identity
2,1,82,identity
3,1,82,identity
4,5,82,identity
5,48,82,identity
0,41,82,number
1,13,82,number
2,1,82,number
3,9,82,number
4,9,82,number
5,3,82,number
0,26,82,pose
1,6,82,pose
2,12,82,pose
3,7,82,pose
4,1,82,pose
5,1,82,pose
0,44,82,animacy
1,2,82,animacy
2,13,82,animacy
3,1,82,animacy
4,2,82,animacy
5,25,82,animacy
0,18,83,background
1,175,83,background
2,21,83,background
3,2,83,background
4,2,83,background
5,1,83,background
0,28,83,identity
1,20,83,identity
2,25,83,identity
3,10,83,identity
4,27,83,identity
5,42,83,identity
0,203,83,number
1,3,83,number
2,9,83,number
3,3,83,number
4,2,83,number
5,2,83,number
0,15,83,pose
1,38,83,pose
2,2,83,pose
3,1,83,pose
4,29,83,pose
5,12,83,pose
0,10,83,animacy
1,101,83,animacy
2,5,83,animacy
3,31,83,animacy
4,28,83,animacy
5,75,83,animacy
0,15,84,background
1,1,84,background
2,1,84,background
3,1,84,background
4,1,84,background
5,1,84,background
0,12,84,identity
1,3,84,identity
2,1,84,identity
3,1,84,identity
4,1,84,identity
5,21,84,identity
0,13,84,number
1,1,84,number
2,1,84,number
3,1,84,number
4,1,84,number
5,1,84,number
0,13,84,pose
1,1,84,pose
2,1,84,pose
3,1,84,pose
4,1,84,pose
5,1,84,pose
0,13,84,animacy
1,1,84,animacy
2,1,84,animacy
3,1,84,animacy
4,1,84,animacy
5,144,84,animacy
0,45,85,background
1,33,85,background
2,13,85,background
3,4,85,background
4,2,85,background
5,1,85,background
0,40,85,identity
1,33,85,identity
2,13,85,identity
3,1,85,identity
4,1,85,identity
5,18,85,identity
0,36,85,number
1,25,85,number
2,16,85,number
3,8,85,number
4,1,85,number
5,1,85,number
0,46,85,pose
1,36,85,pose
2,16,85,pose
3,1,85,pose
4,1,85,pose
5,1,85,pose
0,39,85,animacy
1,25,85,animacy
2,16,85,animacy
3,3,85,animacy
4,1,85,animacy
5,14,85,animacy
0,117,86,background
1,2,86,background
2,8,86,background
3,1,86,background
4,1,86,background
5,2,86,background
0,105,86,identity
1,9,86,identity
2,11,86,identity
3,2,86,identity
4,5,86,identity
5,2,86,identity
0,116,86,number
1,2,86,number
2,15,86,number
3,2,86,number
4,1,86,number
5,5,86,number
0,5,86,pose
1,109,86,pose
2,8,86,pose
3,4,86,pose
4,9,86,pose
5,1,86,pose
0,92,86,animacy
1,16,86,animacy
2,8,86,animacy
3,7,86,animacy
4,3,86,animacy
5,1,86,animacy
0,103,87,background
1,4,87,background
2,24,87,background
3,1,87,background
4,3,87,background
5,5,87,background
0,63,87,identity
1,40,87,identity
2,23,87,identity
3,4,87,identity
4,5,87,identity
5,10,87,identity
0,85,87,number
1,16,87,number
2,17,87,number
3,5,87,number
4,1,87,number
5,6,87,number
0,56,87,pose
1,56,87,pose
2,4,87,pose
3,12,87,pose
4,6,87,pose
5,1,87,pose
0,114,87,animacy
1,8,87,animacy
2,2,87,animacy
3,1,87,animacy
4,5,87,animacy
5,5,87,animacy
0,4,88,background
1,1,88,background
2,1,88,background
3,1,88,background
4,1,88,background
5,1,88,background
0,4,88,identity
1,1,88,identity
2,1,88,identity
3,1,88,identity
4,1,88,identity
5,1,88,identity
0,4,88,number
1,1,88,number
2,1,88,number
3,1,88,number
4,1,88,number
5,1,88,number
0,4,88,pose
1,1,88,pose
2,1,88,pose
3,1,88,pose
4,1,88,pose
5,1,88,pose
0,4,88,animacy
1,1,88,animacy
2,1,88,animacy
3,1,88,animacy
4,1,88,animacy
5,1,88,animacy
0,4,89,background
1,1,89,background
2,1,89,background
3,1,89,background
4,1,89,background
5,1,89,background
0,3,89,identity
1,1,89,identity
2,1,89,identity
3,2,89,identity
4,1,89,identity
5,2,89,identity
0,3,89,number
1,2,89,number
2,1,89,number
3,1,89,number
4,1,89,number
5,5,89,number
0,2,89,pose
1,3,89,pose
2,1,89,pose
3,1,89,pose
4,1,89,pose
5,2,89,pose
0,3,89,animacy
1,2,89,animacy
2,1,89,animacy
3,2,89,animacy
4,1,89,animacy
5,1,89,animacy
0,2,90,background
1,21,90,background
2,11,90,background
3,3,90,background
4,1,90,background
5,4,90,background
0,2,90,identity
1,22,90,identity
2,3,90,identity
3,5,90,identity
4,1,90,identity
5,8,90,identity
0,5,90,number
1,13,90,number
2,12,90,number
3,8,90,number
4,1,90,number
5,12,90,number
0,21,90,pose
1,4,90,pose
2,3,90,pose
3,6,90,pose
4,5,90,pose
5,17,90,pose
0,1,90,animacy
1,1,90,animacy
2,29,90,animacy
3,7,90,animacy
4,3,90,animacy
5,7,90,animacy
0,2,91,background
1,1,91,background
2,2,91,background
3,1,91,background
4,1,91,background
5,2,91,background
0,1,91,identity
1,2,91,identity
2,1,91,identity
3,1,91,identity
4,1,91,identity
5,17,91,identity
0,4,91,number
1,1,91,number
2,1,91,number
3,1,91,number
4,1,91,number
5,4,91,number
0,3,91,pose
1,3,91,pose
2,1,91,pose
3,1,91,pose
4,1,91,pose
5,1,91,pose
0,1,91,animacy
1,2,91,animacy
2,1,91,animacy
3,1,91,animacy
4,1,91,animacy
5,17,91,animacy
0,58,92,background
1,27,92,background
2,4,92,background
3,2,92,background
4,3,92,background
5,1,92,background
0,77,92,identity
1,5,92,identity
2,4,92,identity
3,3,92,identity
4,6,92,identity
5,2,92,identity
0,101,92,number
1,4,92,number
2,1,92,number
3,1,92,number
4,1,92,number
5,5,92,number
0,50,92,pose
1,24,92,pose
2,12,92,pose
3,1,92,pose
4,2,92,pose
5,4,92,pose
0,77,92,animacy
1,17,92,animacy
2,2,92,animacy
3,1,92,animacy
4,2,92,animacy
5,6,92,animacy
0,1,93,background
1,24,93,background
2,2,93,background
3,1,93,background
4,12,93,background
5,7,93,background
0,6,93,identity
1,1,93,identity
2,17,93,identity
3,8,93,identity
4,5,93,identity
5,1,93,identity
0,1,93,number
1,4,93,number
2,15,93,number
3,12,93,number
4,15,93,number
5,2,93,number
0,2,93,pose
1,5,93,pose
2,4,93,pose
3,6,93,pose
4,27,93,pose
5,3,93,pose
0,20,93,animacy
1,3,93,animacy
2,6,93,animacy
3,1,93,animacy
4,9,93,animacy
5,1,93,animacy
0,6,94,background
1,1,94,background
2,1,94,background
3,2,94,background
4,1,94,background
5,1,94,background
0,4,94,identity
1,3,94,identity
2,1,94,identity
3,1,94,identity
4,1,94,identity
5,6,94,identity
0,8,94,number
1,1,94,number
2,1,94,number
3,1,94,number
4,1,94,number
5,13,94,number
0,6,94,pose
1,3,94,pose
2,1,94,pose
3,1,94,pose
4,1,94,pose
5,1,94,pose
0,6,94,animacy
1,2,94,animacy
2,1,94,animacy
3,1,94,animacy
4,1,94,animacy
5,5,94,animacy
0,1,95,background
1,3,95,background
2,4,95,background
3,2,95,background
4,2,95,background
5,1,95,background
0,1,95,identity
1,3,95,identity
2,4,95,identity
3,2,95,identity
4,2,95,identity
5,2,95,identity
0,1,95,number
1,3,95,number
2,3,95,number
3,3,95,number
4,2,95,number
5,2,95,number
0,1,95,pose
1,3,95,pose
2,3,95,pose
3,3,95,pose
4,2,95,pose
5,1,95,pose
0,1,95,animacy
1,3,95,animacy
2,3,95,animacy
3,2,95,animacy
4,2,95,animacy
5,2,95,animacy
0,103,96,background
1,67,96,background
2,7,96,background
3,4,96,background
4,4,96,background
5,1,96,background
0,88,96,identity
1,27,96,identity
2,8,96,identity
3,7,96,identity
4,11,96,identity
5,32,96,identity
0,111,96,number
1,26,96,number
2,9,96,number
3,20,96,number
4,21,96,number
5,46,96,number
0,6,96,pose
1,117,96,pose
2,12,96,pose
3,27,96,pose
4,13,96,pose
5,19,96,pose
0,90,96,animacy
1,24,96,animacy
2,16,96,animacy
3,2,96,animacy
4,4,96,animacy
5,40,96,animacy
0,32,97,background
1,1,97,background
2,3,97,background
3,1,97,background
4,1,97,background
5,1,97,background
0,23,97,identity
1,2,97,identity
2,8,97,identity
3,1,97,identity
4,1,97,identity
5,2,97,identity
0,24,97,number
1,7,97,number
2,1,97,number
3,1,97,number
4,2,97,number
5,2,97,number
0,23,97,pose
1,1,97,pose
2,2,97,pose
3,4,97,pose
4,4,97,pose
5,1,97,pose
0,28,97,animacy
1,3,97,animacy
2,4,97,animacy
3,1,97,animacy
4,1,97,animacy
5,1,97,animacy
0,1,98,background
1,1,98,background
2,2,98,background
3,1,98,background
4,2,98,background
5,2,98,background
0,1,98,identity
1,1,98,identity
2,2,98,identity
3,1,98,identity
4,2,98,identity
5,35,98,identity
0,1,98,number
1,1,98,number
2,1,98,number
3,2,98,number
4,1,98,number
5,35,98,number
0,2,98,pose
1,1,98,pose
2,1,98,pose
3,2,98,pose
4,2,98,pose
5,4,98,pose
0,1,98,animacy
1,1,98,animacy
2,2,98,animacy
3,1,98,animacy
4,2,98,animacy
5,45,98,animacy
0,1,99,background
1,1,99,background
2,9,99,background
3,9,99,background
4,9,99,background
5,9,99,background
0,1,99,identity
1,1,99,identity
2,9,99,identity
3,9,99,identity
4,8,99,identity
5,7,99,identity
0,1,99,number
1,1,99,number
2,6,99,number
3,8,99,number
4,9,99,number
5,7,99,number
0,1,99,pose
1,1,99,pose
2,9,99,pose
3,8,99,pose
4,9,99,pose
5,2,99,pose
0,1,99,animacy
1,1,99,animacy
2,7,99,animacy
3,9,99,animacy
4,11,99,animacy
5,7,99,animacy
