,sample_n,run_id,v_type
3,1,12,background
4,47,12,background
5,8,12,background
0,112,12,identity
1,19,12,identity
2,9,12,identity
3,10,12,identity
4,3,12,identity
5,2,12,identity
0,1,12,number
1,1,12,number
2,98,12,number
3,5,12,number
4,3,12,number
5,41,12,number
0,2,12,pose
1,1,12,pose
2,9,12,pose
3,4,12,pose
4,2,12,pose
5,3,12,pose
0,10,12,animacy
1,12,12,animacy
2,4,12,animacy
3,38,12,animacy
4,2,12,animacy
5,4,12,animacy
0,64,13,background
1,7,13,background
2,4,13,background
3,2,13,background
4,1,13,background
5,1,13,background
0,9,13,identity
1,37,13,identity
2,15,13,identity
3,4,13,identity
4,1,13,identity
5,7,13,identity
0,49,13,number
1,2,13,number
2,7,13,number
3,3,13,number
4,2,13,number
5,1,13,number
0,56,13,pose
1,4,13,pose
2,1,13,pose
3,1,13,pose
4,1,13,pose
5,2,13,pose
0,77,13,animacy
1,10,13,animacy
2,1,13,animacy
3,2,13,animacy
4,1,13,animacy
5,1,13,animacy
0,21,14,background
1,13,14,background
2,5,14,background
3,1,14,background
4,1,14,background
5,1,14,background
0,42,14,identity
1,18,14,identity
2,1,14,identity
3,1,14,identity
4,1,14,identity
5,1,14,identity
0,33,14,number
1,4,14,number
2,1,14,number
3,1,14,number
4,2,14,number
5,1,14,number
0,11,14,pose
1,8,14,pose
2,2,14,pose
3,1,14,pose
4,3,14,pose
5,6,14,pose
0,31,14,animacy
1,6,14,animacy
2,12,14,animacy
3,13,14,animacy
4,17,14,animacy
5,1,14,animacy
0,3,15,background
1,3,15,background
2,3,15,background
3,2,15,background
4,3,15,background
5,2,15,background
0,4,15,identity
1,4,15,identity
2,5,15,identity
3,4,15,identity
4,4,15,identity
5,4,15,identity
0,9,15,number
1,7,15,number
2,42,15,number
3,12,15,number
4,19,15,number
5,59,15,number
0,9,15,pose
1,7,15,pose
2,8,15,pose
3,13,15,pose
4,22,15,pose
5,3,15,pose
0,3,15,animacy
1,3,15,animacy
2,3,15,animacy
3,3,15,animacy
4,2,15,animacy
5,5,15,animacy
0,1,16,background
1,4,16,background
2,1,16,background
3,1,16,background
4,1,16,background
5,1,16,background
0,3,16,identity
1,3,16,identity
2,1,16,identity
3,2,16,identity
4,1,16,identity
5,3,16,identity
0,1,16,number
1,2,16,number
2,1,16,number
3,1,16,number
4,1,16,number
5,2,16,number
0,16,16,pose
1,1,16,pose
2,1,16,pose
3,1,16,pose
4,2,16,pose
5,3,16,pose
0,12,16,animacy
1,1,16,animacy
2,1,16,animacy
3,1,16,animacy
4,1,16,animacy
5,1,16,animacy
0,2,17,background
1,18,17,background
2,7,17,background
3,4,17,background
4,3,17,background
5,2,17,background
0,1,17,identity
1,1,17,identity
2,20,17,identity
3,2,17,identity
4,2,17,identity
5,3,17,identity
0,1,17,number
1,9,17,number
2,11,17,number
3,3,17,number
4,2,17,number
5,1,17,number
0,20,17,pose
1,18,17,pose
2,1,17,pose
3,3,17,pose
4,17,17,pose
5,23,17,pose
0,1,17,animacy
1,2,17,animacy
2,52,17,animacy
3,2,17,animacy
4,7,17,animacy
5,2,17,animacy
0,47,18,background
1,48,18,background
2,19,18,background
3,2,18,background
4,8,18,background
5,4,18,background
0,21,18,identity
1,8,18,identity
2,56,18,identity
3,18,18,identity
4,15,18,identity
5,3,18,identity
0,86,18,number
1,2,18,number
2,1,18,number
3,51,18,number
4,32,18,number
5,16,18,number
0,54,18,pose
1,29,18,pose
2,17,18,pose
3,6,18,pose
4,1,18,pose
5,6,18,pose
0,124,18,animacy
1,30,18,animacy
2,73,18,animacy
3,28,18,animacy
4,10,18,animacy
5,1,18,animacy
0,1,19,background
1,4,19,background
2,4,19,background
3,3,19,background
4,1,19,background
5,29,19,background
0,1,19,identity
1,2,19,identity
2,17,19,identity
3,37,19,identity
4,3,19,identity
5,2,19,identity
0,1,19,number
1,2,19,number
2,7,19,number
3,27,19,number
4,9,19,number
5,3,19,number
0,2,19,pose
1,1,19,pose
2,15,19,pose
3,7,19,pose
4,2,19,pose
5,5,19,pose
0,2,19,animacy
1,2,19,animacy
2,3,19,animacy
3,3,19,animacy
4,5,19,animacy
5,14,19,animacy
0,10,20,background
1,81,20,background
2,11,20,background
3,4,20,background
4,4,20,background
5,4,20,background
0,35,20,identity
1,66,20,identity
2,11,20,identity
3,9,20,identity
4,1,20,identity
5,44,20,identity
0,63,20,number
1,46,20,number
2,13,20,number
3,47,20,number
4,13,20,number
5,11,20,number
0,37,20,pose
1,12,20,pose
2,51,20,pose
3,26,20,pose
4,18,20,pose
5,30,20,pose
0,47,20,animacy
1,34,20,animacy
2,25,20,animacy
3,6,20,animacy
4,8,20,animacy
5,56,20,animacy
0,49,21,background
1,5,21,background
2,61,21,background
3,10,21,background
4,1,21,background
5,3,21,background
0,28,21,identity
1,2,21,identity
2,5,21,identity
3,1,21,identity
4,3,21,identity
5,12,21,identity
0,77,21,number
1,16,21,number
2,8,21,number
3,6,21,number
4,10,21,number
5,80,21,number
0,84,21,pose
1,19,21,pose
2,19,21,pose
3,33,21,pose
4,10,21,pose
5,10,21,pose
0,59,21,animacy
1,4,21,animacy
2,2,21,animacy
3,2,21,animacy
4,2,21,animacy
5,5,21,animacy
0,1,22,background
1,2,22,background
2,1,22,background
3,1,22,background
4,1,22,background
5,1,22,background
0,2,22,identity
1,13,22,identity
2,2,22,identity
3,2,22,identity
4,2,22,identity
5,6,22,identity
0,15,22,number
1,4,22,number
2,2,22,number
3,7,22,number
4,2,22,number
5,52,22,number
0,3,22,pose
1,3,22,pose
2,1,22,pose
3,1,22,pose
4,2,22,pose
5,1,22,pose
0,2,22,animacy
1,1,22,animacy
2,2,22,animacy
3,1,22,animacy
4,56,22,animacy
5,4,22,animacy
0,4,23,background
1,12,23,background
2,103,23,background
3,4,23,background
4,7,23,background
5,3,23,background
0,85,23,identity
1,54,23,identity
2,6,23,identity
3,3,23,identity
4,11,23,identity
5,75,23,identity
0,37,23,number
1,19,23,number
2,19,23,number
3,2,23,number
4,6,23,number
5,1,23,number
0,66,23,pose
1,5,23,pose
2,11,23,pose
3,3,23,pose
4,4,23,pose
5,3,23,pose
0,3,23,animacy
1,1,23,animacy
2,1,23,animacy
3,1,23,animacy
4,1,23,animacy
5,1,23,animacy
0,62,24,background
1,150,24,background
2,1,24,background
3,16,24,background
4,1,24,background
5,10,24,background
0,23,24,identity
1,6,24,identity
2,55,24,identity
3,68,24,identity
4,7,24,identity
5,41,24,identity
0,18,24,number
1,9,24,number
2,60,24,number
3,16,24,number
4,13,24,number
5,3,24,number
0,18,24,pose
1,1,24,pose
2,1,24,pose
3,1,24,pose
4,1,24,pose
5,1,24,pose
0,79,24,animacy
1,11,24,animacy
2,2,24,animacy
3,26,24,animacy
4,39,24,animacy
5,4,24,animacy
0,77,25,background
1,4,25,background
2,9,25,background
3,6,25,background
4,9,25,background
5,1,25,background
0,100,25,identity
1,26,25,identity
2,38,25,identity
3,1,25,identity
4,18,25,identity
5,96,25,identity
0,110,25,number
1,60,25,number
2,2,25,number
3,4,25,number
4,2,25,number
5,82,25,number
0,57,25,pose
1,1,25,pose
2,4,25,pose
3,2,25,pose
4,2,25,pose
5,8,25,pose
0,16,25,animacy
1,84,25,animacy
2,37,25,animacy
3,42,25,animacy
4,5,25,animacy
5,64,25,animacy
0,22,26,background
1,10,26,background
2,1,26,background
3,1,26,background
4,3,26,background
5,1,26,background
0,54,26,identity
1,21,26,identity
2,23,26,identity
3,56,26,identity
4,15,26,identity
5,31,26,identity
0,23,26,number
1,41,26,number
2,6,26,number
3,12,26,number
4,7,26,number
5,1,26,number
0,78,26,pose
1,4,26,pose
2,26,26,pose
3,33,26,pose
4,19,26,pose
5,7,26,pose
0,57,26,animacy
1,31,26,animacy
2,12,26,animacy
3,3,26,animacy
4,1,26,animacy
5,1,26,animacy
0,63,27,background
1,1,27,background
2,7,27,background
3,6,27,background
4,8,27,background
5,2,27,background
0,52,27,identity
1,3,27,identity
2,3,27,identity
3,2,27,identity
4,4,27,identity
5,3,27,identity
0,68,27,number
1,16,27,number
2,8,27,number
3,13,27,number
4,10,27,number
5,23,27,number
0,23,27,pose
1,15,27,pose
2,34,27,pose
3,1,27,pose
4,23,27,pose
5,3,27,pose
0,63,27,animacy
1,3,27,animacy
2,3,27,animacy
3,3,27,animacy
4,2,27,animacy
5,12,27,animacy
0,12,28,background
1,42,28,background
2,6,28,background
3,2,28,background
4,1,28,background
5,1,28,background
0,8,28,identity
1,7,28,identity
2,31,28,identity
3,1,28,identity
4,4,28,identity
5,1,28,identity
0,12,28,number
1,23,28,number
2,2,28,number
3,1,28,number
4,1,28,number
5,2,28,number
0,59,28,pose
1,4,28,pose
2,105,28,pose
3,18,28,pose
4,4,28,pose
5,3,28,pose
0,5,28,animacy
1,5,28,animacy
2,1,28,animacy
3,1,28,animacy
4,3,28,animacy
5,3,28,animacy
0,25,29,background
1,1,29,background
2,1,29,background
3,1,29,background
4,1,29,background
5,1,29,background
0,32,29,identity
1,4,29,identity
2,4,29,identity
3,5,29,identity
4,5,29,identity
5,5,29,identity
0,10,29,number
1,1,29,number
2,1,29,number
3,30,29,number
4,3,29,number
5,4,29,number
0,13,29,pose
1,4,29,pose
2,1,29,pose
3,1,29,pose
4,3,29,pose
5,47,29,pose
0,6,29,animacy
1,1,29,animacy
2,1,29,animacy
3,1,29,animacy
4,2,29,animacy
5,3,29,animacy
0,20,30,background
1,92,30,background
2,5,30,background
3,20,30,background
4,5,30,background
5,12,30,background
0,4,30,identity
1,37,30,identity
2,8,30,identity
3,35,30,identity
4,31,30,identity
5,110,30,identity
0,76,30,number
1,8,30,number
2,3,30,number
3,6,30,number
4,10,30,number
5,2,30,number
0,2,30,pose
1,68,30,pose
2,14,30,pose
3,6,30,pose
4,4,30,pose
5,1,30,pose
0,1,30,animacy
1,2,30,animacy
2,16,30,animacy
3,1,30,animacy
4,9,30,animacy
5,65,30,animacy
0,54,31,background
1,3,31,background
2,2,31,background
3,3,31,background
4,2,31,background
5,2,31,background
0,50,31,identity
1,21,31,identity
2,19,31,identity
3,25,31,identity
4,21,31,identity
5,33,31,identity
0,48,31,number
1,18,31,number
2,8,31,number
3,20,31,number
4,15,31,number
5,214,31,number
0,63,31,pose
1,15,31,pose
2,16,31,pose
3,6,31,pose
4,6,31,pose
5,16,31,pose
0,64,31,animacy
1,7,31,animacy
2,7,31,animacy
3,1,31,animacy
4,15,31,animacy
5,7,31,animacy
0,32,32,background
1,3,32,background
2,5,32,background
3,3,32,background
4,11,32,background
5,54,32,background
0,33,32,identity
1,37,32,identity
2,90,32,identity
3,13,32,identity
4,22,32,identity
5,44,32,identity
0,21,32,number
1,12,32,number
2,12,32,number
3,8,32,number
4,5,32,number
5,10,32,number
0,6,32,pose
1,6,32,pose
2,2,32,pose
3,2,32,pose
4,2,32,pose
5,48,32,pose
0,95,32,animacy
1,11,32,animacy
2,11,32,animacy
3,8,32,animacy
4,9,32,animacy
5,8,32,animacy
0,114,33,background
1,3,33,background
2,10,33,background
3,4,33,background
4,59,33,background
5,45,33,background
0,83,33,identity
1,27,33,identity
2,36,33,identity
3,35,33,identity
4,35,33,identity
5,67,33,identity
0,48,33,number
1,5,33,number
2,3,33,number
3,3,33,number
4,3,33,number
5,7,33,number
0,29,33,pose
1,108,33,pose
2,9,33,pose
3,6,33,pose
4,1,33,pose
5,2,33,pose
0,115,33,animacy
1,17,33,animacy
2,27,33,animacy
3,21,33,animacy
4,11,33,animacy
5,6,33,animacy
0,19,34,background
1,11,34,background
2,11,34,background
3,10,34,background
4,4,34,background
5,4,34,background
0,1,34,identity
1,16,34,identity
2,13,34,identity
3,29,34,identity
4,4,34,identity
5,2,34,identity
0,3,34,number
1,3,34,number
2,11,34,number
3,4,34,number
4,3,34,number
5,2,34,number
0,17,34,pose
1,2,34,pose
2,2,34,pose
3,1,34,pose
4,2,34,pose
5,2,34,pose
0,2,34,animacy
1,8,34,animacy
2,5,34,animacy
3,35,34,animacy
4,1,34,animacy
5,5,34,animacy
0,90,35,background
1,17,35,background
2,9,35,background
3,10,35,background
4,10,35,background
5,5,35,background
0,31,35,identity
1,37,35,identity
2,34,35,identity
3,34,35,identity
4,16,35,identity
5,3,35,identity
0,102,35,number
1,2,35,number
2,31,35,number
3,17,35,number
4,7,35,number
5,3,35,number
0,31,35,pose
1,11,35,pose
2,15,35,pose
3,2,35,pose
4,2,35,pose
5,102,35,pose
0,62,35,animacy
1,37,35,animacy
2,12,35,animacy
3,1,35,animacy
4,9,35,animacy
5,9,35,animacy
0,7,36,background
1,1,36,background
2,1,36,background
3,1,36,background
4,1,36,background
5,1,36,background
0,14,36,identity
1,2,36,identity
2,3,36,identity
3,1,36,identity
4,1,36,identity
5,38,36,identity
0,25,36,number
1,2,36,number
2,1,36,number
3,1,36,number
4,1,36,number
5,1,36,number
0,8,36,pose
1,1,36,pose
2,1,36,pose
3,1,36,pose
4,6,36,pose
5,6,36,pose
0,22,36,animacy
1,4,36,animacy
2,6,36,animacy
3,8,36,animacy
4,38,36,animacy
5,10,36,animacy
0,62,37,background
1,9,37,background
2,5,37,background
3,6,37,background
4,1,37,background
5,8,37,background
0,60,37,identity
1,8,37,identity
2,10,37,identity
3,3,37,identity
4,3,37,identity
5,1,37,identity
0,110,37,number
1,8,37,number
2,2,37,number
3,7,37,number
4,11,37,number
5,21,37,number
0,11,37,pose
1,3,37,pose
2,48,37,pose
3,19,37,pose
4,16,37,pose
5,29,37,pose
0,21,37,animacy
1,9,37,animacy
2,1,37,animacy
3,6,37,animacy
4,18,37,animacy
5,70,37,animacy
0,28,38,background
1,8,38,background
2,1,38,background
3,4,38,background
4,8,38,background
5,3,38,background
0,62,38,identity
1,3,38,identity
2,3,38,identity
3,3,38,identity
4,1,38,identity
5,1,38,identity
0,45,38,number
1,27,38,number
2,3,38,number
3,16,38,number
4,3,38,number
5,1,38,number
0,2,38,pose
1,32,38,pose
2,6,38,pose
3,7,38,pose
4,7,38,pose
5,8,38,pose
0,3,38,animacy
1,3,38,animacy
2,3,38,animacy
3,1,38,animacy
4,25,38,animacy
5,10,38,animacy
0,79,39,background
1,7,39,background
2,2,39,background
3,2,39,background
4,7,39,background
5,3,39,background
0,100,39,identity
1,29,39,identity
2,6,39,identity
3,2,39,identity
4,2,39,identity
5,8,39,identity
0,61,39,number
1,7,39,number
2,2,39,number
3,2,39,number
4,2,39,number
5,1,39,number
0,61,39,pose
1,23,39,pose
2,4,39,pose
3,2,39,pose
4,2,39,pose
5,1,39,pose
0,34,39,animacy
1,38,39,animacy
2,20,39,animacy
3,104,39,animacy
4,22,39,animacy
5,2,39,animacy
0,65,40,background
1,8,40,background
2,5,40,background
3,7,40,background
4,5,40,background
5,7,40,background
0,16,40,identity
1,16,40,identity
2,17,40,identity
3,10,40,identity
4,18,40,identity
5,4,40,identity
0,77,40,number
1,7,40,number
2,7,40,number
3,4,40,number
4,6,40,number
5,5,40,number
0,74,40,pose
1,5,40,pose
2,4,40,pose
3,5,40,pose
4,6,40,pose
5,6,40,pose
0,23,40,animacy
1,46,40,animacy
2,36,40,animacy
3,19,40,animacy
4,8,40,animacy
5,11,40,animacy
0,81,41,background
1,14,41,background
2,14,41,background
3,14,41,background
4,12,41,background
5,13,41,background
0,38,41,identity
1,11,41,identity
2,7,41,identity
3,19,41,identity
4,4,41,identity
5,3,41,identity
0,47,41,number
1,6,41,number
2,2,41,number
3,1,41,number
4,10,41,number
5,77,41,number
0,23,41,pose
1,11,41,pose
2,10,41,pose
3,47,41,pose
4,13,41,pose
5,9,41,pose
0,16,41,animacy
1,3,41,animacy
2,2,41,animacy
3,1,41,animacy
4,1,41,animacy
5,1,41,animacy
0,59,42,background
1,4,42,background
2,19,42,background
3,7,42,background
4,19,42,background
5,21,42,background
0,2,42,identity
1,1,42,identity
2,3,42,identity
3,1,42,identity
4,1,42,identity
5,5,42,identity
0,2,42,number
1,1,42,number
2,1,42,number
3,1,42,number
4,1,42,number
5,2,42,number
0,102,42,pose
1,6,42,pose
2,5,42,pose
3,24,42,pose
4,15,42,pose
5,40,42,pose
0,1,42,animacy
1,1,42,animacy
2,1,42,animacy
3,1,42,animacy
4,1,42,animacy
5,11,42,animacy
0,109,43,background
1,5,43,background
2,4,43,background
3,4,43,background
4,2,43,background
5,3,43,background
0,71,43,identity
1,13,43,identity
2,3,43,identity
3,4,43,identity
4,5,43,identity
5,4,43,identity
0,112,43,number
1,16,43,number
2,1,43,number
3,2,43,number
4,3,43,number
5,95,43,number
0,17,43,pose
1,5,43,pose
2,2,43,pose
3,4,43,pose
4,22,43,pose
5,13,43,pose
0,41,43,animacy
1,27,43,animacy
2,9,43,animacy
3,3,43,animacy
4,2,43,animacy
5,5,43,animacy
0,1,44,background
1,4,44,background
2,1,44,background
3,8,44,background
4,7,44,background
5,17,44,background
0,4,44,identity
1,1,44,identity
2,8,44,identity
3,53,44,identity
4,9,44,identity
5,6,44,identity
0,3,44,number
1,8,44,number
2,14,44,number
3,9,44,number
4,7,44,number
5,16,44,number
0,37,44,pose
1,5,44,pose
2,7,44,pose
3,6,44,pose
4,7,44,pose
5,5,44,pose
0,1,44,animacy
1,2,44,animacy
2,5,44,animacy
3,4,44,animacy
4,2,44,animacy
5,29,44,animacy
0,49,45,background
1,8,45,background
2,50,45,background
3,12,45,background
4,7,45,background
5,7,45,background
0,50,45,identity
1,5,45,identity
2,3,45,identity
3,2,45,identity
4,1,45,identity
5,39,45,identity
0,60,45,number
1,2,45,number
2,3,45,number
3,3,45,number
4,1,45,number
5,1,45,number
0,122,45,pose
1,18,45,pose
2,12,45,pose
3,11,45,pose
4,12,45,pose
5,6,45,pose
0,16,45,animacy
1,21,45,animacy
2,38,45,animacy
3,6,45,animacy
4,8,45,animacy
5,132,45,animacy
0,12,46,background
1,5,46,background
2,2,46,background
3,2,46,background
4,1,46,background
5,3,46,background
0,16,46,identity
1,1,46,identity
2,1,46,identity
3,1,46,identity
4,1,46,identity
5,1,46,identity
0,74,46,number
1,7,46,number
2,2,46,number
3,2,46,number
4,1,46,number
5,3,46,number
0,28,46,pose
1,4,46,pose
2,7,46,pose
3,8,46,pose
4,8,46,pose
5,8,46,pose
0,51,46,animacy
1,10,46,animacy
2,1,46,animacy
3,2,46,animacy
4,2,46,animacy
5,1,46,animacy
0,26,47,background
1,84,47,background
2,25,47,background
3,1,47,background
4,13,47,background
5,3,47,background
0,12,47,identity
1,6,47,identity
2,2,47,identity
3,3,47,identity
4,1,47,identity
5,2,47,identity
0,27,47,number
1,4,47,number
2,4,47,number
3,2,47,number
4,1,47,number
5,2,47,number
0,22,47,pose
1,22,47,pose
2,3,47,pose
3,4,47,pose
4,14,47,pose
5,4,47,pose
0,6,47,animacy
1,14,47,animacy
2,1,47,animacy
3,1,47,animacy
4,1,47,animacy
5,50,47,animacy
0,19,48,background
1,2,48,background
2,4,48,background
3,2,48,background
4,1,48,background
5,2,48,background
0,37,48,identity
1,3,48,identity
2,14,48,identity
3,1,48,identity
4,7,48,identity
5,64,48,identity
0,39,48,number
1,16,48,number
2,7,48,number
3,8,48,number
4,7,48,number
5,16,48,number
0,35,48,pose
1,19,48,pose
2,15,48,pose
3,10,48,pose
4,16,48,pose
5,12,48,pose
0,98,48,animacy
1,3,48,animacy
2,5,48,animacy
3,4,48,animacy
4,3,48,animacy
5,24,48,animacy
0,50,49,background
1,5,49,background
2,3,49,background
3,2,49,background
4,2,49,background
5,4,49,background
0,1,49,identity
1,34,49,identity
2,1,49,identity
3,2,49,identity
4,9,49,identity
5,4,49,identity
0,11,49,number
1,18,49,number
2,3,49,number
3,27,49,number
4,28,49,number
5,92,49,number
0,97,49,pose
1,60,49,pose
2,1,49,pose
3,7,49,pose
4,14,49,pose
5,10,49,pose
0,37,49,animacy
1,82,49,animacy
2,11,49,animacy
3,6,49,animacy
4,1,49,animacy
5,4,49,animacy
0,1,50,background
1,1,50,background
2,10,50,background
3,13,50,background
4,162,50,background
5,28,50,background
0,1,50,identity
1,1,50,identity
2,11,50,identity
3,44,50,identity
4,1,50,identity
5,11,50,identity
0,1,50,number
1,1,50,number
2,1,50,number
3,28,50,number
4,1,50,number
5,73,50,number
0,2,50,pose
1,9,50,pose
2,6,50,pose
3,16,50,pose
4,13,50,pose
5,4,50,pose
0,1,50,animacy
1,19,50,animacy
2,24,50,animacy
3,33,50,animacy
4,7,50,animacy
5,6,50,animacy
0,24,51,background
1,13,51,background
2,5,51,background
3,19,51,background
4,9,51,background
5,30,51,background
0,5,51,identity
1,26,51,identity
2,5,51,identity
3,10,51,identity
4,34,51,identity
5,24,51,identity
0,4,51,number
1,9,51,number
2,3,51,number
3,16,51,number
4,62,51,number
5,46,51,number
0,48,51,pose
1,21,51,pose
2,7,51,pose
3,69,51,pose
4,5,51,pose
5,16,51,pose
0,6,51,animacy
1,1,51,animacy
2,4,51,animacy
3,17,51,animacy
4,35,51,animacy
5,9,51,animacy
0,57,52,background
1,17,52,background
2,2,52,background
3,2,52,background
4,5,52,background
5,1,52,background
0,29,52,identity
1,1,52,identity
2,9,52,identity
3,24,52,identity
4,1,52,identity
5,5,52,identity
0,30,52,number
1,6,52,number
2,7,52,number
3,6,52,number
4,1,52,number
5,8,52,number
0,29,52,pose
1,3,52,pose
2,3,52,pose
3,2,52,pose
4,4,52,pose
5,2,52,pose
0,22,52,animacy
1,5,52,animacy
2,5,52,animacy
3,8,52,animacy
