,sample_n,run_id,v_type
4,3,52,animacy
5,4,52,animacy
0,12,53,background
1,10,53,background
2,8,53,background
3,5,53,background
4,2,53,background
5,1,53,background
0,9,53,identity
1,10,53,identity
2,6,53,identity
3,2,53,identity
4,3,53,identity
5,1,53,identity
0,11,53,number
1,7,53,number
2,5,53,number
3,3,53,number
4,1,53,number
5,27,53,number
0,8,53,pose
1,7,53,pose
2,5,53,pose
3,3,53,pose
4,1,53,pose
5,1,53,pose
0,27,53,animacy
1,7,53,animacy
2,6,53,animacy
3,4,53,animacy
4,2,53,animacy
5,1,53,animacy
0,158,54,background
1,10,54,background
2,9,54,background
3,6,54,background
4,5,54,background
5,3,54,background
0,115,54,identity
1,3,54,identity
2,10,54,identity
3,2,54,identity
4,4,54,identity
5,1,54,identity
0,49,54,number
1,2,54,number
2,120,54,number
3,10,54,number
4,3,54,number
5,114,54,number
0,144,54,pose
1,9,54,pose
2,23,54,pose
3,3,54,pose
4,2,54,pose
5,64,54,pose
0,157,54,animacy
1,2,54,animacy
2,11,54,animacy
3,2,54,animacy
4,7,54,animacy
5,1,54,animacy
0,2,55,background
1,1,55,background
2,1,55,background
3,1,55,background
4,1,55,background
5,1,55,background
0,3,55,identity
1,1,55,identity
2,1,55,identity
3,1,55,identity
4,30,55,identity
5,5,55,identity
0,2,55,number
1,1,55,number
2,1,55,number
3,1,55,number
4,1,55,number
5,1,55,number
0,2,55,pose
1,1,55,pose
2,1,55,pose
3,1,55,pose
4,35,55,pose
5,26,55,pose
0,2,55,animacy
1,1,55,animacy
2,1,55,animacy
3,1,55,animacy
4,1,55,animacy
5,1,55,animacy
0,80,56,background
1,1,56,background
2,4,56,background
3,2,56,background
4,1,56,background
5,1,56,background
0,30,56,identity
1,3,56,identity
2,1,56,identity
3,1,56,identity
4,1,56,identity
5,1,56,identity
0,68,56,number
1,6,56,number
2,5,56,number
3,2,56,number
4,1,56,number
5,2,56,number
0,13,56,pose
1,49,56,pose
2,4,56,pose
3,1,56,pose
4,1,56,pose
5,1,56,pose
0,49,56,animacy
1,2,56,animacy
2,6,56,animacy
3,2,56,animacy
4,9,56,animacy
5,1,56,animacy
0,2,57,background
1,12,57,background
2,20,57,background
3,2,57,background
4,5,57,background
5,68,57,background
0,2,57,identity
1,53,57,identity
2,4,57,identity
3,47,57,identity
4,2,57,identity
5,2,57,identity
0,2,57,number
1,89,57,number
2,1,57,number
3,3,57,number
4,1,57,number
5,1,57,number
0,5,57,pose
1,47,57,pose
2,26,57,pose
3,18,57,pose
4,17,57,pose
5,1,57,pose
0,2,57,animacy
1,89,57,animacy
2,1,57,animacy
3,4,57,animacy
4,2,57,animacy
5,1,57,animacy
0,9,58,background
1,11,58,background
2,3,58,background
3,2,58,background
4,3,58,background
5,3,58,background
0,24,58,identity
1,15,58,identity
2,5,58,identity
3,2,58,identity
4,3,58,identity
5,4,58,identity
0,32,58,number
1,30,58,number
2,1,58,number
3,4,58,number
4,4,58,number
5,8,58,number
0,23,58,pose
1,18,58,pose
2,4,58,pose
3,3,58,pose
4,4,58,pose
5,2,58,pose
0,25,58,animacy
1,15,58,animacy
2,4,58,animacy
3,3,58,animacy
4,2,58,animacy
5,2,58,animacy
0,1,59,background
1,1,59,background
2,1,59,background
3,36,59,background
4,3,59,background
5,3,59,background
0,32,59,identity
1,4,59,identity
2,91,59,identity
3,2,59,identity
4,12,59,identity
5,1,59,identity
0,22,59,number
1,3,59,number
2,2,59,number
3,2,59,number
4,4,59,number
5,2,59,number
0,142,59,pose
1,2,59,pose
2,2,59,pose
3,3,59,pose
4,33,59,pose
5,35,59,pose
0,22,59,animacy
1,3,59,animacy
2,2,59,animacy
3,4,59,animacy
4,2,59,animacy
5,2,59,animacy
0,15,60,background
1,6,60,background
2,2,60,background
3,1,60,background
4,2,60,background
5,2,60,background
0,9,60,identity
1,42,60,identity
2,1,60,identity
3,4,60,identity
4,1,60,identity
5,2,60,identity
0,16,60,number
1,1,60,number
2,1,60,number
3,3,60,number
4,4,60,number
5,44,60,number
0,38,60,pose
1,1,60,pose
2,3,60,pose
3,1,60,pose
4,3,60,pose
5,25,60,pose
0,8,60,animacy
1,20,60,animacy
2,1,60,animacy
3,2,60,animacy
4,4,60,animacy
5,1,60,animacy
0,1,61,background
1,1,61,background
2,1,61,background
3,1,61,background
4,1,61,background
5,1,61,background
0,1,61,identity
1,1,61,identity
2,1,61,identity
3,2,61,identity
4,1,61,identity
5,33,61,identity
0,1,61,number
1,11,61,number
2,42,61,number
3,42,61,number
4,13,61,number
5,3,61,number
0,1,61,pose
1,1,61,pose
2,29,61,pose
3,29,61,pose
4,10,61,pose
5,7,61,pose
0,9,61,animacy
1,5,61,animacy
2,34,61,animacy
3,26,61,animacy
4,6,61,animacy
5,38,61,animacy
0,165,62,background
1,14,62,background
2,28,62,background
3,57,62,background
4,83,62,background
5,16,62,background
0,146,62,identity
1,58,62,identity
2,10,62,identity
3,17,62,identity
4,28,62,identity
5,18,62,identity
0,83,62,number
1,40,62,number
2,6,62,number
3,17,62,number
4,256,62,number
5,7,62,number
0,1,62,pose
1,143,62,pose
2,67,62,pose
3,13,62,pose
4,71,62,pose
5,90,62,pose
0,133,62,animacy
1,81,62,animacy
2,17,62,animacy
3,11,62,animacy
4,21,62,animacy
5,106,62,animacy
0,10,63,background
1,1,63,background
2,1,63,background
3,1,63,background
4,1,63,background
5,1,63,background
0,23,63,identity
1,3,63,identity
2,1,63,identity
3,1,63,identity
4,1,63,identity
5,1,63,identity
0,20,63,number
1,1,63,number
2,1,63,number
3,1,63,number
4,1,63,number
5,1,63,number
0,40,63,pose
1,4,63,pose
2,3,63,pose
3,2,63,pose
4,1,63,pose
5,1,63,pose
0,24,63,animacy
1,1,63,animacy
2,1,63,animacy
3,1,63,animacy
4,1,63,animacy
5,1,63,animacy
0,2,64,background
1,1,64,background
2,1,64,background
3,10,64,background
4,2,64,background
5,1,64,background
0,44,64,identity
1,21,64,identity
2,53,64,identity
3,72,64,identity
4,25,64,identity
5,5,64,identity
0,11,64,number
1,1,64,number
2,1,64,number
3,3,64,number
4,1,64,number
5,1,64,number
0,53,64,pose
1,29,64,pose
2,42,64,pose
3,31,64,pose
4,17,64,pose
5,9,64,pose
0,49,64,animacy
1,33,64,animacy
2,2,64,animacy
3,75,64,animacy
4,11,64,animacy
5,36,64,animacy
0,8,65,background
1,1,65,background
2,1,65,background
3,1,65,background
4,1,65,background
5,1,65,background
0,114,65,identity
1,11,65,identity
2,8,65,identity
3,1,65,identity
4,1,65,identity
5,12,65,identity
0,30,65,number
1,2,65,number
2,4,65,number
3,1,65,number
4,1,65,number
5,1,65,number
0,94,65,pose
1,3,65,pose
2,1,65,pose
3,2,65,pose
4,1,65,pose
5,1,65,pose
0,93,65,animacy
1,1,65,animacy
2,1,65,animacy
3,1,65,animacy
4,1,65,animacy
5,1,65,animacy
0,71,66,background
1,6,66,background
2,3,66,background
3,2,66,background
4,2,66,background
5,2,66,background
0,19,66,identity
1,68,66,identity
2,3,66,identity
3,2,66,identity
4,2,66,identity
5,5,66,identity
0,63,66,number
1,8,66,number
2,5,66,number
3,2,66,number
4,2,66,number
5,3,66,number
0,55,66,pose
1,2,66,pose
2,7,66,pose
3,2,66,pose
4,1,66,pose
5,4,66,pose
0,48,66,animacy
1,12,66,animacy
2,8,66,animacy
3,2,66,animacy
4,3,66,animacy
5,3,66,animacy
0,2,67,background
1,52,67,background
2,15,67,background
3,41,67,background
4,7,67,background
5,7,67,background
0,19,67,identity
1,7,67,identity
2,9,67,identity
3,14,67,identity
4,3,67,identity
5,2,67,identity
0,4,67,number
1,90,67,number
2,4,67,number
3,10,67,number
4,1,67,number
5,18,67,number
0,26,67,pose
1,3,67,pose
2,6,67,pose
3,12,67,pose
4,2,67,pose
5,6,67,pose
0,44,67,animacy
1,15,67,animacy
2,3,67,animacy
3,6,67,animacy
4,6,67,animacy
5,32,67,animacy
0,50,68,background
1,3,68,background
2,21,68,background
3,10,68,background
4,2,68,background
5,5,68,background
0,11,68,identity
1,2,68,identity
2,2,68,identity
3,32,68,identity
4,3,68,identity
5,17,68,identity
0,21,68,number
1,18,68,number
2,4,68,number
3,10,68,number
4,6,68,number
5,12,68,number
0,26,68,pose
1,6,68,pose
2,4,68,pose
3,15,68,pose
4,1,68,pose
5,1,68,pose
0,23,68,animacy
1,19,68,animacy
2,15,68,animacy
3,2,68,animacy
4,15,68,animacy
5,1,68,animacy
0,29,69,background
1,10,69,background
2,5,69,background
3,7,69,background
4,4,69,background
5,5,69,background
0,12,69,identity
1,1,69,identity
2,8,69,identity
3,5,69,identity
4,7,69,identity
5,7,69,identity
0,19,69,number
1,14,69,number
2,7,69,number
3,10,69,number
4,4,69,number
5,5,69,number
0,12,69,pose
1,9,69,pose
2,2,69,pose
3,6,69,pose
4,4,69,pose
5,4,69,pose
0,16,69,animacy
1,6,69,animacy
2,5,69,animacy
3,7,69,animacy
4,4,69,animacy
5,3,69,animacy
0,2,70,background
1,1,70,background
2,1,70,background
3,26,70,background
4,2,70,background
5,1,70,background
0,8,70,identity
1,16,70,identity
2,4,70,identity
3,6,70,identity
4,7,70,identity
5,4,70,identity
0,1,70,number
1,19,70,number
2,3,70,number
3,2,70,number
4,2,70,number
5,5,70,number
0,1,70,pose
1,18,70,pose
2,4,70,pose
3,4,70,pose
4,32,70,pose
5,21,70,pose
0,2,70,animacy
1,20,70,animacy
2,2,70,animacy
3,6,70,animacy
4,3,70,animacy
5,2,70,animacy
0,22,71,background
1,44,71,background
2,3,71,background
3,2,71,background
4,1,71,background
5,1,71,background
0,21,71,identity
1,38,71,identity
2,4,71,identity
3,5,71,identity
4,2,71,identity
5,2,71,identity
0,48,71,number
1,4,71,number
2,1,71,number
3,5,71,number
4,1,71,number
5,2,71,number
0,18,71,pose
1,35,71,pose
2,1,71,pose
3,3,71,pose
4,3,71,pose
5,2,71,pose
0,56,71,animacy
1,2,71,animacy
2,1,71,animacy
3,1,71,animacy
4,3,71,animacy
5,2,71,animacy
0,3,72,background
1,62,72,background
2,101,72,background
3,73,72,background
4,118,72,background
5,1,72,background
0,3,72,identity
1,175,72,identity
2,87,72,identity
3,5,72,identity
4,4,72,identity
5,2,72,identity
0,8,72,number
1,143,72,number
2,36,72,number
3,39,72,number
4,60,72,number
5,2,72,number
0,30,72,pose
1,120,72,pose
2,132,72,pose
3,41,72,pose
4,23,72,pose
5,9,72,pose
0,4,72,animacy
1,129,72,animacy
2,56,72,animacy
3,41,72,animacy
4,106,72,animacy
5,32,72,animacy
0,2,73,background
1,2,73,background
2,1,73,background
3,1,73,background
4,1,73,background
5,1,73,background
0,2,73,identity
1,1,73,identity
2,1,73,identity
3,1,73,identity
4,1,73,identity
5,1,73,identity
0,2,73,number
1,1,73,number
2,1,73,number
3,1,73,number
4,1,73,number
5,1,73,number
0,2,73,pose
1,2,73,pose
2,1,73,pose
3,1,73,pose
4,1,73,pose
5,1,73,pose
0,2,73,animacy
1,1,73,animacy
2,1,73,animacy
3,1,73,animacy
4,1,73,animacy
5,1,73,animacy
0,48,74,background
1,2,74,background
2,138,74,background
3,17,74,background
4,6,74,background
5,2,74,background
0,44,74,identity
1,5,74,identity
2,5,74,identity
3,3,74,identity
4,3,74,identity
5,1,74,identity
0,46,74,number
1,7,74,number
2,10,74,number
3,59,74,number
4,2,74,number
5,2,74,number
0,37,74,pose
1,8,74,pose
2,5,74,pose
3,8,74,pose
4,64,74,pose
5,6,74,pose
0,49,74,animacy
1,7,74,animacy
2,69,74,animacy
3,4,74,animacy
4,4,74,animacy
5,1,74,animacy
0,51,75,background
1,10,75,background
2,1,75,background
3,2,75,background
4,1,75,background
5,1,75,background
0,28,75,identity
1,13,75,identity
2,7,75,identity
3,5,75,identity
4,2,75,identity
5,1,75,identity
0,41,75,number
1,8,75,number
2,9,75,number
3,1,75,number
4,3,75,number
5,1,75,number
0,70,75,pose
1,6,75,pose
2,1,75,pose
3,1,75,pose
4,1,75,pose
5,1,75,pose
0,41,75,animacy
1,1,75,animacy
2,6,75,animacy
3,1,75,animacy
4,1,75,animacy
5,1,75,animacy
0,80,76,background
1,29,76,background
2,30,76,background
3,3,76,background
4,2,76,background
5,5,76,background
0,57,76,identity
1,17,76,identity
2,39,76,identity
3,5,76,identity
4,2,76,identity
5,2,76,identity
0,90,76,number
1,23,76,number
2,4,76,number
3,13,76,number
4,1,76,number
5,2,76,number
0,26,76,pose
1,42,76,pose
2,20,76,pose
3,51,76,pose
4,6,76,pose
5,9,76,pose
0,48,76,animacy
1,3,76,animacy
2,26,76,animacy
3,2,76,animacy
4,6,76,animacy
5,33,76,animacy
0,4,77,background
1,20,77,background
2,3,77,background
3,2,77,background
4,1,77,background
5,1,77,background
0,3,77,identity
1,19,77,identity
2,3,77,identity
3,2,77,identity
4,1,77,identity
5,1,77,identity
0,8,77,number
1,13,77,number
2,2,77,number
3,1,77,number
4,1,77,number
5,1,77,number
0,21,77,pose
1,3,77,pose
2,1,77,pose
3,1,77,pose
4,1,77,pose
5,1,77,pose
0,3,77,animacy
1,3,77,animacy
2,16,77,animacy
3,2,77,animacy
4,1,77,animacy
5,1,77,animacy
0,28,78,background
1,7,78,background
2,7,78,background
3,5,78,background
4,9,78,background
5,5,78,background
0,22,78,identity
1,5,78,identity
2,11,78,identity
3,10,78,identity
4,13,78,identity
5,4,78,identity
0,24,78,number
1,3,78,number
2,11,78,number
3,8,78,number
4,8,78,number
5,10,78,number
0,26,78,pose
1,8,78,pose
2,14,78,pose
3,10,78,pose
4,2,78,pose
5,21,78,pose
0,24,78,animacy
1,7,78,animacy
2,8,78,animacy
3,7,78,animacy
4,10,78,animacy
5,8,78,animacy
0,19,79,background
1,10,79,background
2,5,79,background
3,2,79,background
4,1,79,background
5,1,79,background
0,141,79,identity
1,35,79,identity
2,4,79,identity
3,1,79,identity
4,2,79,identity
5,1,79,identity
0,95,79,number
1,8,79,number
2,18,79,number
3,9,79,number
4,5,79,number
5,11,79,number
0,192,79,pose
1,14,79,pose
2,6,79,pose
3,2,79,pose
4,1,79,pose
5,2,79,pose
0,162,79,animacy
1,10,79,animacy
2,17,79,animacy
3,1,79,animacy
4,7,79,animacy
5,8,79,animacy
0,4,80,background
1,4,80,background
2,1,80,background
3,1,80,background
4,1,80,background
5,1,80,background
0,36,80,identity
1,16,80,identity
2,22,80,identity
3,10,80,identity
4,12,80,identity
5,10,80,identity
0,5,80,number
1,47,80,number
2,21,80,number
3,6,80,number
4,6,80,number
5,23,80,number
0,7,80,pose
1,58,80,pose
2,36,80,pose
3,7,80,pose
4,22,80,pose
5,52,80,pose
0,5,80,animacy
1,23,80,animacy
2,17,80,animacy
3,12,80,animacy
4,11,80,animacy
5,9,80,animacy
0,1,81,background
1,6,81,background
2,6,81,background
3,5,81,background
4,1,81,background
5,1,81,background
0,1,81,identity
1,8,81,identity
2,10,81,identity
3,3,81,identity
4,1,81,identity
5,1,81,identity
0,1,81,number
1,2,81,number
2,7,81,number
3,2,81,number
4,1,81,number
5,1,81,number
0,1,81,pose
1,8,81,pose
2,3,81,pose
3,2,81,pose
4,1,81,pose
5,1,81,pose
0,1,81,animacy
1,7,81,animacy
2,1,81,animacy
3,4,81,animacy
4,1,81,animacy
5,1,81,animacy
0,7,82,background
1,6,82,background
2,1,82,background
3,1,82,background
4,1,82,background
5,4,82,background
0,16,82,identity
1,3,82,identity
2,13,82,identity
3,11,82,identity
4,1,82,identity
5,31,82,identity
0,10,82,number
1,1,82,number
2,1,82,number
3,1,82,number
4,1,82,number
5,8,82,number
0,17,82,pose
1,5,82,pose
2,1,82,pose
3,1,82,pose
4,1,82,pose
5,1,82,pose
0,25,82,animacy
1,15,82,animacy
2,8,82,animacy
3,5,82,animacy
4,6,82,animacy
5,48,82,animacy
0,57,83,background
1,1,83,background
2,4,83,background
3,1,83,background
4,1,83,background
5,1,83,background
0,36,83,identity
1,3,83,identity
2,1,83,identity
3,1,83,identity
4,2,83,identity
5,1,83,identity
0,55,83,number
1,3,83,number
2,1,83,number
3,1,83,number
4,1,83,number
5,1,83,number
0,6,83,pose
1,42,83,pose
2,4,83,pose
3,2,83,pose
4,1,83,pose
5,1,83,pose
0,8,83,animacy
1,2,83,animacy
2,10,83,animacy
3,29,83,animacy
4,1,83,animacy
5,1,83,animacy
0,10,84,background
1,10,84,background
2,6,84,background
3,7,84,background
4,6,84,background
5,6,84,background
0,20,84,identity
1,7,84,identity
2,4,84,identity
3,4,84,identity
4,2,84,identity
5,5,84,identity
0,17,84,number
1,11,84,number
2,8,84,number
3,6,84,number
4,7,84,number
5,5,84,number
0,24,84,pose
1,6,84,pose
2,4,84,pose
3,2,84,pose
4,4,84,pose
5,7,84,pose
0,18,84,animacy
1,12,84,animacy
2,5,84,animacy
3,8,84,animacy
4,4,84,animacy
5,7,84,animacy
0,11,85,background
1,9,85,background
2,1,85,background
3,6,85,background
4,2,85,background
5,2,85,background
0,113,85,identity
1,7,85,identity
2,1,85,identity
3,1,85,identity
4,4,85,identity
5,1,85,identity
0,91,85,number
1,15,85,number
2,1,85,number
3,1,85,number
4,6,85,number
5,23,85,number
0,118,85,pose
1,6,85,pose
2,7,85,pose
3,1,85,pose
4,4,85,pose
5,6,85,pose
0,37,85,animacy
1,53,85,animacy
2,27,85,animacy
3,3,85,animacy
4,5,85,animacy
5,15,85,animacy
0,54,86,background
1,6,86,background
2,4,86,background
3,11,86,background
4,4,86,background
5,6,86,background
0,15,86,identity
1,10,86,identity
2,3,86,identity
3,1,86,identity
4,3,86,identity
5,8,86,identity
0,59,86,number
1,2,86,number
2,2,86,number
3,1,86,number
4,3,86,number
5,1,86,number
0,62,86,pose
1,1,86,pose
2,2,86,pose
3,2,86,pose
4,1,86,pose
5,2,86,pose
0,36,86,animacy
1,7,86,animacy
2,4,86,animacy
3,10,86,animacy
4,1,86,animacy
5,8,86,animacy
0,36,87,background
1,13,87,background
2,55,87,background
3,45,87,background
4,38,87,background
5,14,87,background
0,25,87,identity
1,8,87,identity
2,9,87,identity
3,19,87,identity
4,9,87,identity
5,6,87,identity
0,39,87,number
1,23,87,number
2,35,87,number
3,28,87,number
4,95,87,number
5,7,87,number
0,40,87,pose
1,3,87,pose
2,16,87,pose
3,44,87,pose
4,8,87,pose
5,44,87,pose
0,36,87,animacy
1,94,87,animacy
2,32,87,animacy
3,17,87,animacy
4,51,87,animacy
5,12,87,animacy
0,14,88,background
1,2,88,background
2,2,88,background
3,1,88,background
4,1,88,background
5,30,88,background
0,39,88,identity
1,4,88,identity
2,5,88,identity
3,1,88,identity
4,2,88,identity
5,1,88,identity
0,28,88,number
1,18,88,number
2,3,88,number
3,1,88,number
4,1,88,number
5,1,88,number
0,27,88,pose
1,34,88,pose
2,9,88,pose
3,3,88,pose
4,4,88,pose
5,7,88,pose
0,91,88,animacy
1,1,88,animacy
2,1,88,animacy
3,1,88,animacy
4,1,88,animacy
5,1,88,animacy
0,2,89,background
1,2,89,background
2,2,89,background
3,2,89,background
4,2,89,background
5,2,89,background
0,3,89,identity
1,4,89,identity
2,4,89,identity
3,4,89,identity
4,3,89,identity
5,4,89,identity
0,4,89,number
1,3,89,number
2,3,89,number
3,3,89,number
4,4,89,number
5,2,89,number
0,6,89,pose
1,2,89,pose
2,5,89,pose
3,5,89,pose
4,6,89,pose
5,2,89,pose
0,3,89,animacy
1,3,89,animacy
2,4,89,animacy
3,3,89,animacy
4,2,89,animacy
5,3,89,animacy
0,63,90,background
1,15,90,background
2,6,90,background
3,1,90,background
4,1,90,background
5,1,90,background
0,55,90,identity
1,14,90,identity
2,3,90,identity
3,1,90,identity
4,11,90,identity
5,1,90,identity
0,73,90,number
1,4,90,number
2,1,90,number
3,1,90,number
4,4,90,number
5,37,90,number
0,69,90,pose
1,3,90,pose
2,18,90,pose
3,4,90,pose
4,5,90,pose
5,35,90,pose
0,126,90,animacy
1,3,90,animacy
2,2,90,animacy
3,5,90,animacy
4,1,90,animacy
5,1,90,animacy
0,48,91,background
1,5,91,background
2,5,91,background
3,4,91,background
4,5,91,background
5,4,91,background
0,60,91,identity
1,4,91,identity
2,3,91,identity
3,4,91,identity
4,5,91,identity
5,4,91,identity
0,28,91,number
1,5,91,number
2,5,91,number
3,4,91,number
4,5,91,number
5,44,91,number
0,36,91,pose
1,4,91,pose
2,4,91,pose
3,3,91,pose
4,3,91,pose
5,4,91,pose
0,38,91,animacy
1,7,91,animacy
2,8,91,animacy
3,8,91,animacy
4,6,91,animacy
5,6,91,animacy
0,16,92,background
1,4,92,background
2,5,92,background
3,6,92,background
4,5,92,background
5,4,92,background
0,17,92,identity
1,27,92,identity
2,85,92,identity
3,15,92,identity
4,4,92,identity
5,46,92,identity
0,32,92,number
1,6,92,number
2,7,92,number
3,5,92,number
4,6,92,number
5,19,92,number
0,48,92,pose
1,14,92,pose
2,6,92,pose
3,4,92,pose
4,4,92,pose
5,6,92,pose
0,74,92,animacy
1,19,92,animacy
2,44,92,animacy
3,7,92,animacy
4,13,92,animacy
5,29,92,animacy
0,138,93,background
1,6,93,background
2,6,93,background
3,7,93,background
4,5,93,background
5,4,93,background
0,59,93,identity
1,64,93,identity
2,11,93,identity
3,2,93,identity
4,5,93,identity
5,3,93,identity
0,51,93,number
1,51,93,number
2,6,93,number
3,1,93,number
4,3,93,number
5,2,93,number
0,107,93,pose
1,4,93,pose
2,9,93,pose
3,6,93,pose
4,5,93,pose
5,3,93,pose
0,66,93,animacy
1,47,93,animacy
2,5,93,animacy
3,4,93,animacy
4,1,93,animacy
5,7,93,animacy
0,48,94,background
1,72,94,background
2,10,94,background
3,15,94,background
4,17,94,background
5,5,94,background
0,61,94,identity
1,21,94,identity
2,27,94,identity
3,9,94,identity
4,16,94,identity
5,6,94,identity
0,116,94,number
1,12,94,number
2,5,94,number
3,60,94,number
4,31,94,number
5,18,94,number
0,135,94,pose
1,12,94,pose
2,7,94,pose
3,19,94,pose
4,4,94,pose
5,57,94,pose
0,85,94,animacy
1,14,94,animacy
2,65,94,animacy
3,14,94,animacy
4,7,94,animacy
5,18,94,animacy
0,19,95,background
1,1,95,background
2,1,95,background
3,2,95,background
4,1,95,background
5,2,95,background
0,18,95,identity
1,3,95,identity
2,4,95,identity
3,3,95,identity
4,3,95,identity
5,5,95,identity
0,16,95,number
1,11,95,number
2,1,95,number
3,6,95,number
4,4,95,number
5,1,95,number
0,15,95,pose
1,1,95,pose
2,1,95,pose
3,3,95,pose
4,6,95,pose
5,2,95,pose
0,12,95,animacy
1,17,95,animacy
2,1,95,animacy
3,3,95,animacy
4,3,95,animacy
5,2,95,animacy
0,12,96,background
1,3,96,background
2,3,96,background
3,3,96,background
4,2,96,background
5,3,96,background
0,11,96,identity
1,3,96,identity
2,3,96,identity
3,3,96,identity
4,3,96,identity
5,74,96,identity
0,9,96,number
1,3,96,number
2,3,96,number
3,3,96,number
4,3,96,number
5,4,96,number
0,9,96,pose
1,3,96,pose
2,2,96,pose
3,58,96,pose
4,4,96,pose
5,3,96,pose
0,8,96,animacy
1,2,96,animacy
2,1,96,animacy
3,2,96,animacy
4,2,96,animacy
5,2,96,animacy
0,31,97,background
1,36,97,background
2,17,97,background
3,12,97,background
4,1,97,background
5,2,97,background
0,18,97,identity
1,33,97,identity
2,8,97,identity
3,2,97,identity
4,1,97,identity
5,1,97,identity
0,15,97,number
1,17,97,number
2,4,97,number
3,5,97,number
4,2,97,number
5,1,97,number
0,12,97,pose
1,23,97,pose
2,9,97,pose
3,1,97,pose
4,4,97,pose
5,2,97,pose
0,8,97,animacy
1,33,97,animacy
2,13,97,animacy
3,1,97,animacy
4,2,97,animacy
5,3,97,animacy
0,11,98,background
1,2,98,background
2,1,98,background
3,1,98,background
4,1,98,background
5,1,98,background
0,12,98,identity
1,1,98,identity
2,1,98,identity
3,1,98,identity
4,1,98,identity
5,1,98,identity
0,3,98,number
1,7,98,number
2,2,98,number
3,1,98,number
4,1,98,number
5,1,98,number
0,9,98,pose
1,2,98,pose
2,1,98,pose
3,2,98,pose
4,1,98,pose
5,1,98,pose
0,10,98,animacy
1,2,98,animacy
2,1,98,animacy
3,1,98,animacy
4,1,98,animacy
5,1,98,animacy
0,15,99,background
1,12,99,background
2,1,99,background
3,2,99,background
4,1,99,background
5,2,99,background
0,20,99,identity
1,10,99,identity
2,6,99,identity
3,3,99,identity
4,3,99,identity
5,2,99,identity
0,28,99,number
1,1,99,number
2,2,99,number
3,3,99,number
4,1,99,number
5,2,99,number
0,18,99,pose
1,1,99,pose
2,3,99,pose
3,20,99,pose
4,3,99,pose
5,5,99,pose
0,13,99,animacy
1,3,99,animacy
2,11,99,animacy
3,8,99,animacy
4,1,99,animacy
5,6,99,animacy
