,sample_n,run_id,v_type
1,39,11,identity
2,2,11,identity
3,8,11,identity
4,5,11,identity
5,1,11,identity
0,4,11,number
1,20,11,number
2,9,11,number
3,26,11,number
4,2,11,number
5,2,11,number
0,1,11,pose
1,48,11,pose
2,8,11,pose
3,7,11,pose
4,8,11,pose
5,3,11,pose
0,3,11,animacy
1,28,11,animacy
2,41,11,animacy
3,4,11,animacy
4,7,11,animacy
5,4,11,animacy
0,10,12,background
1,104,12,background
2,31,12,background
3,9,12,background
4,5,12,background
5,1,12,background
0,10,12,identity
1,8,12,identity
2,125,12,identity
3,10,12,identity
4,2,12,identity
5,6,12,identity
0,10,12,number
1,11,12,number
2,5,12,number
3,61,12,number
4,27,12,number
5,2,12,number
0,40,12,pose
1,40,12,pose
2,19,12,pose
3,34,12,pose
4,4,12,pose
5,5,12,pose
0,15,12,animacy
1,105,12,animacy
2,17,12,animacy
3,4,12,animacy
4,6,12,animacy
5,12,12,animacy
0,1,13,background
1,1,13,background
2,8,13,background
3,2,13,background
4,1,13,background
5,4,13,background
0,1,13,identity
1,1,13,identity
2,8,13,identity
3,4,13,identity
4,4,13,identity
5,4,13,identity
0,1,13,number
1,1,13,number
2,8,13,number
3,3,13,number
4,4,13,number
5,84,13,number
0,1,13,pose
1,1,13,pose
2,8,13,pose
3,4,13,pose
4,4,13,pose
5,106,13,pose
0,1,13,animacy
1,1,13,animacy
2,7,13,animacy
3,3,13,animacy
4,4,13,animacy
5,6,13,animacy
0,2,14,background
1,20,14,background
2,7,14,background
3,7,14,background
4,5,14,background
5,6,14,background
0,1,14,identity
1,21,14,identity
2,4,14,identity
3,7,14,identity
4,1,14,identity
5,38,14,identity
0,1,14,number
1,2,14,number
2,22,14,number
3,5,14,number
4,7,14,number
5,4,14,number
0,1,14,pose
1,23,14,pose
2,5,14,pose
3,8,14,pose
4,6,14,pose
5,2,14,pose
0,2,14,animacy
1,2,14,animacy
2,20,14,animacy
3,7,14,animacy
4,6,14,animacy
5,1,14,animacy
0,1,15,background
1,1,15,background
2,10,15,background
3,11,15,background
4,6,15,background
5,8,15,background
0,1,15,identity
1,1,15,identity
2,9,15,identity
3,10,15,identity
4,4,15,identity
5,1,15,identity
0,1,15,number
1,1,15,number
2,7,15,number
3,2,15,number
4,6,15,number
5,2,15,number
0,1,15,pose
1,1,15,pose
2,8,15,pose
3,8,15,pose
4,8,15,pose
5,3,15,pose
0,1,15,animacy
1,1,15,animacy
2,9,15,animacy
3,11,15,animacy
4,9,15,animacy
5,4,15,animacy
0,8,16,background
1,8,16,background
2,1,16,background
3,5,16,background
4,1,16,background
5,1,16,background
0,11,16,identity
1,5,16,identity
2,2,16,identity
3,1,16,identity
4,1,16,identity
5,2,16,identity
0,6,16,number
1,3,16,number
2,4,16,number
3,5,16,number
4,1,16,number
5,37,16,number
0,15,16,pose
1,3,16,pose
2,1,16,pose
3,3,16,pose
4,1,16,pose
5,1,16,pose
0,17,16,animacy
1,1,16,animacy
2,1,16,animacy
3,1,16,animacy
4,1,16,animacy
5,1,16,animacy
0,3,17,background
1,2,17,background
2,1,17,background
3,11,17,background
4,12,17,background
5,60,17,background
0,3,17,identity
1,3,17,identity
2,12,17,identity
3,1,17,identity
4,2,17,identity
5,7,17,identity
0,4,17,number
1,17,17,number
2,4,17,number
3,6,17,number
4,58,17,number
5,1,17,number
0,4,17,pose
1,1,17,pose
2,11,17,pose
3,1,17,pose
4,6,17,pose
5,3,17,pose
0,3,17,animacy
1,2,17,animacy
2,44,17,animacy
3,44,17,animacy
4,2,17,animacy
5,10,17,animacy
0,165,18,background
1,4,18,background
2,2,18,background
3,3,18,background
4,1,18,background
5,3,18,background
0,34,18,identity
1,96,18,identity
2,32,18,identity
3,5,18,identity
4,2,18,identity
5,2,18,identity
0,114,18,number
1,33,18,number
2,2,18,number
3,4,18,number
4,2,18,number
5,5,18,number
0,115,18,pose
1,17,18,pose
2,8,18,pose
3,27,18,pose
4,7,18,pose
5,18,18,pose
0,133,18,animacy
1,13,18,animacy
2,6,18,animacy
3,1,18,animacy
4,2,18,animacy
5,1,18,animacy
0,6,19,background
1,3,19,background
2,5,19,background
3,2,19,background
4,5,19,background
5,4,19,background
0,7,19,identity
1,5,19,identity
2,4,19,identity
3,4,19,identity
4,5,19,identity
5,1,19,identity
0,6,19,number
1,4,19,number
2,5,19,number
3,4,19,number
4,5,19,number
5,26,19,number
0,6,19,pose
1,4,19,pose
2,4,19,pose
3,5,19,pose
4,4,19,pose
5,5,19,pose
0,6,19,animacy
1,4,19,animacy
2,4,19,animacy
3,4,19,animacy
4,5,19,animacy
5,1,19,animacy
0,13,20,background
1,4,20,background
2,2,20,background
3,1,20,background
4,1,20,background
5,1,20,background
0,13,20,identity
1,5,20,identity
2,2,20,identity
3,2,20,identity
4,1,20,identity
5,1,20,identity
0,14,20,number
1,5,20,number
2,1,20,number
3,1,20,number
4,1,20,number
5,5,20,number
0,14,20,pose
1,5,20,pose
2,1,20,pose
3,1,20,pose
4,1,20,pose
5,1,20,pose
0,14,20,animacy
1,5,20,animacy
2,2,20,animacy
3,1,20,animacy
4,1,20,animacy
5,1,20,animacy
0,47,21,background
1,2,21,background
2,18,21,background
3,12,21,background
4,2,21,background
5,12,21,background
0,3,21,identity
1,38,21,identity
2,8,21,identity
3,37,21,identity
4,2,21,identity
5,16,21,identity
0,65,21,number
1,4,21,number
2,18,21,number
3,9,21,number
4,15,21,number
5,40,21,number
0,24,21,pose
1,11,21,pose
2,14,21,pose
3,14,21,pose
4,3,21,pose
5,6,21,pose
0,37,21,animacy
1,26,21,animacy
2,16,21,animacy
3,2,21,animacy
4,19,21,animacy
5,1,21,animacy
0,3,22,background
1,2,22,background
2,3,22,background
3,4,22,background
4,7,22,background
5,3,22,background
0,3,22,identity
1,8,22,identity
2,2,22,identity
3,2,22,identity
4,2,22,identity
5,4,22,identity
0,3,22,number
1,12,22,number
2,3,22,number
3,4,22,number
4,3,22,number
5,14,22,number
0,9,22,pose
1,4,22,pose
2,2,22,pose
3,4,22,pose
4,7,22,pose
5,32,22,pose
0,8,22,animacy
1,3,22,animacy
2,5,22,animacy
3,3,22,animacy
4,1,22,animacy
5,1,22,animacy
0,7,23,background
1,1,23,background
2,1,23,background
3,1,23,background
4,1,23,background
5,1,23,background
0,6,23,identity
1,2,23,identity
2,1,23,identity
3,1,23,identity
4,1,23,identity
5,1,23,identity
0,7,23,number
1,1,23,number
2,1,23,number
3,1,23,number
4,1,23,number
5,1,23,number
0,5,23,pose
1,2,23,pose
2,1,23,pose
3,1,23,pose
4,1,23,pose
5,45,23,pose
0,7,23,animacy
1,1,23,animacy
2,2,23,animacy
3,1,23,animacy
4,1,23,animacy
5,1,23,animacy
0,2,24,background
1,3,24,background
2,26,24,background
3,5,24,background
4,10,24,background
5,9,24,background
0,1,24,identity
1,4,24,identity
2,26,24,identity
3,11,24,identity
4,9,24,identity
5,2,24,identity
0,1,24,number
1,3,24,number
2,25,24,number
3,11,24,number
4,4,24,number
5,13,24,number
0,1,24,pose
1,2,24,pose
2,24,24,pose
3,10,24,pose
4,11,24,pose
5,9,24,pose
0,1,24,animacy
1,1,24,animacy
2,33,24,animacy
3,12,24,animacy
4,13,24,animacy
5,4,24,animacy
0,29,25,background
1,1,25,background
2,1,25,background
3,3,25,background
4,2,25,background
5,1,25,background
0,25,25,identity
1,1,25,identity
2,2,25,identity
3,3,25,identity
4,1,25,identity
5,4,25,identity
0,27,25,number
1,3,25,number
2,2,25,number
3,2,25,number
4,1,25,number
5,12,25,number
0,27,25,pose
1,6,25,pose
2,1,25,pose
3,1,25,pose
4,1,25,pose
5,1,25,pose
0,28,25,animacy
1,3,25,animacy
2,1,25,animacy
3,2,25,animacy
4,1,25,animacy
5,2,25,animacy
0,113,26,background
1,15,26,background
2,1,26,background
3,6,26,background
4,2,26,background
5,5,26,background
0,12,26,identity
1,99,26,identity
2,18,26,identity
3,3,26,identity
4,4,26,identity
5,4,26,identity
0,42,26,number
1,70,26,number
2,5,26,number
3,2,26,number
4,3,26,number
5,7,26,number
0,15,26,pose
1,9,26,pose
2,84,26,pose
3,8,26,pose
4,5,26,pose
5,3,26,pose
0,113,26,animacy
1,2,26,animacy
2,2,26,animacy
3,12,26,animacy
4,4,26,animacy
5,7,26,animacy
0,1,27,background
1,1,27,background
2,1,27,background
3,21,27,background
4,24,27,background
5,4,27,background
0,1,27,identity
1,17,27,identity
2,7,27,identity
3,12,27,identity
4,2,27,identity
5,7,27,identity
0,1,27,number
1,1,27,number
2,1,27,number
3,33,27,number
4,16,27,number
5,1,27,number
0,1,27,pose
1,1,27,pose
2,1,27,pose
3,37,27,pose
4,15,27,pose
5,5,27,pose
0,19,27,animacy
1,1,27,animacy
2,1,27,animacy
3,23,27,animacy
4,12,27,animacy
5,2,27,animacy
0,15,28,background
1,5,28,background
2,3,28,background
3,2,28,background
4,2,28,background
5,2,28,background
0,17,28,identity
1,4,28,identity
2,3,28,identity
3,2,28,identity
4,2,28,identity
5,8,28,identity
0,16,28,number
1,4,28,number
2,4,28,number
3,2,28,number
4,2,28,number
5,1,28,number
0,17,28,pose
1,5,28,pose
2,3,28,pose
3,1,28,pose
4,2,28,pose
5,3,28,pose
0,16,28,animacy
1,5,28,animacy
2,3,28,animacy
3,3,28,animacy
4,2,28,animacy
5,2,28,animacy
0,1,29,background
1,1,29,background
2,28,29,background
3,1,29,background
4,1,29,background
5,1,29,background
0,1,29,identity
1,1,29,identity
2,1,29,identity
3,1,29,identity
4,23,29,identity
5,1,29,identity
0,1,29,number
1,1,29,number
2,1,29,number
3,27,29,number
4,1,29,number
5,1,29,number
0,1,29,pose
1,33,29,pose
2,1,29,pose
3,1,29,pose
4,1,29,pose
5,51,29,pose
0,1,29,animacy
1,1,29,animacy
2,28,29,animacy
3,1,29,animacy
4,1,29,animacy
5,1,29,animacy
0,107,30,background
1,6,30,background
2,29,30,background
3,3,30,background
4,8,30,background
5,4,30,background
0,7,30,identity
1,89,30,identity
2,53,30,identity
3,5,30,identity
4,1,30,identity
5,1,30,identity
0,6,30,number
1,135,30,number
2,11,30,number
3,8,30,number
4,2,30,number
5,6,30,number
0,15,30,pose
1,90,30,pose
2,50,30,pose
3,1,30,pose
4,3,30,pose
5,64,30,pose
0,144,30,animacy
1,2,30,animacy
2,3,30,animacy
3,2,30,animacy
4,4,30,animacy
5,1,30,animacy
0,5,31,background
1,6,31,background
2,1,31,background
3,5,31,background
4,1,31,background
5,5,31,background
0,6,31,identity
1,11,31,identity
2,6,31,identity
3,4,31,identity
4,2,31,identity
5,6,31,identity
0,6,31,number
1,3,31,number
2,3,31,number
3,3,31,number
4,6,31,number
5,10,31,number
0,5,31,pose
1,5,31,pose
2,2,31,pose
3,4,31,pose
4,2,31,pose
5,2,31,pose
0,5,31,animacy
1,1,31,animacy
2,1,31,animacy
3,2,31,animacy
4,4,31,animacy
5,4,31,animacy
0,26,32,background
1,6,32,background
2,7,32,background
3,3,32,background
4,16,32,background
5,4,32,background
0,17,32,identity
1,11,32,identity
2,13,32,identity
3,12,32,identity
4,4,32,identity
5,4,32,identity
0,39,32,number
1,2,32,number
2,3,32,number
3,2,32,number
4,7,32,number
5,20,32,number
0,5,32,pose
1,21,32,pose
2,13,32,pose
3,14,32,pose
4,5,32,pose
5,4,32,pose
0,19,32,animacy
1,21,32,animacy
2,14,32,animacy
3,3,32,animacy
4,7,32,animacy
5,32,32,animacy
0,18,33,background
1,1,33,background
2,2,33,background
3,1,33,background
4,1,33,background
5,1,33,background
0,17,33,identity
1,1,33,identity
2,2,33,identity
3,1,33,identity
4,1,33,identity
5,4,33,identity
0,19,33,number
1,1,33,number
2,2,33,number
3,1,33,number
4,1,33,number
5,27,33,number
0,19,33,pose
1,4,33,pose
2,1,33,pose
3,2,33,pose
4,1,33,pose
5,1,33,pose
0,18,33,animacy
1,2,33,animacy
2,1,33,animacy
3,1,33,animacy
4,1,33,animacy
5,5,33,animacy
0,28,34,background
1,4,34,background
2,2,34,background
3,4,34,background
4,4,34,background
5,4,34,background
0,3,34,identity
1,24,34,identity
2,3,34,identity
3,3,34,identity
4,3,34,identity
5,2,34,identity
0,3,34,number
1,24,34,number
2,3,34,number
3,4,34,number
4,4,34,number
5,3,34,number
0,26,34,pose
1,4,34,pose
2,4,34,pose
3,4,34,pose
4,3,34,pose
5,5,34,pose
0,1,34,animacy
1,1,34,animacy
2,23,34,animacy
3,4,34,animacy
4,4,34,animacy
5,3,34,animacy
0,14,35,background
1,1,35,background
2,1,35,background
3,1,35,background
4,1,35,background
5,1,35,background
0,13,35,identity
1,2,35,identity
2,1,35,identity
3,1,35,identity
4,1,35,identity
5,1,35,identity
0,14,35,number
1,1,35,number
2,1,35,number
3,2,35,number
4,1,35,number
5,8,35,number
0,17,35,pose
1,1,35,pose
2,1,35,pose
3,1,35,pose
4,1,35,pose
5,1,35,pose
0,12,35,animacy
1,4,35,animacy
2,1,35,animacy
3,1,35,animacy
4,1,35,animacy
5,1,35,animacy
0,4,36,background
1,1,36,background
2,1,36,background
3,1,36,background
4,1,36,background
5,1,36,background
0,4,36,identity
1,1,36,identity
2,1,36,identity
3,1,36,identity
4,1,36,identity
5,1,36,identity
0,4,36,number
1,1,36,number
2,1,36,number
3,1,36,number
4,1,36,number
5,2,36,number
0,4,36,pose
1,1,36,pose
2,1,36,pose
3,1,36,pose
4,1,36,pose
5,1,36,pose
0,4,36,animacy
1,1,36,animacy
2,1,36,animacy
3,1,36,animacy
4,1,36,animacy
5,1,36,animacy
0,5,37,background
1,2,37,background
2,1,37,background
3,1,37,background
4,1,37,background
5,1,37,background
0,5,37,identity
1,2,37,identity
2,1,37,identity
3,1,37,identity
4,1,37,identity
5,1,37,identity
0,5,37,number
1,3,37,number
2,1,37,number
3,1,37,number
4,1,37,number
5,6,37,number
0,5,37,pose
1,1,37,pose
2,1,37,pose
3,1,37,pose
4,1,37,pose
5,7,37,pose
0,5,37,animacy
1,2,37,animacy
2,1,37,animacy
3,1,37,animacy
4,1,37,animacy
5,3,37,animacy
0,3,38,background
1,17,38,background
2,25,38,background
3,1,38,background
4,3,38,background
5,3,38,background
0,21,38,identity
1,24,38,identity
2,2,38,identity
3,4,38,identity
4,1,38,identity
5,1,38,identity
0,9,38,number
1,21,38,number
2,3,38,number
3,5,38,number
4,3,38,number
5,1,38,number
0,18,38,pose
1,1,38,pose
2,28,38,pose
3,3,38,pose
4,2,38,pose
5,1,38,pose
0,12,38,animacy
1,20,38,animacy
2,1,38,animacy
3,1,38,animacy
4,16,38,animacy
5,5,38,animacy
0,88,39,background
1,2,39,background
2,14,39,background
3,5,39,background
4,16,39,background
5,3,39,background
0,73,39,identity
1,8,39,identity
2,1,39,identity
3,4,39,identity
4,23,39,identity
5,37,39,identity
0,85,39,number
1,19,39,number
2,9,39,number
3,2,39,number
4,4,39,number
5,1,39,number
0,71,39,pose
1,14,39,pose
2,3,39,pose
3,18,39,pose
4,6,39,pose
5,25,39,pose
0,60,39,animacy
1,37,39,animacy
2,17,39,animacy
3,4,39,animacy
4,7,39,animacy
5,9,39,animacy
0,3,40,background
1,3,40,background
2,3,40,background
3,3,40,background
4,3,40,background
5,3,40,background
0,3,40,identity
1,3,40,identity
2,3,40,identity
3,4,40,identity
4,1,40,identity
5,8,40,identity
0,3,40,number
1,3,40,number
2,3,40,number
3,4,40,number
4,3,40,number
5,7,40,number
0,4,40,pose
1,2,40,pose
2,3,40,pose
3,3,40,pose
4,2,40,pose
5,4,40,pose
0,3,40,animacy
1,3,40,animacy
2,4,40,animacy
3,3,40,animacy
4,3,40,animacy
5,4,40,animacy
0,3,41,background
1,2,41,background
2,1,41,background
3,2,41,background
4,203,41,background
5,116,41,background
0,1,41,identity
1,2,41,identity
2,3,41,identity
3,2,41,identity
4,15,41,identity
5,7,41,identity
0,1,41,number
1,5,41,number
2,2,41,number
3,31,41,number
4,96,41,number
5,19,41,number
0,5,41,pose
1,1,41,pose
2,4,41,pose
3,20,41,pose
4,341,41,pose
5,1,41,pose
0,4,41,animacy
1,2,41,animacy
2,1,41,animacy
3,24,41,animacy
4,261,41,animacy
5,3,41,animacy
0,13,42,background
1,1,42,background
2,1,42,background
3,1,42,background
4,1,42,background
5,1,42,background
0,12,42,identity
1,2,42,identity
2,1,42,identity
3,1,42,identity
4,1,42,identity
5,1,42,identity
0,13,42,number
1,1,42,number
2,1,42,number
3,1,42,number
4,1,42,number
5,1,42,number
0,9,42,pose
1,4,42,pose
2,1,42,pose
3,1,42,pose
4,1,42,pose
5,1,42,pose
0,13,42,animacy
1,1,42,animacy
2,1,42,animacy
3,1,42,animacy
4,1,42,animacy
5,1,42,animacy
0,11,43,background
1,10,43,background
2,9,43,background
3,6,43,background
4,9,43,background
5,5,43,background
0,15,43,identity
1,11,43,identity
2,8,43,identity
3,6,43,identity
4,8,43,identity
5,2,43,identity
0,13,43,number
1,12,43,number
2,9,43,number
3,8,43,number
4,9,43,number
5,1,43,number
0,12,43,pose
1,12,43,pose
2,10,43,pose
3,7,43,pose
4,7,43,pose
5,8,43,pose
0,12,43,animacy
1,12,43,animacy
2,8,43,animacy
3,4,43,animacy
4,7,43,animacy
5,1,43,animacy
0,26,44,background
1,9,44,background
2,7,44,background
3,5,44,background
4,5,44,background
5,9,44,background
0,24,44,identity
1,17,44,identity
2,5,44,identity
3,4,44,identity
4,7,44,identity
5,2,44,identity
0,9,44,number
1,7,44,number
2,23,44,number
3,7,44,number
4,6,44,number
5,57,44,number
0,29,44,pose
1,8,44,pose
2,5,44,pose
3,9,44,pose
4,5,44,pose
5,12,44,pose
0,9,44,animacy
1,11,44,animacy
2,7,44,animacy
3,6,44,animacy
4,10,44,animacy
5,1,44,animacy
0,36,45,background
1,49,45,background
2,5,45,background
3,4,45,background
4,1,45,background
5,8,45,background
0,78,45,identity
1,1,45,identity
2,11,45,identity
3,1,45,identity
4,5,45,identity
5,4,45,identity
0,66,45,number
1,23,45,number
2,5,45,number
3,11,45,number
4,8,45,number
5,1,45,number
0,76,45,pose
1,7,45,pose
2,15,45,pose
3,1,45,pose
4,30,45,pose
5,3,45,pose
0,56,45,animacy
1,25,45,animacy
2,31,45,animacy
3,1,45,animacy
4,16,45,animacy
5,2,45,animacy
0,2,46,background
1,31,46,background
2,5,46,background
3,66,46,background
4,34,46,background
5,20,46,background
0,2,46,identity
1,29,46,identity
2,17,46,identity
3,8,46,identity
4,27,46,identity
5,1,46,identity
0,2,46,number
1,44,46,number
2,88,46,number
3,51,46,number
4,6,46,number
5,42,46,number
0,2,46,pose
1,40,46,pose
2,49,46,pose
3,112,46,pose
4,7,46,pose
5,13,46,pose
0,2,46,animacy
1,40,46,animacy
2,37,46,animacy
3,35,46,animacy
4,6,46,animacy
5,3,46,animacy
0,7,47,background
1,8,47,background
2,3,47,background
3,2,47,background
4,2,47,background
5,4,47,background
0,1,47,identity
1,4,47,identity
2,12,47,identity
3,1,47,identity
4,3,47,identity
5,1,47,identity
0,1,47,number
1,15,47,number
2,1,47,number
3,1,47,number
4,2,47,number
5,6,47,number
0,1,47,pose
1,13,47,pose
2,2,47,pose
3,1,47,pose
4,2,47,pose
5,3,47,pose
0,1,47,animacy
1,14,47,animacy
2,3,47,animacy
3,3,47,animacy
4,2,47,animacy
5,2,47,animacy
0,9,48,background
1,3,48,background
2,3,48,background
3,2,48,background
4,1,48,background
5,2,48,background
0,8,48,identity
1,6,48,identity
2,1,48,identity
3,3,48,identity
4,1,48,identity
5,1,48,identity
0,7,48,number
1,8,48,number
2,2,48,number
3,1,48,number
4,1,48,number
5,4,48,number
0,6,48,pose
1,8,48,pose
2,3,48,pose
3,1,48,pose
4,1,48,pose
5,1,48,pose
0,8,48,animacy
1,4,48,animacy
2,3,48,animacy
3,2,48,animacy
4,3,48,animacy
5,2,48,animacy
0,1,49,background
1,1,49,background
2,1,49,background
3,8,49,background
4,91,49,background
5,46,49,background
0,1,49,identity
1,1,49,identity
2,1,49,identity
3,9,49,identity
4,102,49,identity
5,2,49,identity
0,1,49,number
1,1,49,number
2,10,49,number
3,4,49,number
4,84,49,number
5,8,49,number
0,1,49,pose
1,1,49,pose
2,9,49,pose
3,3,49,pose
4,105,49,pose
5,21,49,pose
0,1,49,animacy
1,17,49,animacy
2,72,49,animacy
3,13,49,animacy
4,32,49,animacy
5,1,49,animacy
0,6,50,background
1,41,50,background
2,3,50,background
3,3,50,background
4,3,50,background
5,1,50,background
0,12,50,identity
1,25,50,identity
2,3,50,identity
3,3,50,identity
4,9,50,identity
5,10,50,identity
0,12,50,number
1,28,50,number
2,6,50,number
3,2,50,number
4,8,50,number
5,3,50,number
0,9,50,pose
1,27,50,pose
2,10,50,pose
3,12,50,pose
4,1,50,pose
5,2,50,pose
0,4,50,animacy
1,30,50,animacy
2,12,50,animacy
3,4,50,animacy
4,1,50,animacy
5,2,50,animacy
0,64,51,background
1,25,51,background
2,5,51,background
3,25,51,background
4,20,51,background
5,18,51,background
0,108,51,identity
1,3,51,identity
2,34,51,identity
3,36,51,identity
4,1,51,identity
5,1,51,identity
0,49,51,number
1,26,51,number
2,31,51,number
3,24,51,number
4,39,51,number
5,1,51,number
0,120,51,pose
1,55,51,pose
2,2,51,pose
3,13,51,pose
4,5,51,pose
5,2,51,pose
0,118,51,animacy
1,15,51,animacy
2,47,51,animacy
3,2,51,animacy
4,2,51,animacy
5,1,51,animacy
0,40,52,background
1,3,52,background
2,3,52,background
3,5,52,background
4,4,52,background
5,1,52,background
0,31,52,identity
1,10,52,identity
2,2,52,identity
3,1,52,identity
4,2,52,identity
5,10,52,identity
0,36,52,number
1,7,52,number
2,3,52,number
3,1,52,number
4,1,52,number
5,1,52,number
0,32,52,pose
1,7,52,pose
2,3,52,pose
3,1,52,pose
4,4,52,pose
5,4,52,pose
0,39,52,animacy
1,1,52,animacy
2,2,52,animacy
3,1,52,animacy
