p_i,p_a,rsquared,rmse
7,26,0.7863095489334633,2.6742682985392596
7,27,0.4126246805963714,4.367142578076753
7,28,0.7788693732148342,2.7156104379375967
7,29,0.4105765016305738,4.374752213148878
7,30,0.8602782899411413,2.1712899184149044
7,31,0.5070228708866078,4.00838649790903
7,32,0.8094186846160563,2.5098976699291207
7,33,0.45885420678500594,4.192300354423616
7,34,0.8046614707821141,2.5398361235636635
7,35,0.45377618329104896,4.211601101147343
7,36,0.8577225301394991,2.226253673285474
7,37,0.5167859806036248,3.983000821478624
7,38,0.7977800096857476,2.6041884382210836
7,39,0.4590821836130069,4.195302509541634
7,40,0.7982853252903482,2.601403388113828
7,41,0.45616480483729305,4.205201517483907
7,42,0.8362258082945232,2.3722537400065207
7,43,0.47294369947715936,4.142750023884172
7,44,0.7790769203782438,2.712464062273398
7,45,0.42659592422007264,4.314906229051113
7,46,0.7729568399242476,2.748296235115497
7,47,0.42768030055211614,4.310999029920305
7,48,0.8410913128592491,2.3218215764815584
7,49,0.4819623584376913,4.107627571758596
7,50,0.789390285969284,2.642189151140881
7,51,0.43249737175951564,4.292625463112609
7,52,0.7885252340987449,2.6462259842503406
7,53,0.4294333045433763,4.304234082122069
8,0,0.4415692590327343,4.272764811913966
8,1,0.06840581141795833,5.736075036817667
8,2,0.35662811226618235,4.571913075817509
8,3,0.05591941971579833,5.821404956483077
8,4,0.3425108202249062,4.623888011687188
8,5,0.051753130189269456,5.840568223509266
8,6,0.4656054641445993,4.186390341331856
8,7,0.082256288453129,5.647858801247726
8,8,0.3823744986597664,4.478280560897284
8,9,0.06306003667474007,5.776065006157144
8,10,0.37976053014547895,4.487986713521009
8,11,0.061613077155704445,5.782048215566536
8,12,0.5268628955064129,3.945669819334708
8,13,0.104974564988955,5.553847716822473
8,14,0.42803730763939957,4.309477194411528
8,15,0.08456098751399974,5.684059300107439
8,16,0.42269023516446647,4.329607593557115
8,17,0.09124551615837095,5.647284402818827
8,18,0.41769970104027754,4.355111127940222
8,19,0.06702245489081779,5.739700571507114
8,20,0.3468734919502674,4.608354806764232
8,21,0.05563810236361908,5.8252059860088234
8,22,0.3364039080757494,4.646387476825478
8,23,0.05424647997080543,5.8377102278367055
8,24,0.4540408710107064,4.225518709349873
8,25,0.07622554825003766,5.682370210277349
8,26,0.37881163093053133,4.4912500556396795
8,27,0.06101425917706456,5.790074068090354
8,28,0.3686205067223509,4.528866886626792
8,29,0.05990582919905852,5.794670127599575
8,30,0.5200345563489034,3.9708143032094627
8,31,0.1040597023757096,5.560775830133748
8,32,0.4263635285701063,4.315764668197139
8,33,0.0834180463087278,5.681620958995167
8,34,0.4185939657926752,4.345066753398897
8,35,0.08161980578228369,5.694160591417922
8,36,0.5031568070951923,4.054373536150201
8,37,0.10096291651212075,5.542631130840243
8,38,0.39751185160652686,4.423095728866775
8,39,0.07748431665170215,5.681637936957925
8,40,0.39816949872155366,4.420717807501965
8,41,0.07740251432793954,5.688364702720758
8,42,0.46033583541439277,4.202234691750056
8,43,0.08401039509194765,5.648291018619512
8,44,0.36988377857343313,4.52450094099571
8,45,0.06798472808724876,5.7585037011367195
8,46,0.3607425044537531,4.558236292726549
8,47,0.06735869687372521,5.755532692594979
8,48,0.4755333877175606,4.14045737257873
8,49,0.08912166978496963,5.6256904581891956
8,50,0.38973386994275555,4.452329953842101
8,51,0.0715445493628213,5.7450871764602445
8,52,0.3889781266730496,4.45535661689288
8,53,0.07089843267649298,5.752639019351926
9,0,0.8366558491330652,2.3523189997543987
9,1,0.47025097687343637,4.15008037990478
9,2,0.7865993836573493,2.658867364620648
9,3,0.43350134118791916,4.288856962703815
9,4,0.7772826473869188,2.7138398723478705
9,5,0.4246854735073744,4.322106081014914
9,6,0.8469588432479277,2.2747939689465393
9,7,0.5068808010247282,4.011540283520358
9,8,0.8009153635409244,2.5669937156609133
9,9,0.45317759813421443,4.214358166997538
9,10,0.798795376376527,2.5785457058936165
9,11,0.450542964871411,4.224551069968265
9,12,0.8683717622807527,2.0877510396353793
9,13,0.5416757602373262,3.867138354488889
9,14,0.8205117087380629,2.4236563202630435
9,15,0.4912518506346596,4.064805956532872
9,16,0.8181613233743651,2.44032138537113
9,17,0.5055984687889542,4.007836823359494
9,18,0.8244293873433916,2.433127156675659
9,19,0.46876395729223763,4.1563637542693925
9,20,0.779516626285891,2.698892945129224
9,21,0.4318241446625874,4.295172285881804
9,22,0.7732595411232156,2.7375662560167666
9,23,0.4264624279552156,4.315443924757819
9,24,0.8412819200119973,2.312704638569067
9,25,0.492800735878486,4.065414373175224
9,26,0.7990386457965448,2.579436221861851
9,27,0.4471237488593407,4.237287161562199
9,28,0.7923273543663467,2.6190438321027427
9,29,0.44512662155673155,4.244956121755973
9,30,0.8655087339110747,2.109812222719461
9,31,0.538967543697874,3.877385084730984
9,32,0.8201130593742757,2.4273333585380548
9,33,0.492213532132574,4.061629052093366
9,34,0.8158119997231391,2.4556523472197753
9,35,0.4872267373540808,4.081053287397324
9,36,0.8628709875880698,2.1562305888777584
9,37,0.5486598565513489,3.851217231835855
9,38,0.809374895114078,2.5132542230324413
9,39,0.49281201505249017,4.064087976839292
9,40,0.8098332277959527,2.5105497468062046
9,41,0.48989221302321423,4.074148182311349
9,42,0.8437579423905743,2.293011387870834
9,43,0.5062276245447256,4.011461432814717
9,44,0.7925158175984616,2.6163821962928293
9,45,0.4607528094745247,4.184747064897204
9,46,0.7869700408191442,2.6504382396295982
9,47,0.4619069121637506,4.180707570658922
9,48,0.8482674199656418,2.247817246458106
9,49,0.5149197972965044,3.976330346911582
9,50,0.8019439264040836,2.550875757464419
9,51,0.46646054629666567,4.162412924934442
9,52,0.8011720999847085,2.5548911537263863
9,53,0.46340263568788,4.1741570797872045
10,0,0.44289607070762677,4.268347870731164
10,1,0.06902489424496688,5.7316607229052545
10,2,0.3579362543668703,4.5670686984595354
10,3,0.05645112641157979,5.817151162723157
10,4,0.3438132365181171,4.618989942020551
10,5,0.052262529521596296,5.83635834994032
10,6,0.46687642569481835,4.182167249935902
10,7,0.0829702541572881,5.6432965572766065
10,8,0.38366044937117805,4.473569296256013
10,9,0.06363824835756461,5.771723161627436
10,10,0.38103883225863916,4.4832683366962
10,11,0.06218435075435817,5.777719613908516
10,12,0.5278639576031741,3.94218765337235
10,13,0.10578401294070734,5.549134530803635
10,14,0.42918645085793183,4.305130736209376
10,15,0.08523586955202452,5.679539922820615
10,16,0.4238538452390793,4.325212873293082
10,17,0.09195650651627957,5.642705134898034
10,18,0.41904313005063093,4.3505486391517865
10,19,0.06763700105968937,5.735294940710926
10,20,0.34816881620583306,4.603477481767794
10,21,0.056166327736512874,5.820959808032087
10,22,0.33770453702271036,4.64146720532291
10,23,0.05476317812615481,5.83348702999859
10,24,0.4553201169796527,4.22121687457459
10,25,0.07690172861342821,5.6778648490094525
10,26,0.3801022808008544,4.486518426752043
10,27,0.06157816493749846,5.7857591855764685
10,28,0.36990405871858184,4.524090478011348
10,29,0.06046454996305357,5.790364680648057
10,30,0.5210533706629987,3.967259351549261
10,31,0.10486135388786726,5.556071487907321
10,32,0.42752252789521594,4.311397016538154
10,33,0.084095204629055,5.6771008442615924
10,34,0.4197608174399721,4.340645433824671
10,35,0.08228455480233725,5.68966053465019
10,36,0.5043475514015239,4.050474723090576
10,37,0.1017967916110086,5.5379103649410935
10,38,0.39878958182067314,4.418471455150937
10,39,0.07816101273404463,5.677130448359706
10,40,0.3994480030014548,4.416095950229887
10,41,0.07807222847121566,5.683866000548505
10,42,0.46159571503469987,4.197990647025892
10,43,0.0847233022367244,5.643725304407815
10,44,0.371159363003155,4.519736582692911
10,45,0.06858317974539987,5.7541239805231355
10,46,0.3620202892049352,4.55342809097752
10,47,0.06795895191593498,5.751150860745773
10,48,0.4767061426610535,4.136400617188153
10,49,0.08985813724818381,5.621087261482503
10,50,0.3909638872463396,4.4476928980091275
10,51,0.07215776568580728,5.740679459442146
10,52,0.390203311614943,4.450718753395299
10,53,0.07150468138757712,5.748243340750676
11,0,0.8496000100379151,2.258381701976779
11,1,0.49019347917147676,4.073136189518185
11,2,0.801111332713461,2.5680154378098052
11,3,0.45322582150220553,4.2139918187216825
11,4,0.792064004544778,2.6234438820873396
11,5,0.44444192485546785,4.247746103040244
11,6,0.859500921284265,2.1803755821880464
11,7,0.5269113473276658,3.932613831009474
11,8,0.8149440918201664,2.4756839753666045
11,9,0.47299982586398515,4.138365512724965
11,10,0.8128719227354396,2.4874379224841086
11,11,0.4703880783757551,4.148702666962963
11,12,0.8799620224362824,1.9931704942525748
11,13,0.5612732278649243,3.7864585614229065
11,14,0.8337348393993734,2.3325803527817324
11,15,0.5107961553797591,3.9867825786021767
11,16,0.831479204256899,2.3492228487269093
11,17,0.5251265585464862,3.929054308088537
11,18,0.8377927602039363,2.3399838756725284
11,19,0.48875425686375684,4.079498246358457
11,20,0.7942145688643915,2.608475510127948
11,21,0.4515206670669198,4.2204044321425105
11,22,0.788158939762992,2.6473435245425616
11,23,0.4460874077908553,4.2409953700310075
11,24,0.8540218413152526,2.2187261295703933
11,25,0.5128429220385492,3.9872402185699567
11,26,0.8131326518453768,2.488181682399556
11,27,0.46691039226662,4.161636531136218
11,28,0.8066136861281133,2.528180704991296
11,29,0.4649270895433037,4.169418942066555
11,30,0.877203493855722,2.0154891586859005
11,31,0.5585537386308604,3.7968535396620036
11,32,0.8333667793239934,2.3361457097791765
11,33,0.5118454789286409,3.983529408203731
11,34,0.8291997884887592,2.364705748647338
11,35,0.5068345978569431,4.003228758343056
11,36,0.8748031529535899,2.060734844128801
11,37,0.5685639814897069,3.7701481472268017
11,38,0.823120514136229,2.4216099615584534
11,39,0.5127928784133777,3.985903163071808
11,40,0.8235675822067825,2.418861908499988
11,41,0.5098055425916063,3.996127655044596
11,42,0.8563927843493019,2.1989810040953275
11,43,0.5261445485695878,3.9325815343039556
11,44,0.8067766672501315,2.5256141348317476
11,45,0.4804733797453083,4.1083429988002855
11,46,0.8014036263018361,2.5598933538985773
11,47,0.4817019772201582,4.104226528773414
11,48,0.8606638972084188,2.1540908041193028
11,49,0.534759252763353,3.8969971177921208
11,50,0.8158456021784555,2.4600658751287203
11,51,0.4861164865307956,4.085705939693788
11,52,0.8150882292551087,2.464174865407666
11,53,0.4830131485025358,4.097628801898444
12,0,0.27879887816823856,4.839558955278937
12,1,0.017526231089557653,6.0780382978994725
12,2,0.20820833542769365,5.107488270848732
12,3,0.012768922054896261,6.145875747304006
12,4,0.19693468145476498,5.153351326983254
12,5,0.010935689603748773,6.160360400264542
12,6,0.3020401334869229,4.760661079759689
12,7,0.02307779709603504,6.007064180016721
12,8,0.2303397202317968,5.024326403072174
12,9,0.01563191117002785,6.110002818548107
