p_i,p_a,rsquared,rmse
47,147,0.5320818319565398,3.9119716007499536
47,148,0.8316868132524042,2.3636280467998545
47,149,0.5310902833647994,3.9154130280481856
47,150,0.8769576119003469,2.034181190322045
47,151,0.5686208680552132,3.769973423927194
47,152,0.8169115837530145,2.458462022978722
47,153,0.5023131003228318,4.0243384040143875
47,154,0.8153568385668747,2.4717424671207273
47,155,0.5012070891708912,4.029677159134596
47,156,0.8655781900873645,2.1114980007873223
47,157,0.5430108355260932,3.863002690115163
47,158,0.8212393632116665,2.4206458421788155
47,159,0.4930851987814815,4.058403545861176
47,160,0.8140745003391102,2.4689645005382075
47,161,0.48723643316419424,4.081293627839082
48,0,0.34420767659573015,4.617637052031508
48,1,0.032189947963660856,5.953343099334058
48,2,0.2643084468861753,4.9011015889333995
48,3,0.0248563907010997,6.0279133835022005
48,4,0.2514495462701947,4.949874653601078
48,5,0.022185203744176544,6.04419112975776
48,6,0.3688318448835527,4.534575198825784
48,7,0.04055732621341827,5.875674807364002
48,8,0.28874912749597487,4.812738734213071
48,9,0.029172132529385126,5.988403486650004
48,10,0.286486293030524,4.821879031702788
48,11,0.028204571325118635,5.993475448637871
48,12,0.4349943709855541,4.2991364327769075
48,13,0.05669917857642395,5.793829487140496
48,14,0.3349066306993557,4.651267523917369
48,15,0.04401778576301932,5.9090946504459625
48,16,0.3295165262801656,4.670652586264227
48,17,0.048449289784624955,5.876808726408719
48,18,0.32082554416304265,4.696183231257792
48,19,0.03118009089858299,5.956336683689895
48,20,0.2556401654647213,4.935303255033587
48,21,0.024755042955121976,6.031218570081524
48,22,0.24589662250401903,4.970941772038417
48,23,0.024009259721758894,6.042254625086272
48,24,0.3573013437383274,4.57212828926744
48,25,0.03676514994097077,5.906025727024806
48,26,0.28531108159941637,4.825017030922528
48,27,0.027973779143283004,6.000604235028167
48,28,0.2760118569497964,4.860505948398617
48,29,0.027222834679101943,6.0045665580754815
48,30,0.4277350838763012,4.3237276096744
48,31,0.0561829667448817,5.800066712136596
48,32,0.33310589695521514,4.657390104794597
48,33,0.04294110785603961,5.906636740225031
48,34,0.32555606054589364,4.685419171657118
48,35,0.04185374035601505,5.917731640861893
48,36,0.4078402709115649,4.406869873702265
48,37,0.05233749348179899,5.78282394509484
48,38,0.3031101283280881,4.7604023434461356
48,39,0.03784247009351641,5.905465287453538
48,40,0.30371495732155934,4.758154732036886
48,41,0.038027556369195414,5.911610474538831
48,42,0.36384094590026483,4.549653428439544
48,43,0.04209637218345253,5.876471289308769
48,44,0.2773686695045272,4.856355080284153
48,45,0.032621615290337524,5.973479444047891
48,46,0.26885788613289846,4.888161531927998
48,47,0.03202089864911592,5.970606764662948
48,48,0.38043565936756235,4.489481686338906
48,49,0.0456417300842257,5.856752210761523
48,50,0.2969657765368834,4.787903862367267
48,51,0.035118105351323016,5.962043737807754
48,52,0.2963768275782722,4.790747553589843
48,53,0.03482675128335244,5.968786323022046
48,54,0.35167505415378764,4.5916227235897065
48,55,0.03579810971829467,5.913138049968181
48,56,0.283055151428048,4.833980519252517
48,57,0.02727330278134647,6.004448802162961
48,58,0.2812036624531196,4.840366181579412
48,59,0.02707624032364342,6.008222217858814
48,60,0.3888885899542305,4.465998641441396
48,61,0.042610617296447134,5.856689391348778
48,62,0.29647939348850644,4.786776410519472
48,63,0.03301867569531195,5.9576094630464835
48,64,0.2919662122972379,4.8031926053697465
48,65,0.03134524188776062,5.975586839542547
48,66,0.4356978285265435,4.292750046807761
48,67,0.06258521711439458,5.769119152654262
48,68,0.33365092334689556,4.656954726406445
48,69,0.04427939982133916,5.910439325251149
48,70,0.3358477524704147,4.649199630462785
48,71,0.04269667308649863,5.926608756274477
48,72,0.3572192769438118,4.574985939548649
48,73,0.03481902305004347,5.923162194843837
48,74,0.2677029519463953,4.889710911272023
48,75,0.027510226786274492,6.0039381269601595
48,76,0.27013178277919647,4.881070671381138
48,77,0.02624022766306001,6.012039609854985
48,78,0.3805739467812723,4.496011431126604
48,79,0.03884207768231501,5.886436887877223
48,80,0.29650093987517173,4.7861894335531705
48,81,0.031595637777967936,5.975157586716993
48,82,0.2856478361010825,4.825317889745675
48,83,0.028166423480139657,6.001743756597783
48,84,0.4359416433342234,4.2934654307701035
48,85,0.06304854818598124,5.761343368134875
48,86,0.32771972576107705,4.67796643221856
48,87,0.04858048949264033,5.877681717958941
48,88,0.3299184827067087,4.6698071748456
48,89,0.0440823998072864,5.906682679626015
48,90,0.44039982003687994,4.3109979240157905
48,91,0.059412195077919214,5.727665071200351
48,92,0.31508073210538473,4.716699690757548
48,93,0.0406646408556901,5.870749063582164
48,94,0.3138700837243619,4.721002869794501
48,95,0.0404733475815515,5.877278053000806
48,96,0.4077983798175317,4.4087781422165
48,97,0.046644391492342605,5.827811949380689
48,98,0.30220814576163885,4.7642203245151045
48,99,0.03499682395423071,5.941444709869777
48,100,0.2947706626698275,4.79136636063198
48,101,0.034192483670018405,5.953359171294098
48,102,0.3985534428827725,4.427305991559017
48,103,0.049331498682501536,5.831188898410948
48,104,0.31095130438753066,4.736772681381141
48,105,0.03528676713960919,5.959682532449269
48,106,0.3075890227579827,4.749377293375895
48,107,0.03746410549451978,5.942951231721324
48,108,0.36928937808904544,4.533450029369742
48,109,0.04119478233979076,5.877455557796432
48,110,0.28544952502498316,4.826422916499987
48,111,0.03124944624346086,5.9770670802276475
48,112,0.2846325253903084,4.8284464417576665
48,113,0.030703852039849718,5.976721349841677
48,114,0.40048268641392093,4.425877632756925
48,115,0.046973404922496916,5.837016314356174
48,116,0.30665803629670413,4.750387732404498
48,117,0.03827679121159499,5.923707559826506
48,118,0.30602672746308274,4.751813202409524
48,119,0.035124505523555435,5.951499139282355
48,120,0.45154337983016224,4.23769251403995
48,121,0.06260003985360783,5.770484882267373
48,122,0.33658415814773396,4.647567146139824
48,123,0.046987715481273166,5.896168128179089
48,124,0.33633081130610093,4.6476947591721425
48,125,0.047087917777560856,5.892471095639881
48,126,0.3705734460405694,4.529263700567696
48,127,0.03956773851038098,5.887157581724555
48,128,0.2864333447566949,4.822419628468616
48,129,0.02942313821779917,5.98782065986065
48,130,0.2669133433687841,4.894648693086637
48,131,0.03010810550487016,5.978988948105936
48,132,0.3898977435489295,4.462740886764598
48,133,0.04605533429890416,5.840723789951112
48,134,0.3007285281661703,4.770935907766792
48,135,0.03355791980165244,5.955913984101598
48,136,0.29470123720610236,4.7928261066487945
48,137,0.032044501991873774,5.973703382886142
48,138,0.4416516330376446,4.273842633182764
48,139,0.06449751403884176,5.758829976946855
48,140,0.3372564368608127,4.644271677771741
48,141,0.04657601201207995,5.8975273859741435
48,142,0.3290870256568777,4.674336855378183
48,143,0.04582652521159541,5.901005087513045
48,144,0.4632761672175385,4.237662074515383
48,145,0.06361166343148951,5.693806764325618
48,146,0.3339762899967193,4.650337990411014
48,147,0.04391694558514566,5.852466405532876
48,148,0.3300479130244562,4.664148673699174
48,149,0.043824230997883004,5.854608271981952
48,150,0.4344666931484819,4.315947246202795
48,151,0.054359894816174606,5.769750083284728
48,152,0.305139487649778,4.754249209671086
48,153,0.03830801453540819,5.916686431091522
48,154,0.30027982021208,4.770745999039681
48,155,0.03712788634014138,5.919179997868998
48,156,0.4100794089032881,4.387190477167797
48,157,0.05071384670096128,5.825403626043874
48,158,0.31962497642909427,4.705695311155072
48,159,0.038300150209164295,5.936505994850109
48,160,0.30609648372300896,4.75529636605501
48,161,0.03678127288634635,5.949273654182545
49,0,0.8165805900779132,2.5155948681027693
49,1,0.41849855566849686,4.345719552812652
49,2,0.7592573574001004,2.8351443579557047
49,3,0.3817330220965982,4.481340710501256
49,4,0.7487435047437889,2.8922420962591655
49,5,0.3727452874944821,4.51384587794458
49,6,0.8284733092736474,2.4325975128306716
49,7,0.45564199368410363,4.209830075158227
49,8,0.775527200130961,2.7381945664175142
49,9,0.40143134033833355,4.408588981137826
49,10,0.7731339342473001,2.7498560802468783
49,11,0.39870700405528287,4.418603921900068
49,12,0.8531431741324569,2.2263230399038956
49,13,0.49222035042388895,4.066612659105749
49,14,0.7978724808828405,2.5823046200886703
49,15,0.4407365093780171,4.261365941360657
49,16,0.7951681991620949,2.60047982615267
49,17,0.4554005155056728,4.205234307107179
49,18,0.8024955528796406,2.6005015133161122
49,19,0.4168801842397429,4.351947000492268
49,20,0.751272502825082,2.8763374888357953
49,21,0.380099009128909,4.487499907122046
49,22,0.7442090278743081,2.916930287599625
49,23,0.3748473127371106,4.507217890678669
49,24,0.8218815386878061,2.4724653048478844
49,25,0.44123969995227913,4.262777167176299
49,26,0.7733941808444279,2.7513779727410808
49,27,0.3953747739332806,4.431006231971633
49,28,0.765773416424099,2.792457293619523
49,29,0.3933222618231827,4.438512062990884
49,30,0.8498258894324305,2.249927545056967
49,31,0.4894635986432186,4.076669505042898
49,32,0.7973964694672566,2.5867260831476035
49,33,0.4415237796340838,4.258407187235076
49,34,0.7925067216968699,2.6165202581617963
49,35,0.436498557968881,4.277464232302356
49,36,0.846965509090224,2.3059535182616595
49,37,0.49880216226459195,4.051699630809489
49,38,0.7852107502516419,2.6815191235225604
49,39,0.44137356100071234,4.26143311855742
49,40,0.785726369838477,2.6787647662292478
49,41,0.4385453638270367,4.271195339530344
49,42,0.8247469906434661,2.4510975487722013
49,43,0.4552209089355863,4.2095175315969495
49,44,0.7660116817341209,2.789232965056126
49,45,0.40934188900750595,4.379465085464423
49,46,0.7597234776719923,2.824925773446481
49,47,0.41034313986493143,4.375616245427763
49,48,0.8298878007310658,2.4003248215770725
49,49,0.4642725110131579,4.1748092149284926
49,50,0.7767025661595786,2.718909708279711
49,51,0.41528039637123,4.357469032606125
49,52,0.7758270604591118,2.7228775679542765
49,53,0.4122795957139537,4.368922179050712
49,54,0.8194711458129325,2.4912336867741947
49,55,0.43779063876137747,4.275548875803187
49,56,0.7712739582575905,2.7620181031907727
49,57,0.39340279207098766,4.438224723085512
49,58,0.7702908847289078,2.7686675755322936
49,59,0.39167566827406647,4.444670955485791
49,60,0.8371499600507544,2.367204828783717
49,61,0.4646327484007071,4.177266219231722
49,62,0.7787542385675705,2.7131829802586083
49,63,0.41651327537170646,4.352733014135909
49,64,0.7758065778256344,2.7309184124417416
49,65,0.4079887303684873,4.384359311431335
49,66,0.8519205326872,2.2276400195981947
49,67,0.5025239377356019,4.024416342739608
49,68,0.79614456434022,2.590662113600918
49,69,0.4402098441819794,4.263419625335005
49,70,0.797232269086942,2.5831250847392213
49,71,0.43301948982281463,4.291058257377762
49,72,0.8239251124926595,2.4704156998015363
49,73,0.4329908252668442,4.292961599227216
49,74,0.7607985872738469,2.8238881390981985
49,75,0.3936713027676462,4.437276659181173
49,76,0.7624285365722939,2.814055032547808
49,77,0.3894859561649378,4.452611681315728
49,78,0.8344435209222759,2.393183066289548
49,79,0.45060712716973556,4.22875513834088
49,80,0.7792023566745626,2.711815260314895
49,81,0.4082457791201687,4.383422454114852
49,82,0.772281974687364,2.7540097304879168
49,83,0.39500992258188145,4.432451496708591
49,84,0.8525556114233062,2.2258892431971398
49,85,0.505944765506858,4.012020887001974
49,86,0.7933958250023101,2.60984532208168
49,87,0.4550461114731821,4.206556789939192
49,88,0.7947363897474545,2.6015582893793723
49,89,0.4417551876398246,4.257466792799756
49,90,0.8626406710391026,2.2066685938714743
49,91,0.5239980558338928,3.9609063089745016
49,92,0.7943529514631709,2.6316794624864754
49,93,0.4580080811319273,4.201826586194136
49,94,0.7936375120946786,2.6359943692089502
49,95,0.454862569376214,4.212559972236342
49,96,0.8474857834689187,2.30604432818883
49,97,0.47807532289116184,4.127318219131176
49,98,0.7841331733136734,2.6860800116484778
49,99,0.42441048906819834,4.323396345864004
49,100,0.7789816656883529,2.716124735731555
49,101,0.41885028409962993,4.343960971466378
49,102,0.8383716277965247,2.340806642010909
49,103,0.4759097717946947,4.130900440101137
49,104,0.7854960497320368,2.6651386403585984
49,105,0.4163633396649372,4.353372518885362
49,106,0.7831235463429466,2.678974277804443
49,107,0.4243208475228972,4.32345728453983
49,108,0.8290457029104906,2.430340739577002
49,109,0.45475409849001147,4.212081958420358
49,110,0.7718334202513616,2.7557615855314603
49,111,0.4072285367893377,4.387188269533141
49,112,0.7720976390158113,2.756531738704787
49,113,0.4071883948130416,4.387299762034631
49,114,0.8419170672194259,2.329875045899735
49,115,0.47345330241107525,4.142127928261834
49,116,0.7844838308636456,2.6764638983738003
49,117,0.4330262746215919,4.290951669475973
49,118,0.7850861479634431,2.6755892771456438
49,119,0.41996678375156377,4.339756090064978
49,120,0.8586512639380104,2.1775209747151822
49,121,0.501930839821941,4.026453961367698
49,122,0.7968469842037902,2.58346615886133
49,123,0.44691857057986656,4.237779761971151
49,124,0.7972792767199953,2.582241022749723
49,125,0.44855170352848767,4.231475268515585
49,126,0.8296415383199897,2.4264107613707675
49,127,0.450237560422242,4.229175105790585
49,128,0.7728364115360158,2.750803252399423
49,129,0.4016852172431958,4.4076684116484595
49,130,0.7586312320557534,2.832224737781927
49,131,0.4058994785224948,4.392065387905557
49,132,0.8376876988072084,2.363774136805075
49,133,0.4718225632927896,4.148771651773651
49,134,0.7818056459570811,2.6957808332474698
49,135,0.4174517719221722,4.3492019047794725
49,136,0.7779084026487636,2.719290499473787
49,137,0.408993590318809,4.380670852738238
49,138,0.8550995017027323,2.207344147413286
49,139,0.5068264116450505,4.007322781979266
49,140,0.7977895070144599,2.5789816551615345
49,141,0.44629971756307124,4.2401382156722525
49,142,0.7930652887388858,2.6090342470512224
49,143,0.444610238736721,4.246596417920157
49,144,0.8712219734413239,2.1388090810993106
49,145,0.5396116906620031,3.906212690816604
49,146,0.8052136407189943,2.562658925557223
49,147,0.4664543534354317,4.169492265321261
49,148,0.8026630098125218,2.577628635157398
49,149,0.4654817044594242,4.172787575576567
49,150,0.857195806802044,2.223541552688694
49,151,0.5046069615886284,4.029921685850718
49,152,0.7851500458161645,2.6775145079184757
49,153,0.43627925243060034,4.279111686468776
49,154,0.7832713478020908,2.6926873623094414
49,155,0.43496322735790593,4.284463334205437
49,156,0.8433197795800645,2.303759406038124
49,157,0.47841115287236946,4.120821391765162
49,158,0.7902746782559171,2.63403614747629
49,159,0.4273382059662066,4.312092907694131
49,160,0.7818217043781516,2.6859673100173755
49,161,0.42142476591555117,4.334375284647502
50,0,0.4072761351622056,4.394040633666178
50,1,0.05647646306860106,5.805281070539635
50,2,0.3256629537688667,4.684580180060857
50,3,0.04563357837866846,5.8869646540475955
50,4,0.3121350168030321,4.734981470159783
50,5,0.041918165310760445,5.905153323324881
50,6,0.4310134213103061,4.310020349580045
50,7,0.06856552460563779,5.720677857440871
50,8,0.3506727493274074,4.593753728130902
50,9,0.051885486459415923,5.843596163594186
50,10,0.34823364117420685,4.60318756556837
50,11,0.05058231211604981,5.84926925506085
50,12,0.49272191676967775,4.075329019575943
50,13,0.08927069144030249,5.630909586559769
50,14,0.39603657888263855,4.429747984540945
50,15,0.07137302196700371,5.755937858115593
50,16,0.390749470802868,4.44933142594727
50,17,0.07734517753835099,5.720711831370075
50,18,0.38408919496481453,4.474078975787264
50,19,0.05519844068999832,5.808689683133862
50,20,0.3164106463294331,4.719938669155134
50,21,0.045414227508257014,5.890598505513306
50,22,0.3062771364041532,4.756787933473146
50,23,0.04423289314204923,5.902609455628963
50,24,0.41977459130292744,4.3480883227961105
50,25,0.06324695279602881,5.753758284271095
50,26,0.34719356254486927,4.606340302003477
50,27,0.050110187953469235,5.856992379466377
50,28,0.33746368941771604,4.642859384272268
50,29,0.049107953187905916,5.861373617297392
50,30,0.4859551117541228,4.09985248433844
50,31,0.08848988899732567,5.637597121166202
50,32,0.39433111173325436,4.435865201486844
50,33,0.07022895924432168,5.753489463657378
50,34,0.38676945017798237,4.46436851435761
50,35,0.06866129028730644,5.765533506522205
50,36,0.4680461659737415,4.181477116886484
50,37,0.0850382581763825,5.6197515835618175
50,38,0.36531485955384874,4.540168990514378
50,39,0.06446854144129453,5.753085827892608
50,40,0.36594212374137775,4.537857669512974
50,41,0.06448890551285322,5.759615459376401
50,42,0.4260324851581536,4.325431059591787
50,43,0.07028173603712247,5.721240326779259
50,44,0.33875829812256725,4.638636125641034
50,45,0.05637710439857572,5.826934009526551
50,46,0.3299417850678111,4.671366639657285
50,47,0.05574266231246622,5.823994008291372
50,48,0.441538277192922,4.2652604425013845
50,49,0.07491166374984241,5.6996379185934245
50,50,0.35834843118306087,4.568604235790661
50,51,0.059621149313180286,5.814194479346795
50,52,0.3576730994197188,4.5715490026661545
50,53,0.059095510251492456,5.821471873520451
50,54,0.4143931296074814,4.367773828371183
50,55,0.06190081154463972,5.761562160382345
50,56,0.3447850018135137,4.6155682648460745
50,57,0.049172556550513655,5.861234072810473
50,58,0.3429371703634267,4.622113001689502
50,59,0.048841695262087974,5.865303512771366
50,60,0.45002954700174336,4.241060285359569
50,61,0.07153691489973692,5.700051643590702
50,62,0.358227402217264,4.567274921527338
50,63,0.05728818718444577,5.809848013876766
50,64,0.3536477524885842,4.584083124870455
50,65,0.05482070626350597,5.829408272615069
50,66,0.4932116654869211,4.069468616421634
50,67,0.09649489596118037,5.603823760187127
50,68,0.3946392287221762,4.435642992283772
50,69,0.07162281411887125,5.757353499123913
50,70,0.396777435301573,4.427800206129514
50,71,0.06935995898879946,5.77488481006726
50,72,0.4200062791623624,4.350727140859423
50,73,0.060456379634593264,5.77245682098429
50,74,0.3290487673630071,4.672882968740777
50,75,0.049463421845240454,5.860672287796881
50,76,0.33152700758494225,4.663979608939497
50,77,0.0477199638543587,5.869624803741172
50,78,0.4422851402195586,4.271066578550879
50,79,0.06626607490133941,5.732441868526991
50,80,0.35832080088914303,4.566645852067299
50,81,0.05512508863485651,5.828913639827723
50,82,0.34732789629545324,4.606729133886688
50,83,0.05031840872137389,5.8581480794538665
50,84,0.4934921023040989,4.070015613593281
50,85,0.09728441952443669,5.595500060170656
50,86,0.38885871946840506,4.456847213008766
50,87,0.07746223292055368,5.721628995979427
50,88,0.3910540073675711,4.448568754146883
50,89,0.07151529611776535,5.7533608768365765
50,90,0.49837500245222544,4.085132015848688
50,91,0.09492568586453479,5.560121769550822
50,92,0.3776168347496231,4.495409960618949
50,93,0.06885309318604645,5.715409149848456
50,94,0.37640044554709184,4.499788786892169
50,95,0.06841319871229118,5.722415026418198
50,96,0.4680697270765905,4.183284998322481
50,97,0.07708063548004675,5.668543758714532
50,98,0.3643043506986397,4.544090769389632
50,99,0.06008220239536286,5.7921016324491434
50,100,0.35672529802506475,4.571896443286306
50,101,0.05879765107211814,5.805016720442178
50,102,0.45876227226192057,4.202877502744992
50,103,0.07989349086984457,5.671781500282848
50,104,0.37244987193293494,4.516410911266399
50,105,0.05988389753529708,5.811632152794589
50,106,0.36902747383453904,4.529290395136802
50,107,0.06288187183722752,5.793324683401233
50,108,0.43149811800144655,4.308823621302258
50,109,0.06922574992433257,5.722467474271806
50,110,0.34707599455930027,4.6078818238077055
50,111,0.05465740106098534,5.831052417637628
50,112,0.34636725908155397,4.609907876838358
50,113,0.05402117933392529,5.83078587120202
50,114,0.4609202792851115,4.200869408047251
50,115,0.07708277766643452,5.678378042670297
50,116,0.36841375181255387,4.5301702453046495
50,117,0.06439066165037927,5.772559956872524
50,118,0.36792036266757644,4.531526006930724
50,119,0.05993973479185323,5.802842637098968
50,120,0.5078576859835195,4.014863093293249
50,121,0.0964661125593982,5.605250702911151
50,122,0.3973739966894483,4.4262483033762585
50,123,0.0751058198705598,5.741644035835997
50,124,0.39721964210605376,4.426308214773363
50,125,0.07534359129898115,5.7376317674091215
50,126,0.4327290006681458,4.304610751589369
50,127,0.06706786307807053,5.733080482531537
50,128,0.3481341412723754,4.603754651523185
50,129,0.052187154854059684,5.842978403685905
50,130,0.3280031685841516,4.678048965945121
50,131,0.053243302138548075,5.833368895629651
50,132,0.45099534465779,4.2377709707068885
50,133,0.0759361383510918,5.682471300569211
50,134,0.36258552428052754,4.551056667930056
50,135,0.0579717311044597,5.80791631065381
50,136,0.35648024152239616,4.573451281978614
50,137,0.0556866274215562,5.8273022602045
50,138,0.4987931431537649,4.050490675332913
50,139,0.09891737969957781,5.592630316486207
50,140,0.39813486982723334,4.422851232191619
50,141,0.07461256668815758,5.74312629867886
50,142,0.39004094378514603,4.453305392247312
50,143,0.07365666015682945,5.746993916071527
50,144,0.5191277357697905,4.012183370431608
50,145,0.10088345143344223,5.5236485403131095
50,146,0.3963558318155447,4.427885345528945
50,147,0.0731364316764346,5.695360440516131
50,148,0.39242410497891844,4.441950103162227
50,149,0.07296932276577761,5.697618608393587
50,150,0.4926601713138145,4.090850555848425
50,151,0.0877351801499271,5.605581710048795
50,152,0.3671476445462358,4.533986329029785
50,153,0.06465580067681563,5.764984337432028
50,154,0.36242671117317893,4.550747890154787
50,155,0.0632221870331715,5.767866835443878
50,156,0.4695908764590688,4.162799402944867
50,157,0.08160691515050544,5.665439042909627
50,158,0.3810553676412573,4.484820169823767
50,159,0.06402785812032995,5.786292896072813
50,160,0.36746781779519666,4.5353616629703195
50,161,0.06192017614774716,5.800182918912346
51,0,0.8267246130915992,2.4238359100173708
51,1,0.45050005660580394,4.225212864871674
51,2,0.7745204565897242,2.7328693242521473
51,3,0.41389648806931945,4.362556543098584
51,4,0.7648344295562532,2.7882641795170406
51,5,0.40501981118071656,4.395465753485617
51,6,0.8375763293510168,2.3450263333237293
51,7,0.4871319073420838,4.087944388812829
51,8,0.7894955965910416,2.6398011409744755
51,9,0.4335155333160468,4.288844085247253
51,10,0.7873091503831572,2.6513215697514734
51,11,0.4308469178054507,4.298949464814238
51,12,0.8602890783860005,2.153040298276952
51,13,0.5225415804175618,3.944347633566779
51,14,0.8101850621537461,2.4931168994594852
51,15,0.4720220346870425,4.1404809349577345
51,16,0.8077054080937555,2.510181936231332
51,17,0.48643216204189144,4.083949992930704
51,18,0.8139255296636329,2.5054791721355
51,19,0.44895348802759855,4.231460146966598
51,20,0.767181323103588,2.773071900204628
51,21,0.41224584704578104,4.368802576380127
51,22,0.7606496950335496,2.812191821108732
51,23,0.40695117847773415,4.388834835229355
51,24,0.8316287289198452,2.3833168356474608
51,25,0.472998281023876,4.141357467995798
51,26,0.7875299308938024,2.6524212449055278
51,27,0.4274849035462895,4.311539556723219
51,28,0.7805540461232693,2.692297763504292
51,29,0.4254668224005761,4.319133043939886
51,30,0.8572827628228925,2.1754249908621905
51,31,0.5198388556413248,3.9545007552183367
51,32,0.8097452050375672,2.4970210170169245
51,33,0.4728850948794941,4.137386087896401
51,34,0.8052600129606604,2.5256524669562737
51,35,0.46791111567238175,4.156633781277158
51,36,0.8543223263387787,2.2246787470900244
51,37,0.529181441030256,3.928814810977989
51,38,0.7983427681248422,2.58539307492935
51,39,0.47307961990148406,4.1400288095803965
51,40,0.7988166079889766,2.5826885393842227
51,41,0.470230303342187,4.149961213608973
51,42,0.834248141523933,2.3632026189939217
51,43,0.48661078090329263,4.087786935368972
51,44,0.7807764069700462,2.6894602440527593
51,45,0.4412285200590042,4.259477140366825
51,46,0.7749940510985245,2.7238788401165186
51,47,0.44230000656683166,4.25551211580703
51,48,0.8390816016747404,2.31646718743367
51,49,0.4954191206502056,4.052895935110181
51,50,0.7906916249308295,2.622705408633334
51,51,0.44702717531296415,4.237317226816842
51,52,0.7898992361173264,2.626680444434881
51,53,0.44401250832680594,4.248932168191512
51,54,0.8294031390508099,2.4010140467746237
51,55,0.4696175106699234,4.154231231940577
51,56,0.7856051775384073,2.662800627824269
51,57,0.4255432782907762,4.318844948343836
51,58,0.7846907503739681,2.6691212446718975
51,59,0.4238007168702551,4.325396594540623
51,60,0.845516587969752,2.283348413075658
51,61,0.49594795627016736,4.055102264803284
51,62,0.7925186684665645,2.6163767957077466
51,63,0.4484521147503996,4.232341275199245
51,64,0.7898072103628033,2.6333971175496607
51,65,0.43996532676946115,4.264370416539028
51,66,0.8592625519560876,2.1554192378201593
51,67,0.5324487043895293,3.902241070545168
51,68,0.8086301861717039,2.501535080794958
51,69,0.47147911857435715,4.142575940395765
51,70,0.8096484882568208,2.494403355594731
51,71,0.4643499386868694,4.17050045465703
51,72,0.8333724070703332,2.380504515201142
51,73,0.464874164947295,4.171836195386109
51,74,0.7759436244515879,2.7223337763674413
51,75,0.4257982784047907,4.317884898186411
51,76,0.7774621733037504,2.712833216744668
51,77,0.4216630337561633,4.3334061734222225
51,78,0.8429914148344793,2.3074000737110376
51,79,0.4822162940214769,4.10700924840557
51,80,0.7929153271895313,2.614928193414458
51,81,0.4402057701271751,4.263431025163948
51,82,0.7865377247087542,2.655387072020405
51,83,0.4270899724327372,4.31303160249174
51,84,0.8597964578961036,2.1533900987922427
51,85,0.5357937595349945,3.8897369419141232
51,86,0.8060920712774179,2.519449730853065
51,87,0.48607107734244476,4.085299727419777
51,88,0.8073165041590514,2.5115502228168753
51,89,0.473042945741643,4.136524100486866
51,90,0.8683378044651007,2.129567917597485
51,91,0.5535335879111671,3.83760781935556
51,92,0.8066555829421871,2.537037466409868
51,93,0.48948319807637913,4.079826233980567
51,94,0.8060121066471168,2.541125221054381
51,95,0.48636276712979093,4.0907013783577515
51,96,0.8547525909468328,2.2244743512266703
51,97,0.5090343270301789,4.004872073748699
51,98,0.7973950288793442,2.58985248378602
51,99,0.4562494389504353,4.202716459860222
51,100,0.7926688613988075,2.618825571694486
51,101,0.4507054727615584,4.223541880224078
51,102,0.846792290116557,2.260179298424767
51,103,0.5067671510064733,4.008742275037909
51,104,0.7987741073052544,2.5712841536974085
51,105,0.4481087525046106,4.233168860273356
51,106,0.7965994356475066,2.5846291790515705
51,107,0.4559755420017234,4.202949121133424
51,108,0.8380920430682867,2.3426864257905318
51,109,0.48620643445463946,4.090291608002335
51,110,0.7861323763309225,2.6571733066761447
51,111,0.43920962756287907,4.267224813417853
51,112,0.7863590893628197,2.657639178227823
51,113,0.4392179595278882,4.267299644744009
51,114,0.8498895598599119,2.2482506383590546
51,115,0.5044597647470829,4.019878308697656
51,116,0.7977721455476973,2.5815753788617983
51,117,0.4646789131129738,4.170018449627344
51,118,0.7983162698171298,2.580302451331096
51,119,0.4517554021386832,4.219346199503912
51,120,0.8653689931752437,2.1082640053450143
51,121,0.531859155759343,3.904325322392609
51,122,0.8093320769576758,2.4950716423142505
51,123,0.4780335912731707,4.1168102899891625
51,124,0.8096992170907152,2.4936704755398935
51,125,0.4796560088408264,4.110450839488678
51,126,0.8386223996346308,2.3389945581955014
51,127,0.48179901567730493,4.107505114394774
51,128,0.7870466762171362,2.652299020202697
51,129,0.4337588804777568,4.287905399032437
51,130,0.773956109779689,2.730916050513964
51,131,0.43797135259982617,4.272089258859346
51,132,0.8460034071339354,2.2800539626860683
51,133,0.5028913624298915,4.026528143179766
51,134,0.795304151457965,2.5996149386653875
51,135,0.44935285772303374,4.228799880353253
51,136,0.79172456528720625,2.622159458709861
51,137,0.44092939354433897,4.260653935776659
51,138,0.8621078030465613,2.1358395171406106
51,139,0.5366038181367513,3.885149063220721
51,140,0.8101633685045933,2.4905974660625603
51,141,0.47743253677913733,4.119185907810664
51,142,0.8058240370523483,2.51918150941057
51,143,0.4757914417083763,4.125654411608737
51,144,0.8761040961851201,2.065741642818897
51,145,0.5685511243535486,3.78268835560771
51,146,0.8165919726421195,2.4711054309234988
51,147,0.4976883205245646,4.047324549010893
51,148,0.8142749677526089,2.485522423356594
51,149,0.49671865623338246,4.050684051355382
51,150,0.8636581862720077,2.1474675100559244
51,151,0.5347986625410363,3.9069401522677834
51,152,0.7983272475520504,2.5820252247402355
51,153,0.4679342948237965,4.158027857080194
51,154,0.7965784896997871,2.596115570839436
51,155,0.46669961153602735,4.1633590561397735
51,156,0.8513115389533853,2.225332422330168
51,157,0.5091821978946497,3.9986413774009995
51,158,0.8031780627559798,2.5417810468296933
