trial_id,stim_id,param_id,index,sample_n_mean,sample_n_std
0,32,17,0,77.65,72.40331120663068
0,37,5,0,76.3,57.04854811566429
0,29,107,0,84.8,52.60538295449881
0,32,17,0,55.3,41.65661633174887
0,29,107,0,75.6,48.94185594312801
0,37,5,0,97.2,79.17375960838487
0,35,17,0,75.05,44.48947243893477
0,29,107,0,77.4,52.41474280350801
0,31,5,0,67.8,51.074352405921026
0,35,17,0,65.4,64.62474676729374
0,29,107,0,82.5,48.93228403674442
0,46,17,0,80.0,65.46031340880478
0,31,5,0,88.8,45.9170877492075
0,25,17,0,76.15,47.207576332172515
0,33,107,0,57.95,50.887362716204166
0,29,107,0,100.65,72.89522040500829
0,46,17,0,95.8,80.2841008052358
0,35,5,0,85.95,61.652229225073874
0,25,17,0,89.75,44.987571383076116
0,45,5,0,92.25,64.75043182136032
0,33,107,0,71.1,74.9960700724764
0,27,107,0,69.75,43.46913605621447
0,39,17,0,88.3,53.919140239904856
0,35,5,0,71.25,47.376293205513
0,42,17,0,79.3,41.628810873442475
0,45,5,0,68.65,64.92447028744449
0,33,107,0,69.8,49.658412124602236
0,39,17,0,68.35,42.04793630332434
0,24,5,0,76.4,55.98909668291158
0,27,107,0,92.1,59.44913792478407
0,33,17,0,58.0,50.10830375559681
0,33,107,0,62.3,43.40155224000756
0,42,17,0,77.3,54.66077203991908
0,32,5,0,90.0,52.03642448981493
0,27,107,0,51.6,31.94798403985025
0,33,17,0,59.15,53.206919811143685
0,24,5,0,81.55,67.04631156698213
0,33,107,0,67.55,63.435400211553805
0,46,17,0,57.8,38.01606308695811
0,37,17,0,88.95,43.10876696767937
0,27,107,0,72.0,34.9932324284207
0,46,17,0,80.25,46.791671548639826
0,32,5,0,100.65,75.89624149906378
0,38,5,0,72.15,53.5785453919364
0,27,107,0,68.9,54.35933077315488
0,31,107,0,97.15,66.53078037151003
0,37,17,0,85.0,49.79219976958978
0,46,17,0,74.65,43.385997013346426
0,45,107,0,81.85,45.04182267042137
0,42,5,0,101.85,63.662163430342034
0,38,5,0,100.35,80.8333405679143
0,46,17,0,79.65,70.64237210656296
0,31,17,0,83.8,50.973264406064146
0,31,107,0,85.65,60.22001328462159
0,45,107,0,81.7,55.34114297033589
0,37,5,0,75.35,38.9794480261208
0,31,17,0,72.0,38.31723536890142
0,42,5,0,90.5,46.1946681817399
0,47,17,0,97.65,86.4883776798028
0,31,107,0,102.7,58.16862963560523
0,47,17,0,55.15,63.49743053234931
0,45,107,0,77.35,66.58534294224849
0,37,5,0,76.3,57.29250892522833
0,29,17,0,90.6,49.60729997214438
0,45,107,0,55.9,40.38355579870807
0,31,107,0,78.2,64.68026624949269
0,25,17,0,83.75,58.62896266486296
0,35,5,0,81.65,65.39376680420013
0,31,107,0,57.5,36.59234892706397
0,25,17,0,70.65,36.60496802635575
0,45,107,0,76.15,59.01852965048573
0,29,17,0,109.55,55.68943488575492
0,31,17,0,66.2,41.492675320629274
0,35,5,0,80.65,42.95808850986101
0,29,107,0,79.1,57.394204732203626
0,46,107,0,92.15,54.32385828480308
0,31,17,0,86.9,70.26783347345093
0,41,17,0,90.2,57.67294357887962
0,46,5,0,84.45,49.943626114587275
0,29,107,0,70.25,54.03203240963447
0,34,17,0,45.7,28.469928733758067
0,46,107,0,78.65,45.88919721516854
0,34,17,0,68.35,60.108914305179134
0,29,107,0,70.6,45.74575044974698
0,41,17,0,81.55,50.98552426140704
0,46,5,0,86.75,56.561912980379304
0,29,107,0,74.7,44.87655582994193
0,46,107,0,89.75,67.05682978677586
0,31,17,0,86.8,44.31537692019495
0,30,5,0,91.45,49.74511348654733
0,29,107,0,59.8,46.50138651017215
0,42,17,0,124.95,101.05677143384098
0,46,107,0,79.05,41.88012341006298
0,42,107,0,60.0,40.03156649182584
0,42,17,0,64.9,37.05458278355267
0,31,17,0,95.3,53.55380963401007
0,30,5,0,91.2,81.66916573333505
0,46,107,0,82.85,57.15102338265003
0,47,17,0,90.55,55.58727135632856
0,34,5,0,60.15,49.260077782702446
