trial_id,stim_id,param_id,index,sample_n_mean,sample_n_std
0,18,90,0,14.5,13.824082723924027
0,18,90,1,12.8,29.59125048495176
0,23,140,0,24.1,14.959242874170505
0,23,140,1,11.85,13.180028751665787
0,23,146,0,39.85,29.27955097441144
0,23,146,1,13.8,14.442626966179335
0,1,144,0,38.45,42.2355238357974
0,1,144,1,16.95,33.86424134843808
0,18,90,0,21.05,30.069174633798895
0,18,90,1,18.65,41.531566941684
0,23,140,0,39.0,16.59422854647457
0,23,140,1,10.8,6.220509371595324
0,23,146,0,39.5,35.25321933787339
0,23,146,1,13.2,12.189728203869457
0,1,144,0,38.45,53.96731466945135
0,1,144,1,14.15,23.074878114520992
0,122,140,0,33.55,20.381815940995825
0,122,140,1,7.75,7.340407273943893
0,42,90,0,36.75,33.36066861629598
0,42,90,1,23.4,34.3394816501356
0,127,146,0,36.8,28.180993968499966
0,127,146,1,9.85,12.132058444685434
0,122,140,0,40.1,19.865071171067548
0,122,140,1,10.85,11.57254009327798
0,42,90,0,39.85,53.03650679137511
0,42,90,1,7.6,8.816252933614921
0,118,144,0,48.15,38.43008004976803
0,118,144,1,15.95,25.877189711566853
0,127,146,0,36.45,22.167959334422992
0,127,146,1,15.25,15.870777515527347
0,83,140,0,39.95,26.063636697413063
0,83,140,1,15.85,14.517774949133363
0,41,90,0,33.75,36.16610073128237
0,41,90,1,19.85,30.85155459701555
0,118,144,0,32.2,34.95651433905907
0,118,144,1,17.75,20.44215201360582
0,1,146,0,29.85,21.17663807123312
0,1,146,1,16.05,20.06955012214432
0,83,140,0,37.8,28.867391911800304
0,83,140,1,12.5,12.50894416849505
0,41,90,0,27.35,30.900987890868134
0,41,90,1,13.05,20.775681634267045
0,1,146,0,32.85,22.302407233773053
0,1,146,1,9.8,7.647497010546378
0,113,144,0,47.7,49.78384857508877
0,113,144,1,13.65,17.415283668753656
0,153,90,0,29.95,39.243470794515616
0,153,90,1,20.65,43.985972644397485
0,75,146,0,44.25,29.790275700566948
0,75,146,1,14.6,16.646162826372485
0,197,140,0,48.65,24.53413304379281
0,197,140,1,16.8,14.274010243132539
0,113,144,0,29.05,47.54551835651257
0,113,144,1,11.6,14.346831669304844
0,153,90,0,29.1,34.9509430638521
0,153,90,1,18.75,31.56426193623015
0,75,146,0,34.6,29.81239586763233
0,75,146,1,12.1,13.63007510501762
0,197,140,0,38.2,19.327101233895974
0,197,140,1,13.35,10.100937944984171
0,75,144,0,35.0,41.316493456959144
0,75,144,1,12.8,17.554726459065993
0,8,140,0,29.0,20.657609786837952
0,8,140,1,14.55,19.58913501220296
0,102,90,0,35.35,48.29326530360326
0,102,90,1,15.8,31.39996647668341
0,75,144,0,26.15,26.503773316265743
0,75,144,1,15.1,21.99497550279202
0,41,146,0,37.6,44.3412603386626
0,41,146,1,15.1,16.56216360135036
0,102,90,0,20.15,26.515685526634385
0,102,90,1,9.75,13.070154833375963
0,8,140,0,36.35,25.8054971703807
0,8,140,1,9.55,10.520531305374668
0,41,146,0,39.45,22.347671490619142
0,41,146,1,12.2,9.741933235138431
0,186,144,0,43.55,46.958520329956606
0,186,144,1,9.4,12.588215040057777
